gene_id,SRR24630895,SRR24630900,SRR24630901,SRR24630902,SRR24630906,SRR24630917,SRR24630918,SRR24630919,SRR24630920,SRR24630954,SRR24630955,SRR24630956,SRR25031741,SRR25031747,SRR25031748
CaT2T11g01747,0,0,0,7,0,0,0,6,6,0,0,0,0,0,0
CaT2T06g03290,0,8,0,6,0,0,2,2,22,0,0,0,0,0,0
CaT2T06g03291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T06g03292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T06g03293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T08g02058,494,137,100,122,610,427,373,318,280,406,406,370,33,23,29
CaT2T11g00246,104,48,44,36,67,72,57,62,44,56,53,53,9,11,0
CaT2T11g00247,24,30,45,65,38,36,78,51,62,19,36,35,7,9,15
CaT2T11g00244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T11g00245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T10g00016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T11g00243,0,0,0,5,8,0,0,0,0,0,11,0,0,0,0
CaT2T10g00014,110,11,18,23,86,31,51,29,50,18,49,21,7,0,3
CaT2T11g00241,2,0,0,0,0,0,0,0,6,0,0,6,0,0,0
CaT2T01g00618,329,156,107,192,363,296,177,205,175,231,175,227,26,33,27
CaT2T10g02483,0,0,0,3,6,15,5,0,0,0,3,7,0,0,0
CaT2T10g02482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T10g02481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T06g01591,79,33,41,51,111,66,30,37,37,50,39,49,3,2,4
CaT2T06g01590,51,5,13,13,43,44,11,21,17,19,53,34,2,1,0
CaT2T06g01593,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0
CaT2T06g01592,72,29,29,34,92,52,37,38,29,34,32,43,6,1,5
CaT2T06g01595,28,0,0,2,31,9,17,6,10,9,12,12,2,3,0
CaT2T06g01594,9,0,0,5,10,8,0,0,2,9,5,2,0,0,0
CaT2T06g01597,24,0,0,11,29,17,11,8,6,9,17,15,0,0,0
CaT2T04g00595,0,0,0,0,0,7,0,0,0,10,0,0,0,0,0
CaT2T06g01599,84,44,15,43,93,72,57,42,43,49,51,66,7,14,4
CaT2T06g01598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T05g00759,75,32,41,58,119,79,54,55,28,61,68,59,6,0,0
CaT2T07g00574,104,69,53,51,114,65,96,76,95,37,94,39,14,8,5
CaT2T04g00597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T10g02485,1076,1053,886,1027,1128,855,809,1139,805,753,653,686,53,57,70
CaT2T10g02484,208,341,428,426,277,150,499,581,474,143,166,192,46,55,50
CaT2T08g02866,0,6,0,6,0,0,0,8,0,0,5,0,0,0,0
CaT2T05g00753,184,110,121,87,194,147,186,213,201,107,108,128,24,11,13
CaT2T12g00908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T12g00909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T12g00906,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0
CaT2T12g00907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T12g00904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T12g00905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T12g00902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T12g00903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T12g00900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T12g00901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T05g00750,26,12,26,22,23,28,20,31,32,22,26,27,3,3,0
CaT2T05g00757,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0
CaT2T05g00756,51,7,9,19,60,43,23,12,16,43,50,25,0,10,14
CaT2T01g04157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T05g00754,574,192,270,363,726,593,667,601,602,438,374,368,37,81,35
CaT2T05g01336,26,24,9,13,32,19,15,23,15,13,11,15,0,0,5
CaT2T05g01337,1932,1238,1140,1679,2192,1673,1723,1544,1454,1323,1206,1130,351,396,369
CaT2T05g01334,16,6,8,13,9,0,5,11,17,10,5,13,0,3,0
CaT2T05g01335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T05g01332,429,166,141,205,441,376,383,340,311,295,287,249,21,29,38
CaT2T05g01333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T05g01330,365,164,152,166,436,325,227,193,202,255,244,287,36,56,27
CaT2T05g01331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T05g01338,37,10,28,21,42,38,37,35,48,19,21,30,10,0,0
CaT2T05g01339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T04g01993,70,23,15,25,92,61,37,31,19,60,48,31,2,0,10
CaT2T04g01992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T04g01991,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
CaT2T04g01990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T04g01997,0,0,0,7,0,6,5,0,3,0,0,0,0,0,0
CaT2T04g01996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T06g01629,54,37,29,24,72,50,44,40,41,49,33,53,10,7,5
CaT2T06g01628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T06g01627,213,99,155,238,200,131,179,161,162,121,165,109,69,71,63
CaT2T06g01626,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
CaT2T04g01999,612,207,215,347,650,502,455,381,323,337,352,259,56,70,43
CaT2T06g01624,15,5,4,10,19,16,0,0,8,0,7,7,0,0,0
CaT2T06g01623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T06g01622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T06g01621,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0
CaT2T06g01620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T03g00674,77,15,19,7,103,62,40,24,21,18,50,47,12,12,12
CaT2T08g02861,48,23,19,12,68,34,22,33,67,46,32,45,0,5,0
CaT2T10g00100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T10g00101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T10g00102,15,0,9,13,24,5,7,3,37,6,13,13,0,0,0
CaT2T10g00103,0,10,0,0,0,0,8,8,5,0,0,0,0,0,0
CaT2T10g00104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T10g00105,17,81,82,116,13,0,132,168,125,38,21,43,2,0,9
CaT2T10g00106,0,0,4,4,6,9,0,7,0,0,0,0,0,0,0
CaT2T10g00107,0,4,2,3,0,0,7,0,5,0,0,0,0,0,0
CaT2T10g00108,193,39,67,73,152,137,95,67,77,125,95,116,8,14,19
CaT2T10g00109,463,96,85,154,456,283,190,195,129,350,247,344,23,31,16
CaT2T07g00708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T07g00709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T07g00706,11,13,13,9,16,11,10,15,22,26,12,22,10,12,7
CaT2T07g00707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T07g00704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T07g00705,527,43,37,80,567,397,104,55,57,276,195,233,37,46,54
CaT2T07g00702,8,0,8,3,11,9,17,5,7,6,18,3,0,0,0
CaT2T07g00703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T07g00700,315,118,118,106,276,229,261,202,209,129,220,189,20,27,28
CaT2T07g00701,93,67,47,75,83,51,93,70,68,46,51,34,12,9,8
CaT2T04g00482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T04g00483,689,352,356,487,781,477,668,652,525,569,425,485,60,84,61
CaT2T04g00480,3548,2911,2691,2805,3752,2848,4909,5440,4060,2910,2722,2598,41,38,41
CaT2T04g00481,199,211,244,231,246,167,213,284,268,157,138,167,61,62,49
CaT2T04g00486,116,38,35,53,153,108,94,67,52,83,81,49,15,19,26
CaT2T01g04622,507,77,150,200,622,437,375,243,256,420,341,366,41,74,41
CaT2T01g04621,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
CaT2T01g04620,37,23,22,24,35,40,28,35,27,21,28,15,11,0,6
CaT2T04g00488,1023,173,190,189,1033,859,524,422,426,903,874,892,35,36,30
CaT2T04g00489,518,218,238,210,613,394,182,284,244,344,313,297,74,92,72
CaT2T12g01998,255,53,68,50,267,144,85,111,116,75,50,106,8,10,9
CaT2T01g04629,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0
CaT2T01g04628,141,68,86,105,179,132,162,137,173,67,93,93,9,19,17
CaT2T12g01999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T10g00438,167,27,46,64,162,82,134,85,88,110,69,87,17,19,13
CaT2T07g00821,667,282,276,436,741,461,745,758,560,364,333,293,15,35,29
CaT2T06g03558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T12g01992,135,10,11,5,119,89,26,26,24,64,48,42,0,0,0
CaT2T05g00179,445,253,312,353,452,321,540,337,319,298,278,244,32,54,43
CaT2T05g00178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T05g00177,3034,910,980,1266,3415,2490,1643,1678,1413,1768,1820,1785,127,161,189
CaT2T05g00176,938,476,572,669,1046,671,874,952,869,585,486,492,46,45,29
CaT2T05g00175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T05g00174,90,26,29,64,74,57,119,62,43,51,33,49,25,30,30
CaT2T05g00173,143,92,102,120,179,103,158,138,120,108,67,107,28,50,37
CaT2T05g00172,1086,264,322,533,1141,777,761,627,619,557,576,530,47,64,55
CaT2T05g00171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T05g00170,18,0,8,0,17,28,8,0,11,10,14,20,0,0,0
CaT2T12g01991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T06g03553,32,9,21,9,54,26,40,24,21,19,21,13,2,6,2
CaT2T12g01997,0,3,2,0,4,8,0,2,5,2,0,1,0,0,0
CaT2T12g01994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T06g03550,812,274,319,371,820,575,577,431,430,460,461,405,57,65,52
CaT2T01g02500,751,1339,1457,1627,861,606,777,1000,885,488,467,496,636,640,635
CaT2T01g02501,209,33,41,89,240,178,93,45,62,88,73,92,44,50,30
CaT2T01g02502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T01g02503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T01g02504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T01g02505,32,14,22,16,18,15,27,49,17,12,9,18,0,0,4
CaT2T01g02506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T01g02507,410,217,205,278,519,345,409,310,199,359,393,275,18,40,19
CaT2T01g02508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T01g02509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T03g04562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T03g04563,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CaT2T03g04560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T01g01519,276,85,147,146,302,194,215,233,126,189,144,161,34,37,37
CaT2T03g04566,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0
CaT2T03g04567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T03g04564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T03g04565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T03g04568,0,0,3,1,3,0,0,0,2,0,0,0,0,0,0
CaT2T03g04569,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0
CaT2T04g01469,111,0,10,5,133,90,7,11,22,31,23,29,0,0,0
CaT2T04g01468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T04g01463,70,163,164,162,87,51,96,171,122,48,25,28,27,23,26
CaT2T04g01462,0,0,4,5,4,5,0,0,2,0,3,0,3,0,0
CaT2T04g01461,7,0,0,0,14,1,12,11,0,0,7,6,0,0,0
CaT2T04g01460,436,20,10,19,519,344,26,16,19,44,26,59,2,3,2
CaT2T04g01467,35,0,0,0,16,12,0,0,0,0,13,0,0,0,0
CaT2T04g01466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T04g01465,133,105,60,94,175,133,148,160,108,104,117,93,1,4,5
CaT2T04g01464,205,443,466,346,312,162,306,395,388,183,182,171,56,70,68
CaT2T05g01499,47,0,0,4,17,18,2,0,7,14,12,14,0,0,0
CaT2T05g01498,151,54,49,65,142,137,112,143,98,84,81,83,12,16,12
CaT2T05g01493,105,64,74,91,147,76,109,113,55,75,64,68,18,14,15
CaT2T05g01492,8,1,5,1,3,3,4,2,7,0,2,0,0,0,0
CaT2T05g01491,38,0,8,23,40,54,27,31,23,22,19,24,7,5,0
CaT2T05g01490,67,23,20,29,84,28,35,50,53,39,44,40,0,8,10
CaT2T05g01497,395,181,175,172,497,358,319,341,333,279,306,267,20,19,24
CaT2T05g01496,15,9,0,12,0,0,16,17,12,0,5,15,0,0,0
CaT2T05g01495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T05g01494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T10g02878,808,24,13,37,833,655,196,133,193,310,298,266,5,13,5
CaT2T04g00417,3,1,0,0,5,0,2,0,1,0,0,6,0,0,0
CaT2T02g02190,18,10,10,0,31,14,14,14,15,10,12,9,5,13,4
CaT2T02g02191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T02g02192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T02g02193,164,79,88,129,222,136,170,122,143,129,89,123,32,32,21
CaT2T02g02194,1101,275,351,425,1236,879,1260,1133,1101,647,627,691,26,40,17
CaT2T03g03038,0,5,5,8,9,0,0,9,0,5,0,0,0,5,0
CaT2T02g02196,266,111,112,191,355,216,227,180,155,147,165,170,28,33,10
CaT2T02g02197,728,676,879,673,797,526,776,919,893,493,471,456,71,73,66
CaT2T03g03035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T03g03034,984,909,1061,947,1017,728,802,1098,1017,646,505,522,166,233,215
CaT2T03g03037,103,55,52,91,140,120,126,141,125,61,92,70,54,66,53
CaT2T03g03036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T03g03031,195,113,104,102,255,148,143,168,135,152,138,104,29,20,21
CaT2T03g03030,249,249,229,260,354,224,186,228,173,242,150,164,77,66,73
CaT2T03g03033,36,22,20,30,31,23,20,30,18,12,18,23,5,11,8
CaT2T03g03032,46,13,24,20,52,37,33,16,27,36,21,36,0,7,7
CaT2T08g01809,375,133,142,147,441,304,256,226,243,212,256,219,68,70,53
CaT2T08g01808,316,112,171,195,399,237,171,196,208,189,212,202,45,51,45
CaT2T08g01801,38,7,12,14,32,36,28,25,7,29,17,10,0,4,4
CaT2T08g01800,52,22,17,25,67,44,47,26,33,37,36,47,0,9,3
CaT2T08g01803,34,32,22,45,36,18,22,42,18,27,20,33,0,5,0
CaT2T08g01802,21,3,6,6,18,21,20,10,15,16,4,16,2,3,2
CaT2T08g01805,594,355,432,520,583,492,445,500,540,333,340,348,279,295,232
CaT2T08g01804,0,20,10,6,0,0,10,12,0,5,0,0,0,0,0
CaT2T08g01807,1644,1227,1191,1107,1776,1197,1389,1639,1451,1128,1177,1103,181,235,168
CaT2T08g01806,5155,1607,1878,2269,5321,3888,5029,4596,5092,2961,2667,2922,272,333,221
CaT2T11g02244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T11g02245,129,24,26,21,155,127,24,76,47,31,49,24,12,14,13
CaT2T11g02246,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0
CaT2T11g02247,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0
CaT2T11g02240,20,11,21,21,44,19,30,24,13,22,33,11,3,0,0
CaT2T11g02241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T11g02242,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
CaT2T11g02243,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0
CaT2T07g01502,498,300,342,328,659,353,453,467,391,289,295,299,49,82,39
CaT2T11g02248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T11g02249,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T03g02120,211,141,178,145,335,163,157,215,205,141,142,153,23,38,28
CaT2T03g02121,965,739,663,804,981,744,753,952,680,663,649,620,128,155,99
CaT2T03g02122,396,415,518,442,382,303,553,644,431,269,305,252,46,59,56
CaT2T03g02123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T03g02124,19,2,0,7,20,12,3,8,9,4,1,7,0,0,0
CaT2T03g02125,55,34,16,20,46,39,36,28,37,47,24,46,5,3,6
CaT2T02g03573,128,49,86,89,143,65,42,86,61,112,63,96,2,2,0
CaT2T02g03572,31,0,18,12,38,28,12,29,8,23,41,26,0,3,0
CaT2T03g02128,62,11,11,25,36,37,44,27,32,19,27,21,0,0,11
CaT2T03g02129,20,8,13,7,6,12,15,6,14,0,10,21,3,0,0
CaT2T02g03579,12,3,0,0,16,7,0,0,0,0,3,0,0,0,0
CaT2T02g03578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T03g02784,2,2,5,2,2,5,3,3,5,4,7,1,1,3,2
CaT2T08g00047,0,14,22,10,0,0,31,27,21,0,0,0,0,0,0
CaT2T08g00044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T03g02787,1267,1077,1128,1363,1563,1129,1246,1395,1149,860,890,861,182,183,133
CaT2T08g00042,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
CaT2T08g00043,0,0,2,0,0,0,3,0,4,0,0,0,0,0,0
CaT2T08g00040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T08g00041,3,0,5,0,0,0,3,2,3,0,0,0,0,0,0
CaT2T03g02788,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T03g02789,251,115,143,132,237,141,131,134,177,163,146,57,64,78,43
CaT2T08g00048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T08g00049,164,22,20,33,188,126,43,28,24,91,74,64,3,4,6
CaT2T10g02249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T10g02248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T10g02241,41,10,3,10,65,35,13,24,12,45,39,35,7,13,9
CaT2T10g02240,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
CaT2T10g02243,53,3,5,5,45,18,30,22,24,24,25,33,5,14,16
CaT2T10g02242,0,0,0,2,2,3,0,2,3,2,2,3,0,0,0
CaT2T10g02245,0,2,0,0,2,0,2,4,0,1,0,0,0,2,0
CaT2T10g02244,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
CaT2T10g02247,0,0,0,0,0,0,2,0,0,1,2,0,2,0,0
CaT2T10g02246,3,0,0,0,3,0,0,0,0,0,4,10,2,0,0
CaT2T03g00782,0,29,48,26,11,0,21,24,25,0,0,2,6,9,5
CaT2T03g00783,259,93,50,66,312,195,222,211,230,391,408,372,9,7,14
CaT2T03g00780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T03g00781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T03g00786,9,3,0,3,0,4,0,0,0,0,7,0,0,0,0
CaT2T03g00787,214,300,283,310,185,153,480,486,414,181,198,124,7,7,4
CaT2T03g00784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T03g00785,2,2,0,0,5,2,2,3,3,8,20,5,0,2,2
CaT2T03g00788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T03g00789,0,0,0,3,0,0,0,3,0,5,3,2,0,0,0
CaT2T03g02872,571,232,273,328,695,423,418,405,429,372,351,364,48,57,75
CaT2T03g02873,221,90,120,154,247,189,229,221,204,172,199,172,26,18,26
CaT2T03g02870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T03g02871,632,282,295,344,735,437,357,408,387,509,454,403,95,125,94
CaT2T03g02876,557,97,131,144,650,415,268,197,210,349,309,299,41,56,49
CaT2T03g02877,3,9,3,5,5,4,6,5,11,0,0,2,0,0,0
CaT2T03g02874,115,80,70,84,128,115,96,89,97,70,71,65,13,16,9
CaT2T03g02875,25,8,10,13,9,17,12,7,0,0,0,0,10,0,0
CaT2T03g02878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T03g02879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T04g01500,209,91,80,118,267,159,127,109,118,179,121,166,16,11,17
CaT2T01g05239,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T01g05238,241,15,24,36,250,183,53,41,52,125,134,115,7,10,3
CaT2T03g01781,35,30,23,29,30,27,27,24,19,17,19,19,5,8,6
CaT2T03g01780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T03g01783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T01g05234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T01g05233,275,105,136,114,256,248,269,199,138,186,150,212,12,21,17
CaT2T01g05232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T01g05231,0,5,5,2,2,0,6,1,5,2,0,0,0,0,0
CaT2T03g01786,13,8,11,15,8,10,8,13,9,15,12,11,0,0,0
CaT2T09g00928,4,8,5,2,3,5,0,2,5,8,5,8,0,2,0
CaT2T09g00929,136,18,30,54,145,69,49,48,64,76,71,82,11,5,6
CaT2T09g00920,77,27,19,11,85,46,74,65,44,61,35,52,9,10,8
CaT2T09g00921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T09g00922,390,130,160,169,402,292,322,273,317,354,279,267,26,32,37
CaT2T09g00923,0,20,11,14,0,0,17,11,8,0,0,0,0,0,0
CaT2T09g00924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T09g00925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T09g00926,5,0,10,13,0,20,13,12,15,14,0,14,0,5,2
CaT2T09g00927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T08g01391,455,684,777,1645,529,391,200,503,217,284,303,330,355,241,399
CaT2T08g01390,4,2,5,3,0,0,6,0,3,0,0,5,0,0,0
CaT2T08g01393,283,139,115,142,346,208,171,172,147,200,154,127,33,23,20
CaT2T08g01392,97,57,47,33,166,150,66,67,56,77,52,38,7,8,6
CaT2T08g01395,838,283,317,399,1001,696,692,551,484,529,510,437,60,76,63
CaT2T10g02868,108,74,83,112,130,106,75,87,50,61,73,98,8,9,8
CaT2T08g01397,3,4,0,1,2,4,1,1,0,0,0,0,2,1,2
CaT2T08g01396,465,236,254,346,577,381,421,377,316,277,318,348,50,93,53
CaT2T10g02865,19,11,8,27,19,6,12,13,16,8,9,25,8,14,12
CaT2T10g02864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T10g02867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T10g02866,489,120,105,172,480,351,277,206,189,251,257,271,21,25,30
CaT2T10g02861,212,127,170,232,269,166,397,328,306,192,126,122,18,14,16
CaT2T10g02860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T10g02863,11,5,9,8,13,0,25,7,8,11,10,10,0,3,0
CaT2T10g02862,1187,1024,1184,1040,1175,888,870,1176,830,696,693,583,213,255,218
CaT2T01g00469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T01g00468,11,9,6,5,16,13,12,5,5,5,10,9,0,0,0
CaT2T01g00465,434,29,49,34,472,328,212,230,359,262,246,252,7,3,0
CaT2T01g00464,71,38,42,31,126,46,54,77,96,76,43,59,6,0,0
CaT2T01g00467,169,79,120,121,163,94,94,121,117,66,51,75,13,15,0
CaT2T01g00466,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0
CaT2T01g00461,2929,100,85,105,3464,2393,146,103,140,486,578,518,34,54,16
CaT2T01g00460,1124,846,873,976,1180,860,1138,1335,1130,868,811,832,89,76,70
CaT2T01g00463,487,197,243,202,500,407,345,375,333,369,257,272,24,32,24
CaT2T01g00462,397,145,182,164,364,286,306,368,342,295,208,240,17,28,26
CaT2T01g05615,124,103,63,70,170,102,102,84,103,94,74,70,37,39,18
CaT2T02g01159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T02g01158,58,23,14,12,46,32,59,22,25,40,42,29,0,8,10
CaT2T01g05614,32,31,21,19,36,41,64,39,22,25,8,14,6,10,9
CaT2T02g01155,8,0,16,11,0,0,18,26,24,0,0,12,0,0,0
CaT2T02g01154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T02g01157,153,51,54,110,160,146,193,122,130,106,86,98,30,52,61
CaT2T02g01156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T02g01151,159,67,98,70,170,85,130,124,117,84,77,84,11,14,0
CaT2T01g05617,579,144,166,239,580,497,328,314,294,260,257,252,10,33,26
CaT2T02g01153,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
CaT2T02g01152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T03g00438,253,195,159,233,317,221,204,226,138,172,141,152,26,30,30
CaT2T03g00439,1314,357,525,538,1608,1029,1064,781,907,964,908,993,200,273,177
CaT2T03g04959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T03g04958,3,0,5,5,5,0,0,0,0,0,0,0,0,0,0
CaT2T01g04548,182,128,91,143,179,114,135,143,98,95,67,62,0,16,9
CaT2T01g04549,124,66,73,86,163,112,126,115,106,60,74,65,22,30,11
CaT2T03g00430,6,0,0,0,9,0,7,0,0,10,0,0,0,7,0
CaT2T01g05611,0,5,0,0,9,3,0,6,0,0,6,0,3,0,0
CaT2T03g04951,54,34,37,38,62,48,40,44,43,21,47,27,10,5,6
CaT2T03g04950,76,15,45,30,98,51,55,55,74,43,52,34,0,10,0
CaT2T03g00434,430,152,138,184,463,333,217,221,143,262,238,210,31,38,25
CaT2T03g00435,854,213,358,305,969,639,388,398,382,568,525,461,395,477,436
CaT2T01g04540,48,31,41,61,89,62,97,84,53,64,49,57,6,12,0
CaT2T03g00437,111,49,34,60,116,88,99,101,77,103,69,69,20,24,14
CaT2T01g00221,273,150,157,219,324,275,122,132,109,95,74,124,31,37,35
CaT2T01g00220,186,24,22,36,241,111,99,69,50,67,27,32,13,14,11
CaT2T01g03756,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0
CaT2T06g00779,156,74,91,100,228,133,145,132,149,93,135,82,39,35,28
CaT2T03g00017,203,125,139,198,177,133,234,203,138,124,121,103,8,5,7
CaT2T01g03754,83,5,9,34,135,88,37,30,24,30,23,40,137,147,134
CaT2T01g03755,102,56,39,77,96,49,51,40,63,35,66,56,13,12,7
