""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"significant"	"up"	"down"
"CaT2T06g01313"	722.861204198656	0.231317124294432	0.0856916663050697	2.69941213969306	0.00694620944181123	0.0120235452946478	"Yes"	"No"	"No"
"CaT2T03g01207"	103.952159360995	-0.566550846174651	0.209940868680372	-2.6986210438007	0.00696274119090738	0.0120510244751631	"Yes"	"No"	"No"
"CaT2T02g02353"	218.315258762252	0.411416895827008	0.152493072118624	2.69793827425135	0.00697703761729945	0.0120746299703499	"Yes"	"No"	"No"
"CaT2T07g00313"	421.371502230035	-0.344477181736331	0.127700167686143	-2.6975468237675	0.0069852460359021	0.0120876959544624	"Yes"	"No"	"No"
"CaT2T08g01983"	307.630540520297	0.35095628612669	0.130129189746056	2.69698356542119	0.00699707235361472	0.0121070195183445	"Yes"	"No"	"No"
"CaT2T06g03213"	50.1273906401196	-0.879935817436325	0.326300570212681	-2.6967032784	0.0070029640301644	0.0121160717102147	"Yes"	"No"	"No"
"CaT2T10g00806"	125.936844336578	-0.512149963004083	0.190030114707227	-2.69509895204313	0.00703677303357578	0.0121734183818363	"Yes"	"No"	"No"
"CaT2T01g04871"	180.71739735714	-0.544117800770996	0.201909760206355	-2.69485635669568	0.00704189813954841	0.0121799887251612	"Yes"	"No"	"No"
"CaT2T03g00607"	167.213457291225	-0.483916717777537	0.179569651501238	-2.69486917044109	0.0070416273506014	0.0121799887251612	"Yes"	"No"	"No"
"CaT2T06g00048"	31.7600482916917	1.09724776567429	0.407196870303107	2.69463703111846	0.0070465345296475	0.0121868596336267	"Yes"	"Yes"	"No"
"CaT2T06g00608"	236.927545539894	0.381508870771897	0.141584150800453	2.69457328814714	0.00704788252570724	0.0121868943720543	"Yes"	"No"	"No"
"CaT2T04g02400"	600.734973589306	0.259798413075231	0.0964144360116036	2.69460076542857	0.00704730142513863	0.0121868943720543	"Yes"	"No"	"No"
"CaT2T05g01544"	39.7519980214609	0.954241204411702	0.354139056149869	2.69453817036174	0.00704862527335416	0.0121870306040331	"Yes"	"No"	"No"
"CaT2T06g03345"	612.790245849876	0.271332884988847	0.100735282042286	2.69352385269492	0.00707010863558987	0.0122230238302959	"Yes"	"No"	"No"
"CaT2T09g01515"	776.410367993515	0.239929477411207	0.0891003662476833	2.69280012547025	0.00708547318076811	0.0122484328718213	"Yes"	"No"	"No"
"CaT2T10g00360"	10.3659161645507	-1.8180900665777	0.67530012395556	-2.6922697065836	0.00709675286926504	0.0122667764304887	"Yes"	"No"	"Yes"
"CaT2T04g02569"	114.497573376184	-0.547996441595556	0.203580408513668	-2.69179360428863	0.00710689120875094	0.0122831438923374	"Yes"	"No"	"No"
"CaT2T02g04064"	202.984962701134	-0.425815389886895	0.158209212642575	-2.69147025495218	0.00711378416962731	0.0122938996736192	"Yes"	"No"	"No"
"CaT2T10g02944"	96.285317829801	0.583869296280152	0.216969818127154	2.69101620363611	0.00712347348590678	0.012309485580288	"Yes"	"No"	"No"
"CaT2T01g01324"	68.4036461270092	-0.777909301135494	0.289093085958588	-2.69086096803757	0.00712678888289221	0.0123140553464639	"Yes"	"No"	"No"
"CaT2T10g01091"	24.3686642794998	1.27632687381133	0.474642292995767	2.68902896485609	0.00716602010217015	0.0123806757318649	"Yes"	"Yes"	"No"
"CaT2T03g02069"	552.039852861929	-0.27375461901858	0.101809085770087	-2.68890165300958	0.00716875359713199	0.0123842326847395	"Yes"	"No"	"No"
"CaT2T01g02711"	728.615621805114	0.231024439138898	0.0859564232765341	2.68769255784014	0.0071947606022187	0.0124279908576816	"Yes"	"No"	"No"
"CaT2T11g02421"	472.013545150678	0.281036917833252	0.104589213705609	2.68705450472452	0.00720851889890872	0.0124505847736397	"Yes"	"No"	"No"
"CaT2T02g02184"	57.3343987629445	-0.78336037329549	0.291653070264628	-2.68593220220421	0.00723277633904892	0.0124913068971813	"Yes"	"No"	"No"
"CaT2T09g01307"	587.929843717071	0.249930777076994	0.0930548173262052	2.68584458342288	0.0072346732102522	0.0124934073548009	"Yes"	"No"	"No"
"CaT2T05g00562"	169.60489774342	-0.498770866837213	0.185758807849339	-2.6850455847119	0.0072519914539574	0.0125221357608079	"Yes"	"No"	"No"
"CaT2T07g00700"	256.278236244081	-0.404199155293109	0.150568761409062	-2.68448216954504	0.00726422579658734	0.0125420811303133	"Yes"	"No"	"No"
"CaT2T02g00207"	106.819223895597	0.64748564785729	0.241223089201665	2.68417774600335	0.00727084394060814	0.0125499661961503	"Yes"	"No"	"No"
"CaT2T07g03272"	17.9849357622842	-1.468499296806	0.547093590810175	-2.68418296516935	0.00727073043077641	0.0125499661961503	"Yes"	"No"	"Yes"
"CaT2T03g02255"	153.29974982811	-0.493454634755824	0.183837240526301	-2.68419300324097	0.00727051212070799	0.0125499661961503	"Yes"	"No"	"No"
"CaT2T09g00664"	34.4995427648867	1.12053231579963	0.417467314487458	2.68411987457114	0.00727210267289668	0.0125509585858974	"Yes"	"Yes"	"No"
"CaT2T02g03440"	160.855928780434	-0.454580861740706	0.169369609626244	-2.68395766362011	0.00727563188361056	0.0125558690507401	"Yes"	"No"	"No"
"CaT2T01g00425"	71.4494134758106	-0.720652589180763	0.268510994643038	-2.68388484478562	0.00727721669695496	0.0125574233780773	"Yes"	"No"	"No"
"CaT2T05g00014"	45.1519517689814	-1.00443528001851	0.374283239019114	-2.68362345760083	0.00728290802299082	0.0125660628653879	"Yes"	"No"	"Yes"
"CaT2T03g03283"	42.4782067439548	-0.924804311312795	0.34464662543654	-2.6833406830588	0.00728906952491069	0.0125755119024096	"Yes"	"No"	"No"
"CaT2T06g01312"	121.046771268289	-0.549807558275296	0.204974210480879	-2.68232553249222	0.0073112276531664	0.0126125548471682	"Yes"	"No"	"No"
"CaT2T05g01977"	73.586095509221	0.681757983114293	0.2541791166664	2.68219510735445	0.00731407887565318	0.0126162877326016	"Yes"	"No"	"No"
"CaT2T02g00574"	287.102971910486	0.403946983553973	0.150613634418433	2.68200807392864	0.00731816935242606	0.0126221573448393	"Yes"	"No"	"No"
"CaT2T03g00377"	19.8531252944611	1.47055665608815	0.548389421767934	2.68159194491257	0.00732727758236526	0.0126366795099422	"Yes"	"Yes"	"No"
"CaT2T01g05340"	469.151676835266	0.273666058810244	0.102059135408907	2.68144598436761	0.00733047477466759	0.0126410056829222	"Yes"	"No"	"No"
"CaT2T02g03905"	37.4754408341828	0.95964604967103	0.357894273931429	2.68136743046885	0.00733219597631876	0.0126426992721004	"Yes"	"No"	"No"
"CaT2T03g01222"	35.543178403209	-1.03198084935572	0.38487528830217	-2.68133829508302	0.00733283445659391	0.0126426992721004	"Yes"	"No"	"Yes"
"CaT2T01g02741"	118.496471964712	0.562894404436414	0.209951074779041	2.68107417420379	0.00733862474501047	0.0126514940541624	"Yes"	"No"	"No"
"CaT2T12g01438"	242.655005234954	0.400651393101189	0.149450669525166	2.68082702054222	0.00734404677816103	0.0126596523866591	"Yes"	"No"	"No"
"CaT2T01g00600"	87.7390790325883	0.633774595197233	0.236457222587582	2.68029281686453	0.00735577836773644	0.0126786845656684	"Yes"	"No"	"No"
"CaT2T10g00032"	63.1290395200583	-0.772669902038806	0.288341023660502	-2.67970853480968	0.00736862897105269	0.0126996417618472	"Yes"	"No"	"No"
"CaT2T10g00881"	43.8814094590665	-0.863398239520497	0.322220809882786	-2.67952352250178	0.00737270229751292	0.0127054690330344	"Yes"	"No"	"No"
"CaT2T02g02125"	11.7292493956448	-1.81073193040104	0.675874142354665	-2.67909632419532	0.00738211543374312	0.0127204965064171	"Yes"	"No"	"Yes"
"CaT2T01g05577"	112.332453557567	0.566615352433717	0.211519017464715	2.67879153007241	0.00738883803338181	0.0127308853940414	"Yes"	"No"	"No"
"CaT2T11g03441"	85.6200988932071	0.674666049497351	0.251909866523511	2.67820414820626	0.00740180893544498	0.0127520370762242	"Yes"	"No"	"No"
"CaT2T02g02728"	195.059742931761	0.423394386753576	0.158128438035589	2.67753474336024	0.00741661601487602	0.0127763479073721	"Yes"	"No"	"No"
"CaT2T10g00550"	72.109694306743	0.667496044468078	0.249322545514615	2.67723900817045	0.00742316606599083	0.0127864314134067	"Yes"	"No"	"No"
"CaT2T03g00228"	28.1643240838879	-1.11739512877957	0.417377027230422	-2.67718407070519	0.00742438341235425	0.0127873282850485	"Yes"	"No"	"Yes"
"CaT2T05g00457"	243.330837673493	0.454590180652731	0.169841669411866	2.67655271069167	0.00743838642931279	0.0128102442212457	"Yes"	"No"	"No"
"CaT2T07g01927"	573.291535927372	-0.24292480820679	0.0907682385588172	-2.67631951510634	0.00744356449233073	0.0128179591196858	"Yes"	"No"	"No"
"CaT2T09g02553"	18.0487437726421	-1.32846355786243	0.496504740819723	-2.6756311645064	0.00745886804589345	0.0128431072216111	"Yes"	"No"	"Yes"
"CaT2T12g03688"	454.539717620945	-0.27710699662716	0.103600863764709	-2.67475565895381	0.00747837323313928	0.0128754845412505	"Yes"	"No"	"No"
"CaT2T02g02848"	86.5704684110547	-0.704523520785803	0.263450527270877	-2.6742156414871	0.00749042695475817	0.0128950278329194	"Yes"	"No"	"No"
"CaT2T11g01236"	53.4959921789265	-0.799071010025321	0.298850468668334	-2.67381548232449	0.00749937013672219	0.0129080025187112	"Yes"	"No"	"No"
"CaT2T07g02928"	279.775872342263	0.354925297748982	0.132740225915468	2.67383376290926	0.00749896137417196	0.0129080025187112	"Yes"	"No"	"No"
"CaT2T06g01377"	277.550759071237	-0.366607371078894	0.137130690779385	-2.67341591437535	0.00750830965830217	0.0129221775694455	"Yes"	"No"	"No"
"CaT2T06g01746"	270.249182948123	-0.351359396587168	0.131469549580074	-2.67255343697033	0.00752763842040772	0.0129542286899103	"Yes"	"No"	"No"
"CaT2T03g03274"	31.9432404079676	-1.09164358763035	0.408599294070047	-2.67167272061709	0.00754742196096429	0.0129870563507546	"Yes"	"No"	"Yes"
"CaT2T11g02378"	266.226625432663	0.405729547002679	0.151881671487108	2.67135292250927	0.00755461711809675	0.0129982187104111	"Yes"	"No"	"No"
"CaT2T07g00044"	29.3484196101929	1.10297044312384	0.412958572190605	2.67089852929547	0.0075648511160587	0.013014607014271	"Yes"	"Yes"	"No"
"CaT2T01g05325"	117.660102921761	-0.533045928282962	0.199601874950725	-2.67054569710105	0.00757280629336484	0.0130270721194669	"Yes"	"No"	"No"
"CaT2T03g05088"	14.7678308114219	-1.53629493509847	0.575403503837372	-2.66994365667381	0.0075863975952472	0.0130492294874672	"Yes"	"No"	"Yes"
"CaT2T07g01829"	147.900713365133	0.485324791083061	0.181811915253229	2.66937835403745	0.00759917943014663	0.0130687658990294	"Yes"	"No"	"No"
"CaT2T02g02922"	183.575507557281	0.436110771514343	0.163375067604209	2.66938387790516	0.0075990544388081	0.0130687658990294	"Yes"	"No"	"No"
"CaT2T06g00113"	50.7310436575769	-0.930509164199179	0.348608839732743	-2.66920702559506	0.00760305708035171	0.0130742095474851	"Yes"	"No"	"No"
"CaT2T06g01959"	14.5291404590707	-1.57324638404656	0.589468394956254	-2.66892406362738	0.00760946519900376	0.0130840031595048	"Yes"	"No"	"Yes"
"CaT2T03g00967"	179.043329248779	-0.487965371371448	0.182847731725186	-2.66869797490759	0.00761458881285211	0.0130915865174129	"Yes"	"No"	"No"
"CaT2T12g01666"	122.267465780355	0.617324311220825	0.231399932559208	2.66778086057943	0.00763540415269611	0.0131261443497927	"Yes"	"No"	"No"
"CaT2T02g00508"	30.6013206248327	-1.03859426825005	0.389352293037442	-2.66749236314418	0.00764196258973333	0.0131361887370814	"Yes"	"No"	"Yes"
"CaT2T09g00969"	482.611804643863	-0.283711200937511	0.106417309080011	-2.66602494829294	0.0076753996829395	0.0131924301133397	"Yes"	"No"	"No"
"CaT2T11g00156"	105.141353083767	0.648689664168684	0.243376991261095	2.66536972458817	0.00769037217003301	0.0132169270768685	"Yes"	"No"	"No"
"CaT2T03g04731"	94.9635824591696	0.636799765772789	0.238942292556713	2.6650776593752	0.00769705456943073	0.0132271731693569	"Yes"	"No"	"No"
"CaT2T08g00052"	547.428771257782	0.264336170178369	0.0991895264797359	2.66496050096955	0.00769973659472396	0.013230543455922	"Yes"	"No"	"No"
"CaT2T07g02873"	38.0603025686856	-0.96462245091513	0.36199287645069	-2.66475534097017	0.00770443519639706	0.0132373778929016	"Yes"	"No"	"No"
"CaT2T04g01132"	15.3528504947111	1.58667354986666	0.59545545354498	2.66463853915614	0.00770711135487093	0.0132407365142883	"Yes"	"Yes"	"No"
"CaT2T01g04484"	277.43351669566	0.353944324023614	0.132844752859136	2.66434553421109	0.00771382833890001	0.0132510359532531	"Yes"	"No"	"No"
"CaT2T05g01692"	172.023149941277	-0.537114120012744	0.201608843959957	-2.66413967494117	0.00771855069150984	0.0132579073500527	"Yes"	"No"	"No"
"CaT2T11g01354"	37.1977758662115	0.973172210883084	0.365306329880368	2.66398945564886	0.00772199831387616	0.0132625881024794	"Yes"	"No"	"No"
"CaT2T09g03016"	193.154178983484	0.467537013369623	0.175514657628544	2.66380608711957	0.00772620860138295	0.0132685777393698	"Yes"	"No"	"No"
"CaT2T01g04610"	13.4683491740039	1.67020847314062	0.627293579117611	2.66256267996563	0.00775481253092072	0.0133164546735008	"Yes"	"Yes"	"No"
"CaT2T03g00461"	815.062224655622	0.223762200272219	0.0840860082429642	2.6611109856192	0.00778832803658885	0.0133727559505695	"Yes"	"No"	"No"
"CaT2T12g00444"	111.774705791406	-0.534796127798358	0.20098801217722	-2.6608359474037	0.00779469249299816	0.013382432018425	"Yes"	"No"	"No"
"CaT2T12g00946"	50.4134427705857	-0.885006867306322	0.332617660590201	-2.66073324469889	0.00779707025514338	0.0133852623020162	"Yes"	"No"	"No"
"CaT2T10g00483"	67.3862520633464	-0.776091878274614	0.2917259731102	-2.660345494782	0.00780605325965244	0.0133994302423006	"Yes"	"No"	"No"
"CaT2T07g00178"	1431.28997113016	-0.166330976810557	0.0625276168406364	-2.66012020311734	0.00781127685069743	0.0134071429394568	"Yes"	"No"	"No"
"CaT2T08g00276"	396.947404508846	-0.30657971300312	0.115262516669441	-2.65983879115145	0.00781780604055745	0.01341709489242	"Yes"	"No"	"No"
"CaT2T03g00680"	74.675539286665	0.690617553346905	0.259777674399607	2.65849463370186	0.00784906005925945	0.0134694743257019	"Yes"	"No"	"No"
"CaT2T06g01627"	344.188874423177	-0.335902283040586	0.126365021202041	-2.65819037456198	0.00785615013489369	0.0134803810157964	"Yes"	"No"	"No"
"CaT2T01g04165"	9.11722448147217	-1.9433953391641	0.731106054276875	-2.65815790718116	0.00785690705292246	0.013480419607066	"Yes"	"No"	"Yes"
"CaT2T09g00331"	59.5343665256599	-0.841656331167395	0.316661179686514	-2.65790815281056	0.00786273180703496	0.0134891524738879	"Yes"	"No"	"No"
"CaT2T11g01073"	65.1171406421014	0.716863890711404	0.269939096047948	2.65565048267063	0.00791556081385396	0.0135785157699336	"Yes"	"No"	"No"
"CaT2T03g02262"	29.9452355179581	-1.2031735969477	0.453080558630118	-2.65554011098044	0.0079181516201324	0.0135816907753976	"Yes"	"No"	"Yes"
"CaT2T07g00716"	46.5442872511207	0.936146091651598	0.352761673888106	2.65376360570434	0.00795995698107177	0.0136521220694798	"Yes"	"No"	"No"
"CaT2T08g01560"	319.821451716743	-0.330893459972614	0.124694285018603	-2.65363773426544	0.00796292651819026	0.013655939105053	"Yes"	"No"	"No"
"CaT2T02g02839"	17.4475806159681	-1.47787731490312	0.557011026988028	-2.65322811093088	0.00797259714950716	0.0136712463265325	"Yes"	"No"	"Yes"
"CaT2T09g02984"	231.215663370276	0.41490214871647	0.156378217178982	2.65319656536048	0.00797334233207848	0.0136712469411771	"Yes"	"No"	"No"
"CaT2T06g03389"	58.09918417186	0.800548167840261	0.301798252266431	2.65259378352373	0.00798759348300616	0.013694402987164	"Yes"	"No"	"No"
"CaT2T12g02544"	18.5541115896537	-1.38224794544587	0.521123817802169	-2.65243671125122	0.00799131077750586	0.01369949652761	"Yes"	"No"	"Yes"
"CaT2T01g04121"	19.9553988804827	1.51042686584702	0.569471047402472	2.65233302507042	0.00799376547798808	0.0137023943015094	"Yes"	"Yes"	"No"
"CaT2T07g00041"	31.7438808078398	1.14295049455677	0.430927694734486	2.65230225052255	0.00799449417460442	0.0137023943015094	"Yes"	"Yes"	"No"
"CaT2T07g03173"	25.0797499944995	-1.25462834918373	0.473039911366534	-2.65226742825847	0.00799531878699525	0.0137025281358822	"Yes"	"No"	"Yes"
"CaT2T12g00564"	80.5878745091334	-0.71651065513595	0.270158456456783	-2.65218666309107	0.00799723164846793	0.0137045268329408	"Yes"	"No"	"No"
"CaT2T01g00042"	42.8633039300109	-0.87749784868192	0.330897373544533	-2.65187311486419	0.00800466168360677	0.0137159788277261	"Yes"	"No"	"No"
"CaT2T06g01943"	109.679563623997	-0.605424075128356	0.228321818570405	-2.65162602032127	0.00801052134492471	0.0137247381019409	"Yes"	"No"	"No"
"CaT2T09g01093"	31.4959542983623	-1.02723315869091	0.38746822811366	-2.65114165280562	0.00802201890137631	0.0137431404788486	"Yes"	"No"	"Yes"
"CaT2T03g02923"	43.3586171326012	-0.889496674152469	0.335518524211169	-2.65111047517793	0.0080227594786632	0.0137431404788486	"Yes"	"No"	"No"
"CaT2T09g01433"	83.7893305227015	-0.610738764709796	0.230399658140561	-2.6507798216315	0.00803061742054114	0.01375531753957	"Yes"	"No"	"No"
"CaT2T01g00472"	45.6788577588093	0.875089339845971	0.3302601985542	2.64969664427291	0.00805640728581052	0.0137982043231363	"Yes"	"No"	"No"
"CaT2T06g00914"	223.403118700927	-0.458331518065549	0.17301489463072	-2.6490870571797	0.00807095380861875	0.0138205673513482	"Yes"	"No"	"No"
"CaT2T08g01374"	195.433378232045	0.467692483638961	0.176548598099445	2.64908636303939	0.00807097038622182	0.0138205673513482	"Yes"	"No"	"No"
"CaT2T12g01329"	30.5985488386589	1.06047135327289	0.40032386257891	2.64903357606831	0.0080722311449277	0.0138214368157787	"Yes"	"Yes"	"No"
"CaT2T08g00232"	68.3833658031888	0.684150638765707	0.258331779485644	2.64834098277764	0.00808878931368012	0.0138484962086185	"Yes"	"No"	"No"
"CaT2T10g02551"	268.440730241225	-0.350640856442774	0.132405841161007	-2.64822800390197	0.00809149323789817	0.0138518334621918	"Yes"	"No"	"No"
"CaT2T05g00435"	241.007342644441	0.408689517589882	0.154345140366895	2.64789365326555	0.00809949999522809	0.0138642471707928	"Yes"	"No"	"No"
"CaT2T03g02893"	32.2954399192704	-1.05911517750362	0.400342028274546	-2.64552583216993	0.00815640590859836	0.0139603534550842	"Yes"	"No"	"Yes"
"CaT2T01g03350"	14.7627524469366	-1.52093747030553	0.574935595354565	-2.64540495073638	0.00815932063296826	0.0139640401135788	"Yes"	"No"	"Yes"
"CaT2T05g01358"	107.295855806351	0.631449761721017	0.238751504277773	2.6447990919729	0.00817394330616385	0.0139877614567068	"Yes"	"No"	"No"
"CaT2T01g00784"	285.512855200597	0.342944038129755	0.129671025629747	2.64472372655532	0.0081757639236283	0.0139895727433763	"Yes"	"No"	"No"
"CaT2T06g00032"	874.638604481207	0.227733983905633	0.0861245109525054	2.64424124313716	0.00818742797352207	0.0140082252473898	"Yes"	"No"	"No"
"CaT2T03g02865"	315.134886799725	-0.320129061795017	0.12108465934502	-2.64384492244254	0.00819702017567979	0.014023329790717	"Yes"	"No"	"No"
"CaT2T01g00855"	280.811216759421	-0.343832623598247	0.130054660996299	-2.64375471793381	0.0081992048118812	0.0140257599554594	"Yes"	"No"	"No"
"CaT2T05g00717"	21.0463962893402	-1.32836557660597	0.502468382752069	-2.64367992535247	0.00820101658630635	0.0140275519002566	"Yes"	"No"	"Yes"
"CaT2T11g02065"	47.321739981876	0.847024052525685	0.320447559815289	2.64325324559788	0.00821135932441163	0.0140439340663041	"Yes"	"No"	"No"
"CaT2T05g01133"	898.338889566915	-0.198189355028211	0.0750063506465635	-2.64230099611294	0.00823448400527203	0.0140821721715055	"Yes"	"No"	"No"
"CaT2T04g01285"	15.1883292032824	-1.50678121127369	0.570289731916586	-2.64213280889666	0.0082385743584422	0.0140878546999447	"Yes"	"No"	"Yes"
"CaT2T08g03017"	1225.12989106368	-0.176972194952821	0.0669836857450917	-2.64201936612287	0.00824133434038868	0.0140912614641671	"Yes"	"No"	"No"
"CaT2T07g01844"	19.5339035383402	1.36709549454612	0.517466203050378	2.64190296194673	0.0082441672311671	0.0140947922436729	"Yes"	"Yes"	"No"
"CaT2T09g01183"	31.0132672918017	-1.06929237000219	0.404868042319852	-2.64108859734952	0.00826401054288945	0.0141274018361494	"Yes"	"No"	"Yes"
"CaT2T01g05032"	27.5574823258573	-1.2582007791163	0.476452498311821	-2.64076856260464	0.00827182039758106	0.0141394359655057	"Yes"	"No"	"Yes"
"CaT2T09g01492"	116.074666050217	0.617812655112621	0.233972793257993	2.64053203156566	0.00827759674245482	0.0141479921973888	"Yes"	"No"	"No"
"CaT2T08g02114"	21.2804887113618	-1.27313176781422	0.482242363986947	-2.64002473214626	0.0082899977180261	0.014167868539513	"Yes"	"No"	"Yes"
"CaT2T09g02515"	41.4026883442631	-0.8876562662707	0.33626335585204	-2.63976508537933	0.00829635123312135	0.0141760870307152	"Yes"	"No"	"No"
"CaT2T07g00030"	28.7528680380511	1.10462937370068	0.418454336226227	2.63978474607917	0.00829586998651443	0.0141760870307152	"Yes"	"Yes"	"No"
"CaT2T04g02138"	30.5943145967128	-1.2638616479021	0.478784002784144	-2.63973240658147	0.00829715118669228	0.0141761342298927	"Yes"	"No"	"Yes"
"CaT2T07g00396"	171.585218530161	0.443057521735524	0.16800197582703	2.63721613721784	0.0083589552833194	0.0142804006166537	"Yes"	"No"	"No"
"CaT2T03g03169"	55.4728192536657	-0.930155253514381	0.35282698670708	-2.63629282497771	0.00838173656517712	0.0143179874037995	"Yes"	"No"	"No"
"CaT2T06g02705"	12.9324456094859	-1.5699375721538	0.595558629016773	-2.63607560307817	0.00838710423808181	0.014325823403126	"Yes"	"No"	"Yes"
"CaT2T12g01635"	5.88752273883499	-2.64254906966622	1.0024721217614	-2.63603247641751	0.00838817028739021	0.0143263111217128	"Yes"	"No"	"Yes"
"CaT2T01g04577"	148.729575218663	0.584908846682301	0.222072338289419	2.63386629414426	0.00844187239528036	0.0144166884830081	"Yes"	"No"	"No"
"CaT2T11g01088"	221.634443799749	0.392079954694021	0.148884178537352	2.63345614386862	0.00845207503618712	0.0144327693077695	"Yes"	"No"	"No"
"CaT2T09g02317"	116.502970597012	-0.552017983428565	0.209634324302145	-2.63324236270079	0.00845739729299485	0.0144405141686438	"Yes"	"No"	"No"
"CaT2T02g00815"	30.619275656693	1.32127312310125	0.501865111183519	2.63272559430435	0.00847027504531377	0.0144611569581187	"Yes"	"Yes"	"No"
"CaT2T06g01342"	111.638379595029	-0.548688532449455	0.208431417523729	-2.63246558013256	0.00847676116874134	0.0144708846030736	"Yes"	"No"	"No"
"CaT2T08g02347"	16.5285212871209	-1.50295853986685	0.571163611194604	-2.6313975722707	0.00850344952563563	0.0145150949542492	"Yes"	"No"	"Yes"
"CaT2T04g00819"	313.391611020204	0.342886189314018	0.130325514965796	2.63099815415277	0.00851344983842929	0.0145308138166607	"Yes"	"No"	"No"
"CaT2T01g05327"	42.4733483493274	-1.05253590619992	0.400112784202686	-2.63059804074328	0.00852347810139142	0.0145465774570934	"Yes"	"No"	"Yes"
"CaT2T08g00595"	206.459869492263	0.418712975011226	0.159175477888529	2.63051181353733	0.00852564064425064	0.0145489153984028	"Yes"	"No"	"No"
"CaT2T06g00291"	265.684674285021	-0.374247927275563	0.142290729290939	-2.6301638141888	0.00853437331086609	0.0145624637093006	"Yes"	"No"	"No"
"CaT2T06g01758"	21.1534915199822	1.30939963510148	0.498006801603708	2.62928062605749	0.00855657187480302	0.0145989846404545	"Yes"	"Yes"	"No"
"CaT2T03g03165"	19.4369197618423	-1.50360475684988	0.571942313217769	-2.62894477659913	0.00856502684870765	0.0146120520316041	"Yes"	"No"	"Yes"
"CaT2T06g03808"	11.4265709703739	-1.77097700427644	0.673691380338216	-2.62876601358228	0.00856953023359648	0.0146170176970229	"Yes"	"No"	"Yes"
"CaT2T06g01677"	85.6224616694758	-0.609969483688145	0.232035243913533	-2.62877946212105	0.00856919136536595	0.0146170176970229	"Yes"	"No"	"No"
"CaT2T05g01298"	140.067714724444	0.497700574663078	0.189350078569142	2.62846774833178	0.00857704882275738	0.0146284827301349	"Yes"	"No"	"No"
"CaT2T02g00087"	131.078018494286	-0.500856737303747	0.190577485787526	-2.62810024612325	0.008586320827558	0.0146429358719527	"Yes"	"No"	"No"
"CaT2T08g00361"	175.531603160693	-0.452026352884379	0.17200605429524	-2.62796768832623	0.00858966743168905	0.0146472822100197	"Yes"	"No"	"No"
"CaT2T09g01271"	374.069665248609	0.327240226805264	0.12452519859288	2.62790367333712	0.00859128399573564	0.0146486779137694	"Yes"	"No"	"No"
"CaT2T11g01455"	530.857865695848	-0.253259117146395	0.0963940207750778	-2.62733222569209	0.00860572676009362	0.0146719408026675	"Yes"	"No"	"No"
"CaT2T03g00214"	92.8969866990065	-0.610529927946338	0.232530183398722	-2.62559431649979	0.00864978413627218	0.0147456847609618	"Yes"	"No"	"No"
"CaT2T03g00143"	47.8083387058903	-0.865861838320568	0.329799864075965	-2.62541599508097	0.00865431611042223	0.0147520405095468	"Yes"	"No"	"No"
"CaT2T12g01453"	250.724425237262	-0.389492590657866	0.148399295924814	-2.62462559697858	0.00867442935347587	0.01478495225026	"Yes"	"No"	"No"
"CaT2T02g01782"	19.9008524101458	1.41334197027016	0.538543022396068	2.62438080430782	0.00868066705486552	0.0147942101942485	"Yes"	"Yes"	"No"
"CaT2T02g00046"	81.3086428006095	-0.665050661482226	0.25345120842865	-2.62397905145301	0.00869091303708888	0.0148102969822455	"Yes"	"No"	"No"
"CaT2T01g05337"	222.512990174636	0.387147571834828	0.147554848441603	2.62375364770237	0.00869666628523875	0.0148187253681357	"Yes"	"No"	"No"
"CaT2T07g00771"	33.526414285243	-1.21531679774398	0.463298853735206	-2.62318110210259	0.00871129535423897	0.0148422747820529	"Yes"	"No"	"Yes"
"CaT2T08g02605"	1285.67261977454	0.174385502881167	0.066499105784528	2.62237365185353	0.00873196383072795	0.0148761087908865	"Yes"	"No"	"No"
"CaT2T07g03117"	37.9760280156901	-0.922031115262644	0.351677381353953	-2.62180954519406	0.00874642937979307	0.0148993699550906	"Yes"	"No"	"No"
"CaT2T01g04592"	21.5909632545124	-1.22607782704286	0.467756968427741	-2.62118559380107	0.00876245448324836	0.0149252832256889	"Yes"	"No"	"Yes"
"CaT2T09g02193"	28.0945588346408	1.2471054950446	0.475792722542039	2.62111090808963	0.00876437441255616	0.0149271682604128	"Yes"	"Yes"	"No"
"CaT2T03g04507"	294.955032307715	-0.36662866571652	0.139884714652699	-2.62093443609457	0.00876891243316063	0.0149335115708539	"Yes"	"No"	"No"
"CaT2T05g01766"	61.503694551689	0.753295652111243	0.287451392263449	2.62060185612477	0.008777470515835	0.0149466992595001	"Yes"	"No"	"No"
"CaT2T10g03405"	85.198746417752	-0.626487474044501	0.239103104444438	-2.62015616861253	0.00878895082903684	0.0149648601546355	"Yes"	"No"	"No"
"CaT2T07g00720"	399.568233946335	0.346037715250516	0.132090346974013	2.61970479431471	0.00880059129831231	0.0149832903515928	"Yes"	"No"	"No"
"CaT2T03g02599"	99.9498939812232	-0.653046506926877	0.249306758875741	-2.61944966864042	0.00880717681299165	0.0149917212651824	"Yes"	"No"	"No"
"CaT2T12g01709"	284.141049945342	0.337276634109435	0.128757252226868	2.61947679277249	0.00880647645338148	0.0149917212651824	"Yes"	"No"	"No"
