""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"significant"	"up"	"down"
"CaT2T10g00634"	381.348139950087	0.190061526001194	0.207147373930743	0.917518394728667	0.358871058316307	0.558524897913477	"No"	"No"	"No"
"CaT2T07g00942"	25.2035644810689	0.460651692993472	0.502127507969878	0.917399835065611	0.358933159146226	0.558572338748875	"No"	"No"	"No"
"CaT2T08g00881"	823.085672915788	-0.221284162020917	0.241252778630795	-0.917229485508071	0.359022399033012	0.558662001349175	"No"	"No"	"No"
"CaT2T06g00444"	328.449543646637	-0.212086328684316	0.23129363913517	-0.916957031232367	0.35916515682459	0.558834918131338	"No"	"No"	"No"
"CaT2T07g02781"	80.3302056944095	0.273569614636504	0.298409392321843	0.916759397242602	0.359268733373061	0.5589284427958	"No"	"No"	"No"
"CaT2T04g00621"	274.311719063354	-0.195377641841887	0.213126472833859	-0.916721603112121	0.359288542759488	0.5589284427958	"No"	"No"	"No"
"CaT2T01g05670"	40.2619484487104	0.312453438954978	0.340959910515328	0.916393480050881	0.359460553773178	0.559124620109328	"No"	"No"	"No"
"CaT2T12g01861"	79.2988488928188	0.260053620947331	0.283789705592084	0.916360304207545	0.359477948330225	0.559124620109328	"No"	"No"	"No"
"CaT2T01g05669"	202.847344306001	0.197948195224025	0.216078154169407	0.916095363665647	0.359616879323092	0.559200244637542	"No"	"No"	"No"
"CaT2T06g00728"	112.069970839967	-0.264518015639329	0.288785912559718	-0.915965786885914	0.359684839794882	0.559200244637542	"No"	"No"	"No"
"CaT2T06g01346"	450.181857977906	0.224854089929664	0.245469321007532	0.916017077029207	0.359657938159199	0.559200244637542	"No"	"No"	"No"
"CaT2T02g02873"	145.164315720451	0.226184454667342	0.246917068776359	0.916034099174425	0.359649010338125	0.559200244637542	"No"	"No"	"No"
"CaT2T02g03147"	41.6837692979112	0.373411340601216	0.407626113791066	0.916063343264148	0.359633672643337	0.559200244637542	"No"	"No"	"No"
"CaT2T11g00222"	490.301150162357	0.19234706536267	0.210135526570935	0.915347673482237	0.360009139129881	0.559610697062439	"No"	"No"	"No"
"CaT2T04g01332"	25.6067242635255	0.359165929895421	0.392391816080326	0.915324721812996	0.360021184485233	0.559610697062439	"No"	"No"	"No"
"CaT2T04g01514"	53.7589539003451	-0.312468088568751	0.341390158054863	-0.915281478379748	0.360043879928206	0.559610697062439	"No"	"No"	"No"
"CaT2T11g01724"	18.7264311659356	-0.439432513405582	0.480263975225021	-0.91498121048886	0.36020149424309	0.559757177805985	"No"	"No"	"No"
"CaT2T11g02022"	17.1539374932581	-0.467570590533004	0.510999619273701	-0.915011622117403	0.360185528833529	0.559757177805985	"No"	"No"	"No"
"CaT2T09g02454"	193.229982308424	-0.207212957074632	0.226500304804458	-0.914846261480851	0.360272344745956	0.559818035208203	"No"	"No"	"No"
"CaT2T03g04125"	108.623972738917	-0.247129627309542	0.270181954296309	-0.914678509722062	0.360360429441104	0.559905659323354	"No"	"No"	"No"
"CaT2T03g04999"	458.518523519294	0.180529203701953	0.197462065802212	0.914247518724838	0.360586800282513	0.560198141887544	"No"	"No"	"No"
"CaT2T02g02131"	321.429607083319	-0.185030704897151	0.202396447536426	-0.914199370341469	0.360612094958969	0.560198141887544	"No"	"No"	"No"
"CaT2T03g02323"	850.137395500079	0.163285460204317	0.178669632701652	0.91389598632565	0.360771502878674	0.560396497832996	"No"	"No"	"No"
"CaT2T04g02501"	30.9745382801282	0.367499963745353	0.402193157988299	0.91373996908233	0.360853496670441	0.560425307444397	"No"	"No"	"No"
"CaT2T10g02796"	100.633592588374	0.246310996305374	0.269554897291785	0.913769324097088	0.360838068451021	0.560425307444397	"No"	"No"	"No"
"CaT2T01g01590"	310.127221225602	-0.226586514338398	0.248055343795013	-0.913451453501615	0.361005154850851	0.560611556399009	"No"	"No"	"No"
"CaT2T07g00733"	990.993154766229	0.182574238247942	0.199904840466454	0.913305739980718	0.361081764338228	0.560681238358015	"No"	"No"	"No"
"CaT2T09g01315"	24.7855877444433	0.40693192422324	0.445614440853418	0.91319285668549	0.361141120207354	0.560724119316498	"No"	"No"	"No"
"CaT2T03g04465"	33.8763791368038	-0.335491764567794	0.367510492157611	-0.912876698017957	0.361307394134914	0.56093298398694	"No"	"No"	"No"
"CaT2T03g04328"	16.6902000776151	-0.447286058512982	0.490023634828608	-0.912784663273286	0.361355805997903	0.560958846112386	"No"	"No"	"No"
"CaT2T06g00782"	53.8918540798224	-0.279256572641281	0.305995118477137	-0.912617737273303	0.361443622330781	0.561022772058304	"No"	"No"	"No"
"CaT2T06g01362"	195.099654696466	-0.233517605740221	0.255885684374692	-0.91258565836095	0.361460499918918	0.561022772058304	"No"	"No"	"No"
"CaT2T03g04778"	19.0592120979564	0.462519101931614	0.506872901939014	0.912495223481614	0.361508082828078	0.561047332973805	"No"	"No"	"No"
"CaT2T07g03308"	48.832930668955	-0.302064617536962	0.331121454732814	-0.91224719274292	0.361638605993139	0.561151305531383	"No"	"No"	"No"
"CaT2T07g01638"	1234.60510485888	1.10013460766043	1.20591808135006	0.912279718394141	0.361621488081364	0.561151305531383	"No"	"Yes"	"No"
"CaT2T02g03908"	329.985741431192	0.189026422545712	0.207347049478551	0.911642692872104	0.361956840422932	0.561546460253931	"No"	"No"	"No"
"CaT2T09g01194"	185.342901051073	-0.251294172273828	0.275649765480371	-0.91164297504807	0.361956691832582	0.561546460253931	"No"	"No"	"No"
"CaT2T07g01759"	22.1609040309438	-0.383309538740074	0.420498992468717	-0.91155875663267	0.362001041898078	0.561554371513597	"No"	"No"	"No"
"CaT2T11g00556"	45.4884884372178	-0.333512361687285	0.365889046457167	-0.911512287445116	0.362025514387431	0.561554371513597	"No"	"No"	"No"
"CaT2T06g00017"	72.3729656952357	0.297463298139651	0.326402969021674	0.911337599137764	0.362117521346712	0.56164777279289	"No"	"No"	"No"
"CaT2T07g02733"	663.349531251923	0.208291921916518	0.228641037195381	0.910999724596799	0.362295518779449	0.561874518019292	"No"	"No"	"No"
"CaT2T08g02521"	50.1705681899641	0.307992073969424	0.338255642405636	0.91053048451467	0.362542812466725	0.562208683728683	"No"	"No"	"No"
"CaT2T11g02358"	435.739756286899	0.270624074527376	0.297342690818433	0.910142010830956	0.362747621506903	0.562448195472415	"No"	"No"	"No"
"CaT2T12g01598"	169.167322188309	0.223153877910436	0.245192582514809	0.910116756476343	0.362760938481416	0.562448195472415	"No"	"No"	"No"
"CaT2T08g02283"	252.080422943937	-0.215925201131698	0.237290029324951	-0.909963228315859	0.362841902614845	0.562524357314072	"No"	"No"	"No"
"CaT2T01g00530"	851.055765003584	-0.176913104160003	0.19446489684621	-0.909743131172474	0.362957992092447	0.562654956853735	"No"	"No"	"No"
"CaT2T09g02489"	51.807568425834	-0.323924003480899	0.356129458902258	-0.909568123006084	0.363050316136368	0.562748695697558	"No"	"No"	"No"
"CaT2T02g04150"	210.225806554338	0.229732601367268	0.252683161455709	0.909172578195465	0.363259036526695	0.563013514161613	"No"	"No"	"No"
"CaT2T10g01094"	34.1820337349023	-0.343659239168384	0.378011580643425	-0.909123573895357	0.363284900256324	0.563013514161613	"No"	"No"	"No"
"CaT2T03g01958"	912.601436900435	-0.189924867867169	0.208924194578501	-0.909061146557668	0.363317850131447	0.563015187756329	"No"	"No"	"No"
"CaT2T12g00650"	259.587942600869	-0.236495053315345	0.260206802611475	-0.908873445820191	0.363416932028086	0.563085103091971	"No"	"No"	"No"
"CaT2T02g02095"	371.306443651766	0.188040396404674	0.20689814548575	0.9088549148819	0.363426714901769	0.563085103091971	"No"	"No"	"No"
"CaT2T01g00892"	237.018416972463	0.231659882983357	0.254932235572362	0.908711612963516	0.363502372574468	0.563103552604398	"No"	"No"	"No"
"CaT2T04g02630"	157.377625424777	0.225458033693627	0.248103737507604	0.908724858232807	0.363495379189585	0.563103552604398	"No"	"No"	"No"
"CaT2T09g00624"	326.186073348245	0.196494696604823	0.216327960658219	0.90831853638776	0.363709951839715	0.563246688502449	"No"	"No"	"No"
"CaT2T06g01842"	324.885651492367	0.180157650274722	0.198323112768522	0.908404712692247	0.363664436769858	0.563246688502449	"No"	"No"	"No"
"CaT2T02g03094"	482.220839170358	0.186810874870731	0.205671994140211	0.908295150497629	0.363722303998412	0.563246688502449	"No"	"No"	"No"
"CaT2T11g00606"	14.3348212004604	-0.474379268273901	0.522241147557361	-0.908352914152169	0.36369179437556	0.563246688502449	"No"	"No"	"No"
"CaT2T01g03202"	63.9381114884151	-0.277969585027179	0.306080801610993	-0.908157530835463	0.363794998439159	0.563303561088774	"No"	"No"	"No"
"CaT2T05g00404"	123.267970113622	-0.261365822506996	0.287814571797635	-0.908104898492649	0.363822802673096	0.563303561088774	"No"	"No"	"No"
"CaT2T10g02600"	3664.55600055047	0.161759067813608	0.178166099489101	0.907911596411771	0.363924930303498	0.563412305559687	"No"	"No"	"No"
"CaT2T02g02273"	145.853928975187	-0.259959775037395	0.286415123083432	-0.907632852060222	0.36407223136065	0.563541578832668	"No"	"No"	"No"
"CaT2T03g01706"	204.527779661275	0.187097195649803	0.206124144945571	0.90769179757766	0.364041078789479	0.563541578832668	"No"	"No"	"No"
"CaT2T11g01439"	45.0715444610555	-0.339277861471105	0.373879127051863	-0.907453336981933	0.364167114936144	0.563639061894333	"No"	"No"	"No"
"CaT2T12g03797"	339.434502187959	0.18335718885607	0.202071500525267	0.907387674063137	0.364201825255297	0.563643402975039	"No"	"No"	"No"
"CaT2T01g03724"	114.308312980051	0.289573896577932	0.319196468383404	0.907196429974624	0.364302931286064	0.563701110983586	"No"	"No"	"No"
"CaT2T08g03208"	71.2114407489388	-0.268186516709829	0.295607634202	-0.907238128114671	0.364280885012764	0.563701110983586	"No"	"No"	"No"
"CaT2T02g01781"	816.607544868134	0.187963878828663	0.207210949811941	0.907113639502422	0.364346706007015	0.563719469987732	"No"	"No"	"No"
"CaT2T01g01225"	81.4027340574713	-0.273754845687463	0.301853896540926	-0.90691175043469	0.364453466827469	0.563748228586284	"No"	"No"	"No"
"CaT2T03g01667"	18.641325172844	-0.529713025596988	0.584059044378896	-0.906951156214521	0.364432627148367	0.563748228586284	"No"	"No"	"No"
"CaT2T07g00753"	38.1672380859402	0.31486137418659	0.347195477674417	0.906870608729101	0.364475225342641	0.563748228586284	"No"	"No"	"No"
"CaT2T12g02650"	901.934698301151	0.160024845181961	0.176464816479339	0.906837115605405	0.36449293937012	0.563748228586284	"No"	"No"	"No"
"CaT2T10g02937"	58.01638918883	-0.293619466770101	0.323909330939641	-0.90648659585795	0.364678356460837	0.563985629452609	"No"	"No"	"No"
"CaT2T06g01739"	176.389467778525	-0.203422262474053	0.22454830834995	-0.905917590601605	0.364979472950885	0.56430311300108	"No"	"No"	"No"
"CaT2T01g05222"	180.817197183902	0.237780142352936	0.26245952611992	0.905968801621216	0.364952365819454	0.56430311300108	"No"	"No"	"No"
"CaT2T09g01558"	135.503434560071	-0.233655286310485	0.257920088459789	-0.905921239814219	0.364977541299888	0.56430311300108	"No"	"No"	"No"
"CaT2T09g00429"	64.0424706536923	0.28822433753063	0.318206634805004	0.905777271763213	0.36505375327599	0.564368566148039	"No"	"No"	"No"
"CaT2T11g01526"	71.4379625265829	-0.352271360839976	0.388961374113571	-0.905671833463643	0.365109575167215	0.564405473827793	"No"	"No"	"No"
"CaT2T02g02283"	200.547986223754	0.206621075345517	0.228186883769457	0.905490587067535	0.365205544375493	0.564504431440848	"No"	"No"	"No"
"CaT2T12g01859"	50.7693521916128	-0.352865769588984	0.389722399342214	-0.905428505481239	0.365238419937326	0.564505855346702	"No"	"No"	"No"
"CaT2T01g00195"	29.4658484465721	-0.378198295940377	0.417732385767916	-0.905360246956044	0.36527456865576	0.564512337492141	"No"	"No"	"No"
"CaT2T12g00681"	358.018297801589	0.200838459737528	0.221981378795526	0.904753636666641	0.365595918750987	0.564959543444273	"No"	"No"	"No"
"CaT2T08g01396"	549.743845484807	0.170151889218497	0.1881237618907	0.904467822184818	0.365747389313046	0.565095600354651	"No"	"No"	"No"
"CaT2T10g00458"	43.5552912375802	0.32610186024404	0.360545976672676	0.904466784662234	0.365747939231013	0.565095600354651	"No"	"No"	"No"
"CaT2T05g01210"	14.5701920848966	0.483328835507811	0.534431925474913	0.904378672883942	0.365794642988776	0.565118335202423	"No"	"No"	"No"
"CaT2T10g03277"	94.2861210032698	-0.234070133704297	0.25887728202505	-0.904174100845387	0.365903091003949	0.565236446806205	"No"	"No"	"No"
"CaT2T10g03010"	15.7321437473213	-0.532488710718034	0.589047318104858	-0.903982913344229	0.366004461724911	0.565298574131848	"No"	"No"	"No"
"CaT2T03g01354"	32.426190240375	-0.331233119519273	0.36644188038352	-0.90391720283883	0.366039306548976	0.565298574131848	"No"	"No"	"No"
"CaT2T02g00765"	211.856402249913	-0.250421049852808	0.277032919602869	-0.903939684178294	0.366027384960194	0.565298574131848	"No"	"No"	"No"
"CaT2T10g02169"	49.1909126735364	0.324845487635227	0.359429448938577	0.903780946704619	0.36611156675136	0.565311331022596	"No"	"No"	"No"
"CaT2T07g03402"	109.477739324502	-0.229469931675574	0.253886101150186	-0.903830224009906	0.36608543267644	0.565311331022596	"No"	"No"	"No"
"CaT2T10g00382"	18.1603532906779	-0.435673772552382	0.482149835028496	-0.903606598821365	0.366204040986058	0.565365819865165	"No"	"No"	"No"
"CaT2T01g04545"	148.639039460186	-0.230097870309758	0.254647481348448	-0.903593741007407	0.366210861356112	0.565365819865165	"No"	"No"	"No"
"CaT2T01g05617"	339.79095558938	0.182649882700823	0.202151740821055	0.90352861646888	0.366245407594145	0.565369745767054	"No"	"No"	"No"
"CaT2T11g01441"	67.8449015264324	0.300320903671949	0.33244653687153	0.903366016376954	0.36633167000011	0.565453497791344	"No"	"No"	"No"
"CaT2T07g00265"	72.134894723778	-0.358308015735747	0.396695620841185	-0.903231588430349	0.36640299612202	0.565506689050454	"No"	"No"	"No"
"CaT2T02g00962"	25.2535275949271	-0.430753817525909	0.476961838026701	-0.903120088827306	0.366462163265572	0.565506689050454	"No"	"No"	"No"
"CaT2T03g03222"	481.264581385706	0.168229352146991	0.186266600098794	0.903164346467715	0.366438677283494	0.565506689050454	"No"	"No"	"No"
"CaT2T07g01755"	18.1291096289082	0.483300266746958	0.535190661988547	0.90304316026594	0.366502988796909	0.565520289989186	"No"	"No"	"No"
"CaT2T03g04817"	57.9021036871747	0.297505112577883	0.329554119911941	0.902750396982986	0.366658382470209	0.565710653687224	"No"	"No"	"No"
"CaT2T01g03954"	347.238080731118	0.236829084635254	0.262403643836609	0.90253733207577	0.366771499452182	0.565797612879877	"No"	"No"	"No"
"CaT2T04g01475"	43.6964157662376	0.313485826748566	0.347343639790432	0.90252358424558	0.366778798975453	0.565797612879877	"No"	"No"	"No"
"CaT2T03g02726"	271.839299488522	0.20807616465078	0.230613899434758	0.902270700772077	0.366913085686523	0.56595534547613	"No"	"No"	"No"
"CaT2T03g04298"	61.4098894598523	0.341224356874991	0.378265391276624	0.902076596865969	0.367016179936168	0.566064941047001	"No"	"No"	"No"
"CaT2T08g02900"	420.737450982357	-0.190800717773891	0.211530986622499	-0.901998902479459	0.367057450751741	0.566079172848561	"No"	"No"	"No"
"CaT2T07g00894"	89.7991550626463	0.250815075018715	0.278198418200883	0.901569019122192	0.367285854616731	0.566233694708017	"No"	"No"	"No"
"CaT2T10g02769"	32.6390632670412	-0.467369970199834	0.518391681178336	-0.901576910218684	0.367281661153918	0.566233694708017	"No"	"No"	"No"
"CaT2T04g00497"	445.597114737717	0.240866360558393	0.267113650728567	0.901737368724571	0.367196397247549	0.566233694708017	"No"	"No"	"No"
"CaT2T07g01392"	74.8305199058665	-0.250975247776679	0.27837607640818	-0.901569024949818	0.36728585151982	0.566233694708017	"No"	"No"	"No"
"CaT2T02g00206"	17.9453972220271	0.435760047257622	0.483414036916687	0.901421998494269	0.367363989333418	0.566304732597222	"No"	"No"	"No"
"CaT2T02g00411"	39.3588672905143	-0.328204567720932	0.364139658162034	-0.901315087122117	0.367420814324675	0.566340264559484	"No"	"No"	"No"
"CaT2T10g01984"	87.7274269760086	0.306366529432	0.339932102710782	0.901258007081079	0.367451155461384	0.566340264559484	"No"	"No"	"No"
"CaT2T12g02466"	27.5256217894682	-0.408706912191749	0.453540801755436	-0.901146954386116	0.367510190462642	0.566381839371285	"No"	"No"	"No"
"CaT2T10g03404"	92.7591074512081	-0.244684702296446	0.271601615365813	-0.900895607586454	0.367643826856074	0.566488952921012	"No"	"No"	"No"
"CaT2T01g05572"	196.645911206157	-0.222253652229693	0.246694167585653	-0.900927875210206	0.367626669070646	0.566488952921012	"No"	"No"	"No"
"CaT2T01g01688"	377.541232865257	0.250616131189282	0.278209659552652	0.900817504296082	0.367685359078348	0.566503536846163	"No"	"No"	"No"
"CaT2T01g02719"	236.71713561597	0.188709099458703	0.209526487958805	0.900645552250201	0.367776806633392	0.566595017527296	"No"	"No"	"No"
"CaT2T01g00609"	33.385296993601	0.33283652407804	0.369600956796748	0.900529389757707	0.367838592198263	0.566626307564672	"No"	"No"	"No"
"CaT2T01g04371"	877.537186815551	-0.190587639917521	0.211649573825345	-0.900486764385342	0.367861265790741	0.566626307564672	"No"	"No"	"No"
"CaT2T09g01197"	180.242228546759	-0.20267768674819	0.225096426815251	-0.900403838549328	0.367905378787193	0.566644849316003	"No"	"No"	"No"
"CaT2T06g01515"	295.49741788829	0.223206366210141	0.247951677335013	0.900201073891354	0.368013254782612	0.56676158652163	"No"	"No"	"No"
"CaT2T06g01916"	32.8822366171277	-0.414200693199146	0.460199158623832	-0.900046611205813	0.368095446105115	0.566838750949527	"No"	"No"	"No"
"CaT2T01g00681"	34.8104834193912	0.329538892251264	0.366453864984574	0.89926433785911	0.368511877980509	0.567430561876028	"No"	"No"	"No"
"CaT2T08g00684"	119.548243351211	0.256098085125848	0.285044151322284	0.898450587173395	0.36894537733592	0.568048547674426	"No"	"No"	"No"
"CaT2T02g03163"	83.0122234045752	0.310671558545844	0.34587190457022	0.89822721776689	0.36906442562334	0.568182321835462	"No"	"No"	"No"
"CaT2T03g04240"	2510.07806104984	0.191281742122031	0.213017584269637	0.897962216489636	0.369205693261213	0.568350276851916	"No"	"No"	"No"
"CaT2T04g01177"	712.921793116946	-0.211927862313857	0.236028144346956	-0.897892337798188	0.369242949995294	0.568358103565118	"No"	"No"	"No"
"CaT2T12g02507"	137.767391608363	-0.223973812528016	0.249461320632538	-0.897829819709542	0.369276284309469	0.568359891846235	"No"	"No"	"No"
"CaT2T02g03777"	500.599961553299	-0.188899728213137	0.21041498985972	-0.897748436739575	0.369319680081811	0.568377164241247	"No"	"No"	"No"
"CaT2T12g01549"	30.6307813922357	0.394834857059073	0.439860844844344	0.897635835712533	0.369379727460675	0.568420057954729	"No"	"No"	"No"
"CaT2T05g01292"	542.69823378504	0.182693185167578	0.203564090590396	0.897472558336359	0.36946681008107	0.568504543758573	"No"	"No"	"No"
"CaT2T02g01113"	407.546170566582	-0.181104940254878	0.201818802683549	-0.897364060467893	0.369524683567725	0.568544074195038	"No"	"No"	"No"
"CaT2T07g02375"	29.9702754403241	-0.493351272457067	0.55012844264174	-0.896792883654539	0.369829446002131	0.5689634235891	"No"	"No"	"No"
"CaT2T08g01970"	3177.28318402779	-0.179054551808812	0.199771969498221	-0.896294671662667	0.370095404146826	0.569323006762263	"No"	"No"	"No"
"CaT2T07g01650"	220.632562718815	-0.225262272236221	0.251442677467632	-0.895879229830499	0.37031726831599	0.569614702835897	"No"	"No"	"No"
"CaT2T12g01515"	24.5739991370804	0.394929864271749	0.44086081206099	0.89581530829534	0.370351412552456	0.569617626166784	"No"	"No"	"No"
"CaT2T10g03239"	19.8808050073222	0.520737030828791	0.581381711423676	0.895688702614364	0.370419045834628	0.569672052208108	"No"	"No"	"No"
"CaT2T11g00174"	142.206529550846	0.21396449625934	0.238923912311478	0.895534039223333	0.370501678070398	0.569749533843284	"No"	"No"	"No"
"CaT2T08g02846"	291.847360880819	0.191182450956059	0.213549832325888	0.895259194885741	0.370648547798149	0.569790043549133	"No"	"No"	"No"
"CaT2T02g00964"	125.090081286451	0.215115038613619	0.240264635770756	0.895325431158614	0.370613149536042	0.569790043549133	"No"	"No"	"No"
"CaT2T07g00739"	571.384570265253	0.196143870020936	0.219089900204336	0.895266599866086	0.370644590293796	0.569790043549133	"No"	"No"	"No"
"CaT2T03g00750"	216.887853897933	-0.213279227440333	0.238236046002947	-0.895243314429817	0.370657035008866	0.569790043549133	"No"	"No"	"No"
"CaT2T04g00893"	47.9421213970056	0.347737390540943	0.388616660041624	0.894808242404475	0.370889603476624	0.570097949623078	"No"	"No"	"No"
"CaT2T03g00399"	21.3873498029581	0.451332382779445	0.504551305980804	0.894522276385935	0.371042516406092	0.570283373484428	"No"	"No"	"No"
"CaT2T05g02037"	1401.29694985273	-0.331180553703817	0.370259809813545	-0.89445450174728	0.371078762875179	0.570289467155538	"No"	"No"	"No"
"CaT2T02g00038"	33.7956017418547	-0.372694075618881	0.416730462228383	-0.894328851377875	0.37114596760408	0.570343133585046	"No"	"No"	"No"
"CaT2T03g02397"	167.015278464448	-0.203129494413188	0.22716090217682	-0.894209753820548	0.371209674500526	0.570391415997764	"No"	"No"	"No"
"CaT2T04g01544"	17.788957971505	0.425480578991143	0.475901911756751	0.894050997653105	0.371294605874875	0.570409451726462	"No"	"No"	"No"
"CaT2T01g05338"	17.1123517474887	0.548863882002658	0.613918416012798	0.894033910185252	0.371303748047052	0.570409451726462	"No"	"No"	"No"
"CaT2T08g02266"	34.225115736236	-0.499412854367458	0.558623133895926	-0.894006753505667	0.371318277756952	0.570409451726462	"No"	"No"	"No"
"CaT2T11g00923"	55.2384593793366	-0.280928285765205	0.314315606989253	-0.893777717422765	0.371440833569763	0.570548105890221	"No"	"No"	"No"
"CaT2T11g01214"	38.3501114688874	-0.304648497332781	0.340947603272957	-0.893534649923567	0.37157092495135	0.570551271638983	"No"	"No"	"No"
"CaT2T02g03835"	195.738410062674	0.215783864248063	0.241468976664311	0.893629762418899	0.371520016730511	0.570551271638983	"No"	"No"	"No"
"CaT2T03g02921"	109.111800179544	-0.213413509804861	0.238840085775862	-0.893541421707316	0.371567300263887	0.570551271638983	"No"	"No"	"No"
"CaT2T02g03970"	40.886701615775	0.326726873304177	0.36565751866614	0.893532490446316	0.371572080844928	0.570551271638983	"No"	"No"	"No"
"CaT2T05g00435"	209.293860384821	-0.246566268514804	0.275964387837807	-0.89347132956778	0.371604819076665	0.570551949748685	"No"	"No"	"No"
"CaT2T11g01668"	817.031489058327	0.216776467897965	0.242667627031863	0.893306085156144	0.371693280150929	0.570638175644939	"No"	"No"	"No"
"CaT2T08g00075"	370.139660977844	0.201364632195244	0.225515825277925	0.892906881133873	0.371907041814151	0.570916736243378	"No"	"No"	"No"
"CaT2T04g01980"	41.7929433467741	-0.314449423467644	0.352425515515109	-0.892243636241949	0.372262357851261	0.571412530523971	"No"	"No"	"No"
"CaT2T01g02245"	84.2851064453878	-0.247642966149801	0.277681350483908	-0.891824264460827	0.372487133815992	0.571658214403033	"No"	"No"	"No"
"CaT2T01g04714"	106.094128654368	-0.218985023743642	0.245536111992909	-0.891864833918875	0.372465385619894	0.571658214403033	"No"	"No"	"No"
"CaT2T07g02953"	50.8655828126554	0.298249822516693	0.334493664318484	0.891645655305203	0.37258289074185	0.571705841035831	"No"	"No"	"No"
"CaT2T03g04974"	2829.30068517727	-0.176770826335445	0.198243403213013	-0.89168579367811	0.37256137020735	0.571705841035831	"No"	"No"	"No"
"CaT2T06g00094"	211.862335433035	0.214724172738661	0.240837116586645	0.89157425475741	0.372621174664459	0.571714927186237	"No"	"No"	"No"
"CaT2T11g01108"	550.825388697049	0.192171416971456	0.215695341783604	0.89093911524641	0.372961834381476	0.572187908483123	"No"	"No"	"No"
"CaT2T01g03418"	412.53542025452	0.183873553966949	0.206429256187701	0.890733984914218	0.373071898083935	0.572257371846036	"No"	"No"	"No"
"CaT2T04g00365"	48.2863909950811	0.29602034142866	0.332323889568359	0.890758536237487	0.373058723889478	0.572257371846036	"No"	"No"	"No"
"CaT2T09g00235"	98.1392694674523	0.249164890824394	0.27977698772219	0.890583935630214	0.373152420512035	0.572331191245495	"No"	"No"	"No"
"CaT2T09g00242"	21.1972719408846	0.400884265956436	0.450191620582713	0.890474739262239	0.373211026401789	0.572371385746507	"No"	"No"	"No"
"CaT2T01g01475"	257.570641749088	0.195274275610981	0.219314328822797	0.890385396426879	0.37325898110329	0.572395239598153	"No"	"No"	"No"
"CaT2T12g01882"	100.34855458795	-0.262914784830514	0.29540595978792	-0.890011782495072	0.37345955944019	0.572653118398611	"No"	"No"	"No"
"CaT2T08g02094"	27.539094534089	0.35143360802342	0.394973925178146	0.889764072058459	0.373592582015762	0.572759167570188	"No"	"No"	"No"
"CaT2T06g02366"	226.043580690993	0.185302419707259	0.208260600773405	0.889762245086745	0.373593563223779	0.572759167570188	"No"	"No"	"No"
"CaT2T08g03067"	88.2015639500735	0.262799757602025	0.295454076954486	0.889477513090836	0.373746503157558	0.572943919193111	"No"	"No"	"No"
"CaT2T02g03587"	727.225425955777	0.211496383713761	0.237812406244664	0.889341254535605	0.37381970629955	0.57300641487964	"No"	"No"	"No"
"CaT2T06g03273"	185.092515473373	-0.242699532794455	0.272934586089982	-0.889222345439363	0.373883595918562	0.573054624804557	"No"	"No"	"No"
"CaT2T10g01072"	43.4017428705285	0.361284584522965	0.406467154989179	0.888840783537806	0.374088653983095	0.57331917769284	"No"	"No"	"No"
"CaT2T07g02857"	173.970615253534	-0.272590261537232	0.306728201469481	-0.888702963181409	0.374162738161866	0.573382974702249	"No"	"No"	"No"
"CaT2T10g00043"	195.665655784557	0.204892847104181	0.230583095905938	0.888585723507517	0.374225766510094	0.573429819686643	"No"	"No"	"No"
"CaT2T08g00296"	232.280768739159	0.19198101579666	0.216080936713876	0.888468083840599	0.374289016495715	0.573476996132983	"No"	"No"	"No"
"CaT2T02g04022"	158.398476373802	0.248988831666162	0.280312600300219	0.888254154110415	0.374404054610408	0.573603506092054	"No"	"No"	"No"
"CaT2T06g00733"	23.6870562661247	-0.406545856960055	0.457887107510149	-0.887873561609384	0.374608767649649	0.573793306110442	"No"	"No"	"No"
"CaT2T05g03411"	1126.86447703762	0.264961152266259	0.298440983917033	0.887817580510048	0.374638884592241	0.573793306110442	"No"	"No"	"No"
"CaT2T01g03657"	399.745884457727	0.202437082305298	0.228022569929162	0.887794056387435	0.374651540643366	0.573793306110442	"No"	"No"	"No"
"CaT2T05g01688"	113.331973670824	-0.261761787073351	0.294849069315463	-0.887782307338026	0.37465786176746	0.573793306110442	"No"	"No"	"No"
"CaT2T05g01572"	583.064299102248	-0.18921794301732	0.213175439076212	-0.887616058572642	0.374747312587782	0.573880549945888	"No"	"No"	"No"
"CaT2T07g02698"	41.2319977269665	-0.354523205895632	0.399545083150106	-0.887317153549955	0.37490817284672	0.574027937646922	"No"	"No"	"No"
"CaT2T12g02555"	47.9422716889914	-0.340934422023385	0.384230921117353	-0.887316463318306	0.374908544354703	0.574027937646922	"No"	"No"	"No"
"CaT2T10g00661"	68.8366228607446	-0.273926250904653	0.308788669760868	-0.88709942342375	0.375025374468652	0.574057557002271	"No"	"No"	"No"
"CaT2T05g02017"	175.999861838524	0.215815375438849	0.243258573383446	0.887185074043255	0.374979267024272	0.574057557002271	"No"	"No"	"No"
"CaT2T02g02715"	13462.3202237418	0.159623735300048	0.179928524235855	0.887150806010109	0.374997713772585	0.574057557002271	"No"	"No"	"No"
"CaT2T10g03244"	175.778401369773	-0.208269298224893	0.234819902888291	-0.886932051598588	0.375115484187238	0.574145741089217	"No"	"No"	"No"
