""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"significant"	"up"	"down"
"CaT2T07g03124"	157.345729624616	0.175239205092839	0.220014292184116	0.79649009777143	0.425747228774053	0.708349904865452	"No"	"No"	"No"
"CaT2T06g00131"	59.6103270972973	-0.27849554338834	0.349762068274443	-0.79624284234795	0.425890900465282	0.708484516497128	"No"	"No"	"No"
"CaT2T06g03685"	41.6512334055468	-0.300160710953876	0.377112643718948	-0.795944437168163	0.426064331206058	0.70871462212069	"No"	"No"	"No"
"CaT2T04g02807"	28.413917495643	0.360851602393256	0.453468274284704	0.795759312958463	0.426171944646046	0.708835218469946	"No"	"No"	"No"
"CaT2T12g02243"	126.738663858337	-0.174821202774602	0.2198007452719	-0.795362192964103	0.426402845560544	0.708927214901227	"No"	"No"	"No"
"CaT2T05g03251"	578.867306716198	-0.106108017751778	0.133401878182067	-0.795401228211809	0.426380145725904	0.708927214901227	"No"	"No"	"No"
"CaT2T01g00698"	1060.59189994348	-0.0968961060366726	0.121813460822855	-0.795446622911257	0.426353748619912	0.708927214901227	"No"	"No"	"No"
"CaT2T08g00821"	5082.25358781052	0.072413869840042	0.0910384437272109	0.795420779127378	0.426368776713634	0.708927214901227	"No"	"No"	"No"
"CaT2T12g00744"	22.7947804203705	0.415427594482419	0.522269893413101	0.795427038245581	0.426365137024179	0.708927214901227	"No"	"No"	"No"
"CaT2T06g03177"	256.079154987982	0.129342308090377	0.162668358015007	0.795128872441466	0.426538541149405	0.709094419021909	"No"	"No"	"No"
"CaT2T09g00350"	227.577121279292	-0.150820565702342	0.189711373713692	-0.795000124399273	0.426613429788792	0.709160516069362	"No"	"No"	"No"
"CaT2T11g00450"	17.8824315761963	0.449158142791468	0.565077579658617	0.794861022556973	0.426694349519304	0.709236626903763	"No"	"No"	"No"
"CaT2T01g02761"	93.3463826829294	-0.251586732871875	0.316584406159383	-0.794690856457454	0.426793352431512	0.709342779971589	"No"	"No"	"No"
"CaT2T04g00032"	343.856947736985	-0.173337292050005	0.218164883647302	-0.794524256847091	0.426890293325588	0.709387088521867	"No"	"No"	"No"
"CaT2T01g03307"	1115.9262258245	0.118094942829118	0.14863344708231	0.794538141631871	0.42688221356409	0.709387088521867	"No"	"No"	"No"
"CaT2T07g00632"	143.086213313408	0.169553281886304	0.213484656758173	0.794217647586574	0.427068736501968	0.709396855419329	"No"	"No"	"No"
"CaT2T11g00982"	28.9609970019671	-0.372112968126919	0.468419368468652	-0.794401327475897	0.426961831631665	0.709396855419329	"No"	"No"	"No"
"CaT2T06g00739"	58.3449614609233	-0.265062380436488	0.333783374810979	-0.794114987262598	0.427128493379556	0.709396855419329	"No"	"No"	"No"
"CaT2T03g00974"	366.095696037597	-0.132509382884345	0.166822457503657	-0.79431381642031	0.427012762633225	0.709396855419329	"No"	"No"	"No"
"CaT2T11g01564"	11898.1364207052	-0.0630152762128036	0.0793367836084416	-0.794275660629361	0.427034970223216	0.709396855419329	"No"	"No"	"No"
"CaT2T01g02888"	577.435657769675	0.119960733638332	0.15105365589835	0.794159750221857	0.42710243700189	0.709396855419329	"No"	"No"	"No"
"CaT2T02g00113"	1149.12776437014	-0.0855770486017927	0.107767237787015	-0.794091510176056	0.427142159688014	0.709396855419329	"No"	"No"	"No"
"CaT2T05g01127"	162.535832866985	-0.170369058678886	0.214568566459077	-0.794007535634903	0.427191044414027	0.709419678643137	"No"	"No"	"No"
"CaT2T11g01284"	217.402947734372	0.164492296208613	0.207364116246618	0.79325342873201	0.427630184342712	0.709724288051276	"No"	"No"	"No"
"CaT2T10g02735"	3701.00142929981	0.0933922243239618	0.117733016457025	0.793254323506203	0.427629663132113	0.709724288051276	"No"	"No"	"No"
"CaT2T05g00578"	21.7061000612797	-0.39384401978039	0.496557279940923	-0.793149221026921	0.427690888400642	0.709724288051276	"No"	"No"	"No"
"CaT2T09g00258"	18.1077730998188	-0.445416707053412	0.561448893265849	-0.793334375391678	0.427583033991641	0.709724288051276	"No"	"No"	"No"
"CaT2T03g00705"	2647.78864055142	-0.0881828027309945	0.111147478028243	-0.793385547700751	0.427553228365262	0.709724288051276	"No"	"No"	"No"
"CaT2T09g03097"	424.162993160594	0.106826075382526	0.134676638905582	0.793204198223411	0.427658861938886	0.709724288051276	"No"	"No"	"No"
"CaT2T01g04604"	702.357443208022	0.0882016704481756	0.111166756616018	0.793417682885482	0.427534511647674	0.709724288051276	"No"	"No"	"No"
"CaT2T10g01124"	360.904735989315	-0.153597571002833	0.193600612010672	-0.793373375257543	0.427560318170045	0.709724288051276	"No"	"No"	"No"
"CaT2T08g02234"	3467.90665741758	-0.0689330847409028	0.0868639073331458	-0.793575684737809	0.427442492479055	0.709724288051276	"No"	"No"	"No"
"CaT2T03g00005"	1599.20238712542	-0.0831575233180355	0.104966919174839	-0.792226007696036	0.428228906468347	0.709912399236796	"No"	"No"	"No"
"CaT2T03g00890"	2253.36899062702	0.0797464020703934	0.100696514419171	0.791947988769814	0.428391003794098	0.709912399236796	"No"	"No"	"No"
"CaT2T08g00843"	24.8474766150609	-0.404887453339875	0.511106607797333	-0.792178084108088	0.428256845492628	0.709912399236796	"No"	"No"	"No"
"CaT2T06g01861"	1539.25672078392	0.083908583680794	0.105943870907271	0.792009796906859	0.428354963831782	0.709912399236796	"No"	"No"	"No"
"CaT2T03g01736"	83.6900417937242	-0.258110421191181	0.325896791133714	-0.792000498971711	0.428360385290517	0.709912399236796	"No"	"No"	"No"
"CaT2T11g01233"	2209.96668083367	-0.0719739618144292	0.0908433266180357	-0.792286725881962	0.42819350983089	0.709912399236796	"No"	"No"	"No"
"CaT2T01g00955"	82.9966405951648	-0.313969676340087	0.396055176825298	-0.792742260956685	0.427928002686524	0.709912399236796	"No"	"No"	"No"
"CaT2T12g00789"	118.587563047489	-0.256440669478979	0.323667934029729	-0.792295567516505	0.428188355600671	0.709912399236796	"No"	"No"	"No"
"CaT2T11g02115"	1629.31244700341	-0.0827124087991905	0.104444744535312	-0.791925042922826	0.428404383831978	0.709912399236796	"No"	"No"	"No"
"CaT2T06g02700"	45.2329935955125	-0.323676192736401	0.408561325498709	-0.792234047951815	0.428224219174857	0.709912399236796	"No"	"No"	"No"
"CaT2T11g01737"	51.0409543771234	0.309482651894839	0.390578758028814	0.792369389100284	0.428145322722973	0.709912399236796	"No"	"No"	"No"
"CaT2T06g01634"	135.325110317456	0.174246254357103	0.219811357228633	0.792708150088275	0.427947880775663	0.709912399236796	"No"	"No"	"No"
"CaT2T03g04975"	2061.52243590954	0.0789007769953112	0.0996080381809132	0.792112548708244	0.428295053763166	0.709912399236796	"No"	"No"	"No"
"CaT2T06g01446"	64.2309290678675	0.270900299794931	0.341730929384679	0.792729824844108	0.427935249761785	0.709912399236796	"No"	"No"	"No"
"CaT2T06g00393"	74.2660672811877	-0.25202581318867	0.318139742676409	-0.792185883688899	0.428252298334322	0.709912399236796	"No"	"No"	"No"
"CaT2T10g02134"	2639.71268430319	-0.0992687109967585	0.125360066962455	-0.791868681966241	0.428437249710303	0.709912399236796	"No"	"No"	"No"
"CaT2T01g06018"	1223.32484594443	0.0915839599719221	0.115628501660995	0.792053504597265	0.428329479198659	0.709912399236796	"No"	"No"	"No"
"CaT2T10g02956"	111.326059473229	-0.191004907495189	0.241146839450622	-0.792068881890944	0.428320513373318	0.709912399236796	"No"	"No"	"No"
"CaT2T06g00945"	704.653233350473	-0.113647724858305	0.143582087776605	-0.791517428240256	0.428642110060216	0.710193555136701	"No"	"No"	"No"
"CaT2T07g00826"	19.3170795850833	0.408785364502865	0.516600235602443	0.791299221972193	0.428769402342472	0.710346157167623	"No"	"No"	"No"
"CaT2T07g02492"	573.577995279697	0.0982074574796553	0.12415438148557	0.791010806904703	0.428937685187784	0.710566638017873	"No"	"No"	"No"
"CaT2T09g00404"	57.1046236043176	-0.256402978191258	0.324179771110533	-0.790928370739808	0.428985791646119	0.710588018048757	"No"	"No"	"No"
"CaT2T10g00833"	261.525319077673	-0.146987093660912	0.185860722441207	-0.790845379972136	0.429034224916938	0.710609935871204	"No"	"No"	"No"
"CaT2T02g00849"	1164.19733556409	-0.090726996637313	0.114754167651017	-0.790620493307274	0.42916548436992	0.710758458045834	"No"	"No"	"No"
"CaT2T11g01439"	196.244403473185	-0.158725206105967	0.20078780820981	-0.790512170639912	0.429228717319426	0.710758458045834	"No"	"No"	"No"
"CaT2T04g02043"	336.932685982094	0.118683281682313	0.15015327864332	0.790414187120336	0.429285919494622	0.710758458045834	"No"	"No"	"No"
"CaT2T05g03198"	186.374409849612	-0.189168753213294	0.239335912432442	-0.790390172919375	0.429299939513194	0.710758458045834	"No"	"No"	"No"
"CaT2T11g00428"	7249.43724657894	0.138700482220903	0.175468564326508	0.790457725309773	0.429260501620861	0.710758458045834	"No"	"No"	"No"
"CaT2T02g02456"	264.990867115563	-0.146533046784858	0.185609967019799	-0.78946755466654	0.429838785819446	0.710780164420823	"No"	"No"	"No"
"CaT2T03g00083"	707.000011376145	-0.0994870089298621	0.125957523993384	-0.789845701754887	0.429617885160724	0.710780164420823	"No"	"No"	"No"
"CaT2T06g03314"	4886.44212195465	0.07087340520575	0.0897905183760663	0.789319479245165	0.429925304411904	0.710780164420823	"No"	"No"	"No"
"CaT2T03g01283"	5758.30955075405	0.34742201081982	0.440083208084491	0.789446187533515	0.429851269740157	0.710780164420823	"No"	"No"	"No"
"CaT2T10g00360"	66.8564859458113	0.232619122275884	0.29469439119174	0.789357141597353	0.429903297817745	0.710780164420823	"No"	"No"	"No"
"CaT2T09g00941"	1329.41103284899	0.0856205181071483	0.108478906036461	0.789282647064769	0.429946826558808	0.710780164420823	"No"	"No"	"No"
"CaT2T01g00729"	25.750663021288	0.367702867343514	0.465770772078148	0.789450281955048	0.42984887752487	0.710780164420823	"No"	"No"	"No"
"CaT2T10g01085"	485.29323728164	-0.128293804328202	0.162455919325927	-0.789714556788866	0.429694488114955	0.710780164420823	"No"	"No"	"No"
"CaT2T01g01222"	20.235766831386	-0.464096633829198	0.587315286380647	-0.790200160954793	0.429410882059117	0.710780164420823	"No"	"No"	"No"
"CaT2T06g01841"	58.3502874243791	-0.269162093869658	0.340828838641984	-0.789728049252292	0.429686606679561	0.710780164420823	"No"	"No"	"No"
"CaT2T05g01134"	146.685415814038	-0.171777082995009	0.217493975294298	-0.789801569273684	0.429643662454192	0.710780164420823	"No"	"No"	"No"
"CaT2T03g00867"	2461.22587906802	0.0850449637255511	0.107639030894553	0.790094104515529	0.429472812621744	0.710780164420823	"No"	"No"	"No"
"CaT2T03g00034"	1246.25662586462	0.101397383107972	0.12832523713437	0.790159327754041	0.429434725570659	0.710780164420823	"No"	"No"	"No"
"CaT2T07g01663"	20.2760855796899	0.433860692523586	0.549403609148724	0.789693925010491	0.429706540044557	0.710780164420823	"No"	"No"	"No"
"CaT2T11g00689"	399.222582290297	0.119629241455571	0.151557882516784	0.789330383012729	0.429918933133751	0.710780164420823	"No"	"No"	"No"
"CaT2T08g00444"	1556.48463135898	-0.0844665251150467	0.10695999767028	-0.789702009674938	0.42970181741291	0.710780164420823	"No"	"No"	"No"
"CaT2T11g01230"	77.0877461196985	-0.219359401402231	0.277789157972473	-0.789661493642486	0.429725485030601	0.710780164420823	"No"	"No"	"No"
"CaT2T12g02018"	32.5254594796968	-0.37252361165268	0.471847542120908	-0.789499951569576	0.429819858067879	0.710780164420823	"No"	"No"	"No"
"CaT2T11g00516"	1476.32960610393	0.085589863853798	0.108454837556334	0.789175160668517	0.430009637658774	0.710825790649989	"No"	"No"	"No"
"CaT2T08g03024"	271.631852558936	-0.171172622975171	0.216939196967823	-0.789035017035487	0.430091540450174	0.710902966270996	"No"	"No"	"No"
"CaT2T10g01867"	44.9601348597086	-0.297567723524434	0.37728568001072	-0.788706646687409	0.430283482236991	0.711161999010818	"No"	"No"	"No"
"CaT2T04g01030"	803.022778675932	0.118256320536223	0.149961999543413	0.788575245037252	0.430360304158872	0.711230737622198	"No"	"No"	"No"
"CaT2T10g02640"	76.7978717806374	-0.208252291543823	0.26421074308491	-0.788205237653398	0.430576665961952	0.711530055318756	"No"	"No"	"No"
"CaT2T10g00011"	87.7518286326297	0.249547163202286	0.3166550628033	0.788072551226822	0.430654269718736	0.71156855257759	"No"	"No"	"No"
"CaT2T06g01886"	717.947312798467	-0.09293553195667	0.117931776956331	-0.788044870985733	0.43067045996894	0.71156855257759	"No"	"No"	"No"
"CaT2T02g02979"	1945.62868153488	0.0765618454528815	0.0972644285828604	0.787151547265379	0.431193157095919	0.712002949291585	"No"	"No"	"No"
"CaT2T11g00697"	23.245528202108	0.381633457340902	0.484829663746406	0.787149561749007	0.431194319260945	0.712002949291585	"No"	"No"	"No"
"CaT2T11g01608"	16188.2691270977	-0.0910528101976686	0.11564430308589	-0.787352318860381	0.431075650582862	0.712002949291585	"No"	"No"	"No"
"CaT2T04g00877"	77.0037120970248	-0.256156436997649	0.325319646882141	-0.787399222434453	0.431048201789097	0.712002949291585	"No"	"No"	"No"
"CaT2T08g01350"	38.9210968519747	0.321749894353638	0.408610938810191	0.78742359490062	0.431033938994884	0.712002949291585	"No"	"No"	"No"
"CaT2T08g00139"	5630.30425644196	-0.105760878855486	0.134362908705391	-0.787128530295372	0.431206629530261	0.712002949291585	"No"	"No"	"No"
"CaT2T02g03443"	148.727220931165	-0.171477677254493	0.217832886081652	-0.787198298379135	0.431165793198097	0.712002949291585	"No"	"No"	"No"
"CaT2T01g05500"	206.798694211334	0.143047676225967	0.181737081734754	0.787113311496581	0.431215537625151	0.712002949291585	"No"	"No"	"No"
"CaT2T01g03692"	1124.5459242107	-0.0915850674446614	0.116374799943719	-0.786983672487116	0.431291424194763	0.712011774633602	"No"	"No"	"No"
"CaT2T02g01861"	397.75669300304	-0.1504129678706	0.191116925164966	-0.787020656285507	0.431269774261339	0.712011774633602	"No"	"No"	"No"
"CaT2T07g00160"	1832.86000537575	0.0876590065906319	0.111408028615907	0.786828451052191	0.431382296091066	0.712103558033392	"No"	"No"	"No"
"CaT2T06g00547"	98.5467953950363	-0.203908582467743	0.25921604210105	-0.786635660412765	0.431495177728489	0.712162687627842	"No"	"No"	"No"
"CaT2T07g00540"	754.066805083751	-0.133910956385402	0.170255384217982	-0.786529935605167	0.431557088362704	0.712162687627842	"No"	"No"	"No"
"CaT2T02g02056"	29.5852322637438	-0.436015707292187	0.55427419465824	-0.786642624704963	0.431491099739155	0.712162687627842	"No"	"No"	"No"
"CaT2T06g00922"	4079.17124167262	-0.0794859375070129	0.101059480814476	-0.786526280032376	0.431559229095526	0.712162687627842	"No"	"No"	"No"
"CaT2T10g01859"	36.5139664497739	-0.320265648010956	0.407237892929113	-0.786433810732598	0.431613381908043	0.712193831990981	"No"	"No"	"No"
"CaT2T01g01407"	3004.67987341527	-0.0679534398877833	0.0864232131919692	-0.786286894203302	0.43169942876039	0.712243799557132	"No"	"No"	"No"
"CaT2T03g00492"	138.291721821788	-0.190370571431476	0.242121152746396	-0.786261626760364	0.431714228532277	0.712243799557132	"No"	"No"	"No"
"CaT2T03g04598"	176.194062342723	-0.195159992833009	0.248270913957944	-0.786076748668466	0.431822525190418	0.712272131294465	"No"	"No"	"No"
"CaT2T06g03568"	3310.22086492089	-0.0658777247569435	0.0838053215108594	-0.786080448941505	0.431820357514741	0.712272131294465	"No"	"No"	"No"
"CaT2T03g03070"	412.914801220888	-0.106016040754009	0.134892000572907	-0.785932748448703	0.431906887584989	0.712272131294465	"No"	"No"	"No"
"CaT2T02g03566"	77.6050222194741	-0.22654345145774	0.288270555903919	-0.785870935543089	0.431943103547176	0.712272131294465	"No"	"No"	"No"
"CaT2T01g03663"	20638.4465853351	-0.0718262015840683	0.0913893405626753	-0.785936315349704	0.431904797804032	0.712272131294465	"No"	"No"	"No"
"CaT2T11g02157"	376.235130098797	0.114609409694618	0.14583641132199	0.785876508175825	0.431939838489264	0.712272131294465	"No"	"No"	"No"
"CaT2T05g01718"	253.3492035765	-0.140366829877602	0.178648539641668	-0.785714958315073	0.432034497872611	0.712364649886009	"No"	"No"	"No"
"CaT2T06g01679"	176.870794196694	-0.189383443347648	0.241086897835318	-0.785540172643526	0.432136926250328	0.712439092663912	"No"	"No"	"No"
"CaT2T01g02773"	150.955551366086	0.169925291732896	0.216322739582802	0.785517472923156	0.432150229834527	0.712439092663912	"No"	"No"	"No"
"CaT2T12g02686"	2513.42430092823	0.0732706228449646	0.0932849714532399	0.785449378431683	0.432190139273528	0.712446704353643	"No"	"No"	"No"
"CaT2T03g04018"	1477.46946795044	0.0857501531978712	0.109231915417315	0.78502837627874	0.43243693143844	0.712674887397317	"No"	"No"	"No"
"CaT2T02g01865"	185.004442871461	-0.158004666529243	0.201286918067823	-0.784972357100743	0.432469776124097	0.712674887397317	"No"	"No"	"No"
"CaT2T03g00093"	2366.31581335335	0.0879358248786363	0.112010428604188	0.785068193867694	0.432413586808172	0.712674887397317	"No"	"No"	"No"
"CaT2T05g00304"	232.79416541427	0.165486810354964	0.210781339724433	0.785111293871244	0.43238831855547	0.712674887397317	"No"	"No"	"No"
"CaT2T05g02067"	94.4022063796872	-0.198020357927067	0.252291712159012	-0.78488649600293	0.432520120272485	0.712699670879165	"No"	"No"	"No"
"CaT2T10g00201"	254.3394287424	0.173500045160105	0.221091516973777	0.784743112422009	0.432604199953415	0.71276177540869	"No"	"No"	"No"
"CaT2T01g01397"	428.026504861445	0.114576036397394	0.146012199899698	0.784701802151472	0.432628425921765	0.71276177540869	"No"	"No"	"No"
"CaT2T05g01212"	2314.65410932645	-0.0722720904663628	0.0921119990480676	-0.784611030194323	0.432681660928296	0.712781259431628	"No"	"No"	"No"
"CaT2T10g03224"	286.247969456191	0.135157114600922	0.172284177825065	0.78450102793629	0.432746179005995	0.712781259431628	"No"	"No"	"No"
"CaT2T10g00120"	661.091423510836	-0.123988100641786	0.158040473082005	-0.784533848980887	0.432726928357371	0.712781259431628	"No"	"No"	"No"
"CaT2T01g04423"	647.219279297153	0.0950661468114033	0.121193477118802	0.78441636523237	0.432795838823097	0.712804895025036	"No"	"No"	"No"
"CaT2T06g01777"	1600.25834059016	0.0764600457258308	0.0974953714197065	0.784242827248475	0.432897639697335	0.712914394890693	"No"	"No"	"No"
"CaT2T01g03736"	96.8337766721933	-0.190758949245758	0.243277850384903	-0.784119676098535	0.432969891045867	0.712917062850156	"No"	"No"	"No"
"CaT2T03g04057"	439.668143708673	0.113137021067862	0.144285068268817	0.784121478579314	0.432968833501026	0.712917062850156	"No"	"No"	"No"
"CaT2T10g01917"	4874.13090150621	0.0835943623783045	0.106625290401787	0.784001263333521	0.433039369018813	0.712973309059846	"No"	"No"	"No"
"CaT2T07g01939"	98.1238791962074	-0.206855834402582	0.263874341575713	-0.783917955672962	0.433088253149648	0.712995642336645	"No"	"No"	"No"
"CaT2T08g01404"	4252.96417000453	-0.064769814799191	0.0826525698098374	-0.783639455472588	0.433251697553564	0.713057791208245	"No"	"No"	"No"
"CaT2T10g03032"	52.0439248366175	-0.320089660512421	0.408479323770877	-0.783612882917826	0.433267294147735	0.713057791208245	"No"	"No"	"No"
"CaT2T05g01663"	48.9342719111703	0.295454243952906	0.37700303576492	0.783691949199943	0.4332208876444	0.713057791208245	"No"	"No"	"No"
"CaT2T10g02789"	735.078926397424	0.0897786355841295	0.114556952299892	0.783703073289721	0.433214358794777	0.713057791208245	"No"	"No"	"No"
"CaT2T01g04619"	831.558541239208	-0.0980289817653156	0.125163175364601	-0.783209450221734	0.433504126328035	0.713331251889797	"No"	"No"	"No"
"CaT2T03g02926"	178.642973581949	0.167248893822882	0.21354217062951	0.783212483650617	0.433502345296763	0.713331251889797	"No"	"No"	"No"
"CaT2T07g03119"	1378.36618497693	-0.0801740977304754	0.102375280107392	-0.783139227031882	0.433545357980338	0.713340952119088	"No"	"No"	"No"
"CaT2T12g00220"	67.2696455696288	0.221174388549306	0.282487388042349	0.78295314379185	0.433654628002152	0.713404447516864	"No"	"No"	"No"
"CaT2T10g01948"	226.855635706542	0.236521806419956	0.302082988825117	0.782969631424311	0.433644945649327	0.713404447516864	"No"	"No"	"No"
"CaT2T02g01028"	32.4460907063826	-0.363452177153614	0.464259233670577	-0.782864724692815	0.433706554200415	0.713420448061928	"No"	"No"	"No"
"CaT2T11g01103"	347.686966880157	-0.132541299336706	0.169313427923351	-0.782816230008098	0.433735035372469	0.713420448061928	"No"	"No"	"No"
"CaT2T04g00404"	496.989519107988	0.111426926044904	0.142372797410784	0.782641965820246	0.433837390529311	0.713530666662474	"No"	"No"	"No"
"CaT2T05g01410"	2003.7471573728	0.0760789954488355	0.0972297771513731	0.782466006585525	0.433940755447655	0.713642527920311	"No"	"No"	"No"
"CaT2T10g00307"	921.842378391184	0.0873699250244103	0.111678291167273	0.782335797863765	0.434017253996868	0.713652057215507	"No"	"No"	"No"
"CaT2T04g00854"	4905.32185855635	-0.0827601239611738	0.105778596564042	-0.782390073695751	0.433985365612714	0.713652057215507	"No"	"No"	"No"
"CaT2T11g02153"	1843.62530219799	0.0843293124839887	0.10781508154893	0.782166198573224	0.434116906471044	0.713699649070035	"No"	"No"	"No"
"CaT2T03g01141"	209.357532256537	-0.14415343918271	0.184295598959299	-0.782186009849026	0.434105265158715	0.713699649070035	"No"	"No"	"No"
"CaT2T09g02466"	1192.33239825125	0.0936878274495804	0.119792615901025	0.782083492750399	0.434165507223756	0.713721424619378	"No"	"No"	"No"
"CaT2T12g01228"	23.4509180554272	0.415848466007635	0.53178302341617	0.781988983657712	0.434221047827767	0.713754604063117	"No"	"No"	"No"
"CaT2T08g01638"	50.329048559097	0.320637688108741	0.410307052209434	0.781457901788822	0.434533227551757	0.71380277195763	"No"	"No"	"No"
"CaT2T08g02440"	3046.65178353232	-0.0992151746503636	0.126952846395879	-0.781512013846302	0.434501413555952	0.71380277195763	"No"	"No"	"No"
"CaT2T04g00531"	1309.75357858096	-0.0755723792982528	0.0966604302505051	-0.781833673845642	0.434312328392605	0.71380277195763	"No"	"No"	"No"
"CaT2T08g00247"	1076.26936828327	-0.0826450810111419	0.105728271050444	-0.781674382736391	0.434405960408071	0.71380277195763	"No"	"No"	"No"
"CaT2T04g02113"	1490.45757834147	-0.0744367778366592	0.0952176216830134	-0.781754222810404	0.434359028603535	0.71380277195763	"No"	"No"	"No"
"CaT2T08g01479"	631.83474796101	-0.0955235495690888	0.122221391203704	-0.78156162868316	0.434472244784533	0.71380277195763	"No"	"No"	"No"
"CaT2T10g02594"	69.1164599105637	0.252378724376899	0.322880620138243	0.781647174329762	0.43442195479516	0.71380277195763	"No"	"No"	"No"
"CaT2T08g01436"	96.7326429480004	-0.209963943362447	0.268621455353205	-0.781635045072516	0.434429085055331	0.71380277195763	"No"	"No"	"No"
"CaT2T02g00399"	229.786467752388	0.159733244012846	0.204428040279145	0.781366606042553	0.434586905930381	0.713832861677511	"No"	"No"	"No"
"CaT2T02g02042"	597.830153303376	0.558072091924571	0.714511221766958	0.781054341658177	0.43477053429513	0.713860495230914	"No"	"No"	"No"
"CaT2T05g00376"	36.641442121308	0.380974098912307	0.48785474028074	0.780917079319703	0.434851266154186	0.713860495230914	"No"	"No"	"No"
"CaT2T07g00323"	226.012576129498	-0.135284354201381	0.173234115096458	-0.780933675367893	0.434841504605828	0.713860495230914	"No"	"No"	"No"
"CaT2T02g02246"	862.463167063601	-0.117112038152442	0.149939779361118	-0.781060494096017	0.434766915895987	0.713860495230914	"No"	"No"	"No"
"CaT2T02g03442"	1657.383172588	0.0826564791689591	0.105836590290901	0.780982068127582	0.434813041427657	0.713860495230914	"No"	"No"	"No"
"CaT2T12g01687"	1549.7750821985	0.0798163153081612	0.102183303537357	0.781109168964981	0.434738289628226	0.713860495230914	"No"	"No"	"No"
"CaT2T10g00243"	61.2729213090888	0.301353254693662	0.385792106643063	0.781128616953472	0.434726852339823	0.713860495230914	"No"	"No"	"No"
"CaT2T02g00841"	27.6002490456882	0.47491160914439	0.608308478290179	0.780708515651898	0.434973950981842	0.713887735648004	"No"	"No"	"No"
"CaT2T04g02402"	1042.8052273706	-0.0861174843462728	0.110303467508325	-0.780732340438644	0.434959935354405	0.713887735648004	"No"	"No"	"No"
"CaT2T09g00128"	813.683520872448	-0.0926789693038454	0.118702028657681	-0.780769885332941	0.43493784900165	0.713887735648004	"No"	"No"	"No"
"CaT2T01g02516"	223.057877505026	-0.143668193553182	0.184049772663355	-0.780594246187773	0.435041176958986	0.713933068886286	"No"	"No"	"No"
"CaT2T12g01678"	3195.01519415434	0.0704798066296024	0.0902960587358657	0.780541339415158	0.435072304623723	0.713933068886286	"No"	"No"	"No"
"CaT2T02g03421"	25.7160717516265	0.383427636621073	0.491358520652	0.780341889893941	0.435189662174887	0.714067602237213	"No"	"No"	"No"
"CaT2T04g02581"	135.976863002563	-0.20133741023691	0.258213478264263	-0.779732381091491	0.435548414793322	0.714598167216579	"No"	"No"	"No"
"CaT2T01g02795"	1907.67441468044	-0.0811244279821475	0.104063824864685	-0.779564157742941	0.43564745991165	0.714702582140307	"No"	"No"	"No"
"CaT2T05g01944"	2337.18984512801	0.0737767728421707	0.0946752770291119	0.779261230146545	0.435825847811748	0.714819467404464	"No"	"No"	"No"
"CaT2T11g01341"	697.187481579601	-0.0951786815308316	0.122146306267167	-0.779218663580787	0.435850917771423	0.714819467404464	"No"	"No"	"No"
"CaT2T01g06019"	2452.20080064374	-0.0751868145447684	0.0964838834034787	-0.779268121188181	0.435821789349341	0.714819467404464	"No"	"No"	"No"
"CaT2T02g03249"	51.1925032656165	0.294920220862789	0.378489754041788	0.779202654004281	0.435860346969908	0.714819467404464	"No"	"No"	"No"
"CaT2T03g03098"	307.727031834566	0.140398752221076	0.180224011139792	0.779023568131414	0.435965831620932	0.714886490471393	"No"	"No"	"No"
"CaT2T03g02207"	616.711933623413	-0.158812057319129	0.203878893120254	-0.778952911155235	0.436007453840778	0.714886490471393	"No"	"No"	"No"
"CaT2T03g00486"	7404.09506045709	0.0823022161607816	0.105652216352973	0.77899185650605	0.435984511846046	0.714886490471393	"No"	"No"	"No"
"CaT2T04g00307"	318.761901507234	0.120880551668422	0.155202970382417	0.778854627399043	0.43606535410063	0.714923357689386	"No"	"No"	"No"
"CaT2T07g01498"	758.826542499761	0.0880876141767667	0.113129577390128	0.778643536101938	0.436189725756552	0.715011124145149	"No"	"No"	"No"
"CaT2T03g01733"	11873.5358294061	0.05843583587889	0.075045662533754	0.778670397541053	0.436173898285896	0.715011124145149	"No"	"No"	"No"
"CaT2T04g02457"	79.0392136920638	0.240823695089832	0.309424231690874	0.778296172131804	0.436394431617471	0.715288599469136	"No"	"No"	"No"
"CaT2T08g01541"	425.87812921712	-0.107756411277577	0.138462625183985	-0.778234640101568	0.436430698970905	0.715289966722876	"No"	"No"	"No"
"CaT2T04g02031"	157.841096087246	0.163119494512998	0.209660734903289	0.778016420615145	0.436559332866488	0.715361033382047	"No"	"No"	"No"
"CaT2T07g00865"	622.440127416912	0.101438747782223	0.130371764467482	0.778072983797995	0.43652598845583	0.715361033382047	"No"	"No"	"No"
"CaT2T09g00701"	427.068902360928	-0.105364910419723	0.135433829626027	-0.777980735763485	0.436580370102879	0.715361033382047	"No"	"No"	"No"
"CaT2T03g01321"	16.6474770026739	0.449833817030846	0.57845109703421	0.777652284414705	0.436774028953616	0.715413477806309	"No"	"No"	"No"
"CaT2T03g02008"	89.7214469885999	0.199813603154056	0.256952482947476	0.777628613905632	0.436787987280558	0.715413477806309	"No"	"No"	"No"
"CaT2T03g00289"	53.8312224247799	0.281445226154788	0.361928810844077	0.777625924552434	0.436789573188822	0.715413477806309	"No"	"No"	"No"
