""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"significant"	"up"	"down"
"CaT2T03g04743"	43.1193347731638	1.07428966749158	0.388286371613658	2.76674574754453	0.00566188934815041	0.0183974304682772	"Yes"	"Yes"	"No"
"CaT2T09g00728"	85.0942149809829	0.823376345923544	0.297683351556507	2.76594690841234	0.00567577744886979	0.0184357927886983	"Yes"	"No"	"No"
"CaT2T03g00004"	131.460052797822	0.618898267475635	0.223782959431369	2.76561838778186	0.00568149780741993	0.0184387646421437	"Yes"	"No"	"No"
"CaT2T05g01441"	266.925172084517	-0.718270958287129	0.259719694968987	-2.76556215104479	0.00568247754953194	0.0184387646421437	"Yes"	"No"	"No"
"CaT2T01g00620"	100.252066957141	0.756824948173318	0.273658545152755	2.76558127483599	0.00568214436261348	0.0184387646421437	"Yes"	"No"	"No"
"CaT2T03g00583"	340.40886646566	-0.53914213901118	0.194931756224892	-2.76579942361558	0.00567834488186655	0.0184387646421437	"Yes"	"No"	"No"
"CaT2T11g01458"	32.9045888185445	1.09208064381958	0.394938773299789	2.76518973990586	0.00568896944846749	0.0184551326968224	"Yes"	"Yes"	"No"
"CaT2T03g02119"	79.3475239626591	0.82487728291272	0.298321781847979	2.76505884955148	0.00569125272720507	0.0184578430473512	"Yes"	"No"	"No"
"CaT2T03g00966"	222.300458185767	-0.582294596279203	0.210612041851657	-2.76477351987944	0.00569623294274588	0.0184692964870466	"Yes"	"No"	"No"
"CaT2T06g00417"	79.7792540824662	-0.802212484815692	0.290175428481332	-2.76457758334042	0.00569965514415699	0.0184744637639368	"Yes"	"No"	"No"
"CaT2T01g03950"	173.010916544884	0.648670999549737	0.234641765311453	2.76451636258669	0.00570072479781375	0.0184744637639368	"Yes"	"No"	"No"
"CaT2T11g00130"	186.548233991924	-0.622524756234244	0.225205700108275	-2.76424955467355	0.00570538860015792	0.0184848791012486	"Yes"	"No"	"No"
"CaT2T11g01774"	28.2540675341168	-1.26653995059989	0.458417555914951	-2.76285219502996	0.00572987070006447	0.0185594821024192	"Yes"	"No"	"Yes"
"CaT2T02g03752"	51.2835624155303	-0.972773787445033	0.352135999885539	-2.7624945696016	0.00573615159655265	0.0185751071131445	"Yes"	"No"	"No"
"CaT2T01g00997"	49.8369363740123	0.850320468800961	0.307828754874204	2.76231656509298	0.00573928016419068	0.0185805187438464	"Yes"	"No"	"No"
"CaT2T11g02028"	107.630323277654	-0.758195386311409	0.27451210481882	-2.76197432827898	0.00574529956596539	0.0185952841245221	"Yes"	"No"	"No"
"CaT2T10g03029"	15.4922283133781	1.46407829736907	0.5304552413309	2.76004115577354	0.00577940802845934	0.0187009322220376	"Yes"	"Yes"	"No"
"CaT2T10g01992"	40.4217924337454	0.923614494655393	0.334839547175653	2.75837935645898	0.00580887426277572	0.0187915092555513	"Yes"	"No"	"No"
"CaT2T07g01846"	27.8160660374675	-1.21982521540727	0.442266462684672	-2.75812280226409	0.00581343540958643	0.0188014936673814	"Yes"	"No"	"Yes"
"CaT2T02g04072"	62.8355029266724	0.837852319327407	0.303802056004211	2.75788890420081	0.00581759657803812	0.0188101797548587	"Yes"	"No"	"No"
"CaT2T05g01172"	87.2945458221097	0.714570045689556	0.259200971283806	2.75681854952293	0.00583667302674485	0.0188670751566861	"Yes"	"No"	"No"
"CaT2T09g01104"	100.568546291475	-0.718335387393226	0.260598416245472	-2.75648408667452	0.00584264556043269	0.0188815939797101	"Yes"	"No"	"No"
"CaT2T01g04812"	197.796776889489	0.584497589725432	0.212160967274384	2.75497230821687	0.00586971031601602	0.0189594468758268	"Yes"	"No"	"No"
"CaT2T07g00310"	15.6351141029525	1.53107006354743	0.555737456479223	2.7550240598272	0.00586878196308022	0.0189594468758268	"Yes"	"Yes"	"No"
"CaT2T10g00704"	748.25392248981	-0.602261676968167	0.218627567096551	-2.75473804592169	0.00587391431640806	0.0189682202684616	"Yes"	"No"	"No"
"CaT2T11g01407"	115.863909342016	-0.724872845576649	0.263154705786235	-2.75455019286441	0.00587728743121258	0.0189743067765331	"Yes"	"No"	"No"
"CaT2T10g00935"	123.645228552397	-0.708150091172785	0.257174261560562	-2.75358073111847	0.005894722988392	0.0190257780706354	"Yes"	"No"	"No"
"CaT2T11g01480"	35.5979721960739	-1.12390592435805	0.408343088055105	-2.75235692052753	0.00591679951909409	0.0190921987013239	"Yes"	"No"	"Yes"
"CaT2T04g01072"	13.8286184767188	-2.01064114168919	0.730762187527822	-2.7514301861885	0.00593356658770785	0.019139966947967	"Yes"	"No"	"Yes"
"CaT2T02g02887"	155.569843644405	-0.677193911383387	0.246129461304688	-2.75137282547853	0.00593460580008733	0.019139966947967	"Yes"	"No"	"No"
"CaT2T03g02872"	206.307793730261	-0.61378134065319	0.223131209861849	-2.75076418504256	0.00594564273607114	0.0191707130101596	"Yes"	"No"	"No"
"CaT2T05g00062"	323.66994825745	-0.82287269653019	0.299272475109165	-2.74957694064592	0.00596722518075853	0.0192354371250292	"Yes"	"No"	"No"
"CaT2T11g01708"	80.3326127613286	0.737290630303012	0.268182606804012	2.74921121503537	0.00597388776971054	0.0192471809896486	"Yes"	"No"	"No"
"CaT2T04g01129"	60.6769984709653	-0.838498174176715	0.304991950665708	-2.74924689765261	0.00597323742835803	0.0192471809896486	"Yes"	"No"	"No"
"CaT2T03g02368"	246.093204868556	0.57723036564722	0.209975086318691	2.74904216384569	0.00597696971641566	0.0192522453043414	"Yes"	"No"	"No"
"CaT2T01g00795"	145.354230024067	-0.659589793191185	0.239964804349386	-2.74869389692178	0.00598332343448804	0.0192678430073978	"Yes"	"No"	"No"
"CaT2T10g02596"	58.3000029163092	0.839146550380173	0.305340671005811	2.74823051778845	0.00599178667411416	0.0192902243202731	"Yes"	"No"	"No"
"CaT2T02g00944"	15.9580471046033	1.60379394823481	0.583769235823052	2.7473080967921	0.00600866605022058	0.0193396827756279	"Yes"	"Yes"	"No"
"CaT2T11g01833"	37.7553349597932	0.936922413942429	0.341086512427734	2.74687617306749	0.00601658453687524	0.0193602817417018	"Yes"	"No"	"No"
"CaT2T08g01340"	81.6941622874206	0.782351466271249	0.28484688405127	2.74656845510879	0.00602223168455792	0.0193735633980391	"Yes"	"No"	"No"
"CaT2T02g04062"	6.42395232017894	1.98073722565035	0.721341637147025	2.74590724234962	0.00603438222036751	0.0194077545225695	"Yes"	"Yes"	"No"
"CaT2T05g02788"	22.0744446638295	1.21475276939188	0.442462539710641	2.74543641634905	0.00604304764052238	0.019430722413372	"Yes"	"Yes"	"No"
"CaT2T11g01897"	48.487950146162	0.933305564647464	0.34004717086763	2.74463558178159	0.0060578125280422	0.0194732859102395	"Yes"	"No"	"No"
"CaT2T12g01518"	52.8117675848206	-0.958179073775634	0.349168681957443	-2.74417243953288	0.00606636624789151	0.0194958667240658	"Yes"	"No"	"No"
"CaT2T02g02163"	1020.73461670674	0.638809966949017	0.232810513885083	2.74390514538505	0.00607130782211313	0.0195068305000303	"Yes"	"No"	"No"
"CaT2T08g03272"	152.681792420892	-0.871712823589865	0.317705154946997	-2.74377928723031	0.00607363586770658	0.0195093937206831	"Yes"	"No"	"No"
"CaT2T11g02125"	27.6326989188164	1.07481520592538	0.391756230468916	2.74358165188304	0.0060772932257866	0.0195162245177716	"Yes"	"Yes"	"No"
"CaT2T08g00727"	469.62272758037	-0.56503772108881	0.206000064976286	-2.74290069352092	0.00608990995778803	0.0195518161802668	"Yes"	"No"	"No"
"CaT2T02g03490"	98.2093482469581	0.68492016978967	0.249721406302933	2.74273711625187	0.0060929442140913	0.019556632876498	"Yes"	"No"	"No"
"CaT2T10g03325"	16.908807487868	-1.62339838080909	0.592080001106597	-2.74185646834035	0.00610930309474591	0.0196042046702531	"Yes"	"No"	"Yes"
"CaT2T04g01367"	35.5583469526307	1.11853524475993	0.407984405070383	2.74161274514149	0.00611383747078857	0.019613818297706	"Yes"	"Yes"	"No"
"CaT2T10g02685"	31.3362650499234	0.986664175668515	0.359957668424949	2.74105613581124	0.00612420434018302	0.0196421336183631	"Yes"	"No"	"No"
"CaT2T09g02560"	85.1411682087297	0.898459766278494	0.327850786547485	2.74045328894876	0.00613545024171854	0.0196732533027338	"Yes"	"No"	"No"
"CaT2T11g00464"	142.952393825855	0.59802111308886	0.218262269829655	2.73991979262193	0.00614541794077942	0.0196953075231264	"Yes"	"No"	"No"
"CaT2T01g03326"	82.362986421936	0.778029519757695	0.283954346070926	2.73998102344015	0.00614427318060821	0.0196953075231264	"Yes"	"No"	"No"
"CaT2T03g00841"	28.0659561881362	-1.25259713676609	0.457439820931426	-2.7382774289645	0.00617619502875034	0.01978896969629	"Yes"	"No"	"Yes"
"CaT2T06g00758"	130.67286246258	0.716517759910738	0.261723258075705	2.73769234411517	0.00618719271598016	0.0198192261145807	"Yes"	"No"	"No"
"CaT2T09g01204"	69.586828951423	-0.798686573409029	0.291775868796371	-2.73732908997498	0.00619402957842921	0.019831160998341	"Yes"	"No"	"No"
"CaT2T01g02524"	6.77562074549321	2.07560068578795	0.758254685000563	2.73733974460891	0.0061938289491187	0.019831160998341	"Yes"	"Yes"	"No"
"CaT2T04g00086"	9.16342881903806	1.68439427540333	0.615485402332961	2.73669248534366	0.00620602762104338	0.0198645860257801	"Yes"	"Yes"	"No"
"CaT2T01g02919"	7075.1064225255	-0.464686799064844	0.169844057346993	-2.73596148327689	0.00621983057185634	0.0199037700704308	"Yes"	"No"	"No"
"CaT2T07g02533"	3.76996498148461	2.61346376782235	0.955771155301964	2.73440326517979	0.00624934550061157	0.0199932009503882	"Yes"	"Yes"	"No"
"CaT2T07g00832"	189.280933679269	-0.743081714753615	0.271860325856157	-2.73332165115842	0.00626990692384469	0.020053949666858	"Yes"	"No"	"No"
"CaT2T02g02441"	38.2975800714207	0.99302356880862	0.363371524046522	2.73280514045312	0.00627974723145204	0.0200803856166998	"Yes"	"No"	"No"
"CaT2T04g03008"	25.0118678634114	1.09406532071894	0.400369253003021	2.73264071232433	0.00628288275112763	0.0200853741710447	"Yes"	"Yes"	"No"
"CaT2T12g00938"	182.664397760627	-0.595434682241393	0.217962643237667	-2.73181988159379	0.00629855645733495	0.0201304327587273	"Yes"	"No"	"No"
"CaT2T03g01114"	53.9882089280131	0.902386652078332	0.330342057933225	2.73167351963624	0.00630135492316698	0.0201343293021193	"Yes"	"No"	"No"
"CaT2T02g03800"	28.5611782887483	1.04495004296288	0.382564189269572	2.73143716080168	0.00630587650777651	0.0201437282880588	"Yes"	"Yes"	"No"
"CaT2T07g02949"	29.9124451968682	1.00625750432677	0.368447669368483	2.7310730613427	0.0063128475065561	0.0201609451054819	"Yes"	"Yes"	"No"
"CaT2T01g04186"	88.7463085656772	-0.94075093353064	0.344498016198724	-2.73078766580754	0.00631831649901078	0.0201733576373374	"Yes"	"No"	"No"
"CaT2T03g00317"	143.599799694927	-0.676589087038769	0.24782691036841	-2.73008724529946	0.00633175663308042	0.0202112081409971	"Yes"	"No"	"No"
"CaT2T04g02112"	48.0405327225464	-0.922323433168145	0.33795078495368	-2.72916493830473	0.00634949371921997	0.0202627522969551	"Yes"	"No"	"No"
"CaT2T06g03340"	45.0370185730098	-1.01203516341898	0.370941353487099	-2.72828886266028	0.00636638311648209	0.0203115661541617	"Yes"	"No"	"Yes"
"CaT2T05g00471"	64.297198003101	-0.845381394199052	0.309872354522974	-2.72816010160202	0.00636886883724923	0.0203144130112811	"Yes"	"No"	"No"
"CaT2T06g01870"	227.92658806816	-0.614892611709828	0.225398947475157	-2.72801900185271	0.00637159375824073	0.020318021216561	"Yes"	"No"	"No"
"CaT2T01g00208"	73.2157620921431	0.991865707961584	0.363609053316946	2.72783556656112	0.00637513783252575	0.0203242391164968	"Yes"	"No"	"No"
"CaT2T01g01377"	29.1608741260417	1.15335260708805	0.422926259545537	2.7270773120766	0.00638980657031635	0.0203659109912408	"Yes"	"Yes"	"No"
"CaT2T07g00836"	123.384607868602	-0.666535944404736	0.244437052210503	-2.72682041604205	0.00639478321088954	0.0203766786192529	"Yes"	"No"	"No"
"CaT2T02g03917"	28.6725133946357	1.14018605225947	0.418263738972649	2.72599784781732	0.00641074163550082	0.0204224250652174	"Yes"	"Yes"	"No"
"CaT2T09g01573"	90.2249399443859	-0.787217224713805	0.288836118044544	-2.72548055985298	0.00642079574368801	0.0204493442259002	"Yes"	"No"	"No"
"CaT2T06g01462"	91.4773170650326	0.731611752692422	0.268449418291053	2.72532441064636	0.00642383347604957	0.0204539093372018	"Yes"	"No"	"No"
"CaT2T05g00781"	47.5168654990647	-0.953433827931251	0.349868302373136	-2.72512205725459	0.00642777198988874	0.0204613396002725	"Yes"	"No"	"No"
"CaT2T02g04143"	11.2075127456018	1.54913306116316	0.568584186089047	2.72454475355484	0.00643902030853398	0.0204920294342236	"Yes"	"Yes"	"No"
"CaT2T01g04170"	327.819979980534	0.629277348021679	0.231010900616225	2.72401582065206	0.00644934170189795	0.0205197547685293	"Yes"	"No"	"No"
"CaT2T03g00090"	30.1556025211293	-1.18188499600825	0.43405133326806	-2.72291525315588	0.00647086547257433	0.0205830997779067	"Yes"	"No"	"Yes"
"CaT2T02g00952"	29.028589596041	1.16223497964576	0.427032074917211	2.72165733656209	0.00649554563718618	0.0206564508177816	"Yes"	"Yes"	"No"
"CaT2T09g02331"	370.74411539271	-0.487082636923046	0.179033673908758	-2.72062024025314	0.00651595698186682	0.0207161934069377	"Yes"	"No"	"No"
"CaT2T04g00822"	46.0365476354747	-1.03445427344511	0.380372150677394	-2.71958467938012	0.0065363956520266	0.020775993061004	"Yes"	"No"	"Yes"
"CaT2T01g02539"	59.6386336062543	-0.842755722594993	0.309995780192487	-2.71860385348374	0.0065558071788722	0.0208295189426968	"Yes"	"No"	"No"
"CaT2T02g02392"	27.7270257804854	-1.33605064464977	0.491466584516367	-2.71849742534282	0.00655791661333643	0.0208295189426968	"Yes"	"No"	"Yes"
"CaT2T04g00278"	40.614078086596	-1.03191572766196	0.37959202711915	-2.71848630618907	0.0065581370331779	0.0208295189426968	"Yes"	"No"	"Yes"
"CaT2T01g04035"	40.9143902807053	0.940137813401813	0.345848516146341	2.71835144437632	0.00656081098832912	0.0208328217410231	"Yes"	"No"	"No"
"CaT2T07g03203"	90.9014290817608	-0.7544620267335	0.277600756185277	-2.71779528665964	0.00657184849573203	0.0208626734243246	"Yes"	"No"	"No"
"CaT2T04g00488"	132.851151163815	-0.682670267390926	0.251286139539443	-2.71670482360119	0.00659353830956798	0.0209263181251387	"Yes"	"No"	"No"
"CaT2T01g05725"	29.0967903113292	1.01832640400138	0.374893981761996	2.7163050183288	0.00660150673416451	0.0209463935674125	"Yes"	"Yes"	"No"
"CaT2T03g00709"	62.7468142442564	0.774897400653695	0.285419205780083	2.71494484239703	0.00662868096394073	0.0210273833314955	"Yes"	"No"	"No"
"CaT2T07g02346"	14.7886780278775	1.34058650092684	0.493825916579961	2.71469450249028	0.00663369331640419	0.0210380487788152	"Yes"	"Yes"	"No"
"CaT2T08g01735"	77.2853189984036	-0.80360914005208	0.296060067236652	-2.71434492180171	0.00664069838834444	0.021055027046258	"Yes"	"No"	"No"
"CaT2T12g02380"	61.4626065545282	-0.860275493237632	0.316959560751369	-2.71414905800066	0.00664462611115918	0.0210622422404695	"Yes"	"No"	"No"
"CaT2T03g00717"	49.7022258519763	0.985348535841121	0.363159070964249	2.7132697889794	0.0066622841358972	0.0211129655601674	"Yes"	"No"	"No"
"CaT2T04g01166"	177.073155165445	-0.834135072480948	0.307583812088597	-2.71189522887076	0.00668997344129614	0.021194467915369	"Yes"	"No"	"No"
"CaT2T08g03112"	12.1009241425899	1.44832707785058	0.534077751352481	2.7118281452146	0.00669132742641463	0.021194467915369	"Yes"	"Yes"	"No"
"CaT2T01g02008"	176.851837807842	0.581174767585456	0.214373468831933	2.71103868753969	0.00670727998850316	0.0212397199635933	"Yes"	"No"	"No"
"CaT2T08g03193"	58.943041125485	-0.882784521782853	0.325787695150891	-2.70969264623081	0.00673455828271601	0.0213208054498005	"Yes"	"No"	"No"
"CaT2T10g00208"	5.06219327562833	2.2355840981061	0.825245503161888	2.70899276583825	0.00674878112494791	0.0213605289379247	"Yes"	"Yes"	"No"
"CaT2T03g02692"	99.8293576420727	0.705236940928093	0.260381298180578	2.70847770502704	0.00675926533586529	0.0213884025234417	"Yes"	"No"	"No"
"CaT2T01g05441"	451.107947398693	-0.630739711385695	0.232893038130771	-2.70828066157791	0.00676328008159654	0.0213957959702914	"Yes"	"No"	"No"
"CaT2T05g01907"	158.123121856681	-0.629944705578028	0.232631983061289	-2.70790240141685	0.0067709931110011	0.0214148824540196	"Yes"	"No"	"No"
"CaT2T03g03185"	23.2044518975728	1.13125648617961	0.417814329065738	2.70755789709075	0.00677802470938477	0.021431804816455	"Yes"	"Yes"	"No"
"CaT2T08g02609"	19.1756600634155	1.39164338198324	0.514140630036624	2.70673683556988	0.00679480967252305	0.0214764425350736	"Yes"	"Yes"	"No"
"CaT2T05g00629"	185.532308751136	0.544749671308053	0.201259524103634	2.70670257089323	0.00679551095666225	0.0214764425350736	"Yes"	"No"	"No"
"CaT2T01g01662"	108.859964958258	0.676974195662766	0.250168788324481	2.70606977072095	0.00680847397277782	0.0215120779873468	"Yes"	"No"	"No"
"CaT2T01g05022"	16.8591518802556	1.32744249514197	0.49059138780092	2.70580064825891	0.00681399372246473	0.0215241838373892	"Yes"	"Yes"	"No"
"CaT2T07g01650"	61.2822202168069	-0.821284238544853	0.303705393878035	-2.70421354081934	0.0068466274401154	0.0216219106351328	"Yes"	"No"	"No"
"CaT2T08g00083"	60.2168331671161	-0.92945097809836	0.343881163240264	-2.70282608486167	0.00687527094085318	0.0217069908927531	"Yes"	"No"	"No"
"CaT2T03g05064"	382.44189177862	0.718954449624267	0.266130416755469	2.70151175648919	0.00690250400241515	0.0217875770058903	"Yes"	"No"	"No"
"CaT2T12g03700"	2322.62328861584	-0.425193780538527	0.157439424302705	-2.70068175377101	0.00691975165347027	0.0218297485084807	"Yes"	"No"	"No"
"CaT2T03g01203"	71.0050999759496	-0.909527783574944	0.336784594590465	-2.70062169761935	0.0069210011350913	0.0218297485084807	"Yes"	"No"	"No"
"CaT2T09g00364"	67.0329426454919	-0.956311253785701	0.354092488048216	-2.70073860944343	0.00691856894526308	0.0218297485084807	"Yes"	"No"	"No"
"CaT2T09g01427"	103.787151375738	-0.70040664060755	0.259384881727433	-2.70026007662062	0.0069285290258267	0.0218480872001644	"Yes"	"No"	"No"
"CaT2T02g04104"	121.392249461411	0.643509188661265	0.238361021520597	2.69972491540803	0.00693968301287292	0.0218778483509191	"Yes"	"No"	"No"
"CaT2T10g02816"	50.4898617916247	-1.13660469701713	0.42117001571229	-2.69868379660145	0.00696142853904116	0.0219409771184761	"Yes"	"No"	"Yes"
"CaT2T04g02466"	73.2708746481777	-0.821274841309333	0.304362218822402	-2.69834687264044	0.00696847886211169	0.0219577698994221	"Yes"	"No"	"No"
"CaT2T08g00449"	663.805824458584	0.582907829280823	0.216031287824731	2.69825651251843	0.0069703707887199	0.021958304221742	"Yes"	"No"	"No"
"CaT2T03g01206"	11.692563960779	1.52235712349195	0.564628712306845	2.69620919076576	0.00701336067869282	0.0220882745288179	"Yes"	"Yes"	"No"
"CaT2T06g03602"	146.970565905454	-0.660230763013221	0.244908647912356	-2.69582462130734	0.00702146242414082	0.0221083290801115	"Yes"	"No"	"No"
"CaT2T08g02059"	201.879626645591	-0.618489173260033	0.229438509232493	-2.6956641905013	0.00702484471225626	0.022110506756013	"Yes"	"No"	"No"
"CaT2T03g00823"	4.42085794680014	2.39537325806877	0.888614407667595	2.69562730178556	0.00702562262676356	0.022110506756013	"Yes"	"Yes"	"No"
"CaT2T11g01055"	27.6562106673942	1.02568781605919	0.380513382080276	2.69553677836961	0.00702753192534373	0.0221110573830719	"Yes"	"Yes"	"No"
"CaT2T02g02416"	21.7098434122686	1.29877836030004	0.481959243045344	2.69478877942766	0.00704332638390382	0.0221552844975055	"Yes"	"Yes"	"No"
"CaT2T05g01445"	75.5563276279503	0.739006947953228	0.274268543856696	2.69446483931951	0.00705017646506902	0.0221658938972047	"Yes"	"No"	"No"
"CaT2T01g04556"	210.183207121792	0.596257294271334	0.221283497889008	2.69454026151741	0.00704858104305752	0.0221658938972047	"Yes"	"No"	"No"
"CaT2T03g00553"	202.282857713068	-0.763742928162888	0.283458929364343	-2.69436891572117	0.00705220602607986	0.0221668083398649	"Yes"	"No"	"No"
"CaT2T10g00996"	31.3203044451002	-1.1582033914442	0.42994898718416	-2.69381583854762	0.00706391832412782	0.0221981500404993	"Yes"	"No"	"Yes"
"CaT2T03g00606"	41.0453269790272	-1.04960848940622	0.389668183643864	-2.69359556017924	0.0070685879339574	0.0222073503129677	"Yes"	"No"	"Yes"
"CaT2T06g01126"	56.1524379559973	-1.23752929343194	0.459466241136865	-2.69340635422943	0.00707260106223706	0.0222144840952107	"Yes"	"No"	"Yes"
"CaT2T01g01675"	52.4491392963587	-0.889220550919256	0.330170046026908	-2.69321993808847	0.00707655701825712	0.022221434833931	"Yes"	"No"	"No"
"CaT2T02g03103"	81.781968317695	-0.76614389916921	0.284542470591618	-2.69254673151692	0.00709085975160069	0.0222608645587681	"Yes"	"No"	"No"
"CaT2T01g00290"	18.4525503849733	1.33196031748868	0.495037563336015	2.69062474474202	0.00713183660779528	0.0223823002552279	"Yes"	"Yes"	"No"
"CaT2T06g03745"	240.544083863102	-0.558939926598328	0.2077405046689	-2.69056786729759	0.00713305246976163	0.0223823002552279	"Yes"	"No"	"No"
"CaT2T10g01891"	85.388310278449	-0.876385166762877	0.325784749902078	-2.69007425002642	0.0071436122817453	0.0224099195324731	"Yes"	"No"	"No"
"CaT2T05g00127"	137.301857878591	0.608024554744463	0.226037986729419	2.68992200621705	0.00714687202010214	0.0224146301068345	"Yes"	"No"	"No"
"CaT2T11g00054"	68.1074676486304	0.756649985130756	0.281357418444827	2.68928393398353	0.00716054850846111	0.022452000229801	"Yes"	"No"	"No"
"CaT2T08g01353"	7.71818896058256	1.85570138536734	0.690087282667779	2.68908213783257	0.00716487870959354	0.0224571070720922	"Yes"	"Yes"	"No"
"CaT2T02g04219"	150.254094519826	0.587241679836879	0.218383079132539	2.68904386809417	0.00716570017799599	0.0224571070720922	"Yes"	"No"	"No"
"CaT2T08g00053"	63.5288200993221	0.797193751371779	0.296475635855341	2.68890139681074	0.00716875909888518	0.0224611722171755	"Yes"	"No"	"No"
"CaT2T07g03326"	100.127050228395	-0.701340566353875	0.260934133813989	-2.6878069039976	0.00719229745556685	0.0225293858135189	"Yes"	"No"	"No"
"CaT2T10g02634"	98.1319577727118	-0.817231318792679	0.304072468280519	-2.68762023544582	0.00719631889993563	0.0225364455060868	"Yes"	"No"	"No"
"CaT2T02g01771"	360.663767791162	0.626075696592286	0.232981345947759	2.68723529793956	0.00720461807138873	0.0225413855790134	"Yes"	"No"	"No"
"CaT2T10g03390"	50.8116082872212	-0.964228495784666	0.358809217426918	-2.68730135390421	0.00720319330843337	0.0225413855790134	"Yes"	"No"	"No"
"CaT2T02g01009"	27.7866044374075	1.01582530227708	0.378003137826425	2.68734621653733	0.00720222580924367	0.0225413855790134	"Yes"	"Yes"	"No"
"CaT2T03g05155"	182.420272568255	0.60489668114511	0.2251013674559	2.68721904261029	0.00720496872181973	0.0225413855790134	"Yes"	"No"	"No"
"CaT2T08g01561"	56.2594318462071	-0.857457616942814	0.319140586125511	-2.68677082834458	0.00721464337312551	0.0225590268548877	"Yes"	"No"	"No"
"CaT2T11g01641"	367.440548986143	-0.506391177633307	0.188479894254078	-2.68671191501558	0.00721591587687127	0.0225590268548877	"Yes"	"No"	"No"
"CaT2T06g00401"	374.575588273338	0.538437707812631	0.200401984062135	2.68678830867107	0.00721426584398859	0.0225590268548877	"Yes"	"No"	"No"
"CaT2T02g00310"	68.0415186044109	-0.85172618889757	0.317055022753327	-2.68636712171006	0.0072233673109626	0.0225767859395592	"Yes"	"No"	"No"
"CaT2T01g02781"	22.181711447599	1.1140882335212	0.414810860743266	2.68577402126106	0.00723620114485969	0.0226113549989746	"Yes"	"Yes"	"No"
"CaT2T10g00384"	11.9305378640535	1.46183815483607	0.544311807862405	2.68566313227142	0.00723860289121617	0.0226129723287155	"Yes"	"Yes"	"No"
"CaT2T02g00342"	66.874569575498	0.720988776900191	0.268466055639329	2.68558635907701	0.0072402661421144	0.0226129723287155	"Yes"	"No"	"No"
"CaT2T03g00365"	33.5573932024656	1.00783808054876	0.375330588490821	2.68520102398583	0.00724861940618348	0.0226335167302065	"Yes"	"Yes"	"No"
"CaT2T03g04077"	199.157792410091	0.554977378558249	0.206701814310739	2.68491779043574	0.00725476483473592	0.0226463665468693	"Yes"	"No"	"No"
"CaT2T05g00653"	58.0351790372487	0.814616151731748	0.303421676224993	2.68476584094703	0.00725806366856287	0.0226463665468693	"Yes"	"No"	"No"
"CaT2T08g02966"	34.3516382808357	0.972492923695469	0.36222199480466	2.68479810073355	0.00725736319385	0.0226463665468693	"Yes"	"No"	"No"
"CaT2T07g02524"	1077.75650374945	-0.490642433992968	0.182782900760665	-2.6842906636842	0.00726838848805738	0.0226730327463283	"Yes"	"No"	"No"
"CaT2T01g04745"	20.3163178269074	1.283141847478	0.478264033981564	2.68291520229066	0.0072983493311246	0.0227609235867191	"Yes"	"Yes"	"No"
"CaT2T03g02647"	61.2767819866049	-1.10018465354278	0.410163660354079	-2.68230650319689	0.00731164359023352	0.022796807075541	"Yes"	"No"	"Yes"
"CaT2T01g05396"	128.022674319631	-0.726625990658288	0.270913629464787	-2.68213154167917	0.00731546884573986	0.0228031570450703	"Yes"	"No"	"No"
"CaT2T11g01148"	541.145738323523	0.553052804066306	0.206272322067936	2.68117796184094	0.00733634893277592	0.0228626527851284	"Yes"	"No"	"No"
"CaT2T07g03153"	142.118803729111	0.643850433789348	0.240201210810082	2.68046289865881	0.00735204139674175	0.0229059569323218	"Yes"	"No"	"No"
"CaT2T04g00339"	127.163345090448	0.641439125196204	0.239335202158846	2.68008683808445	0.00736030633475403	0.0229261044372781	"Yes"	"No"	"No"
"CaT2T02g00087"	29.5448350070053	-1.25157710581319	0.467033365938977	-2.67984516116291	0.00736562223078072	0.022937058578462	"Yes"	"No"	"Yes"
"CaT2T03g02574"	97.5702865020954	-0.696360211306097	0.259897624012835	-2.67936351458029	0.00737622674327294	0.0229644724664192	"Yes"	"No"	"No"
"CaT2T05g00535"	362.320758920779	-0.541493411570055	0.202127922991383	-2.67896391332898	0.00738503523974213	0.0229862827811212	"Yes"	"No"	"No"
"CaT2T12g01617"	75.3317617764003	0.820942335600564	0.306561710867064	2.67790238147696	0.00740848065963295	0.0230536294678205	"Yes"	"No"	"No"
"CaT2T01g02724"	32.5344914269197	0.977865288853858	0.365179944971446	2.67776284628751	0.00741156744965128	0.0230576069828219	"Yes"	"No"	"No"
"CaT2T05g00200"	24.1821567301472	-1.30433381602434	0.487281695512501	-2.67675520758584	0.00743389264580784	0.0231214192099059	"Yes"	"No"	"Yes"
"CaT2T12g03724"	713.011182326659	0.753685623698765	0.281581060250987	2.67662044821825	0.00743688293622947	0.0231250781838999	"Yes"	"No"	"No"
"CaT2T08g00356"	136.430572385809	-0.652746211276299	0.243902455798733	-2.67625928217361	0.00744490247824434	0.0231443700792824	"Yes"	"No"	"No"
"CaT2T08g00483"	149.284518856173	-0.72444446032517	0.270702767801682	-2.67616199940704	0.00744706392720064	0.0231454456381962	"Yes"	"No"	"No"
"CaT2T11g01246"	56.9175367712473	-0.841512139366458	0.314472869258258	-2.67594511841775	0.00745188466073004	0.0231547837045204	"Yes"	"No"	"No"
"CaT2T08g01535"	431.362949980563	-0.589991156536322	0.220533151048129	-2.67529463816332	0.00746636003431957	0.0231941091806872	"Yes"	"No"	"No"
