""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"significant"	"up"	"down"
"CaT2T03g00596"	104.851035928066	0.145989576908107	0.303934491281976	0.480332377850018	0.630991069614106	0.983500532165675	"No"	"No"	"No"
"CaT2T06g03423"	404.172841907023	0.0701424638105816	0.14623588184793	0.479652893149182	0.631474229142425	0.983500532165675	"No"	"No"	"No"
"CaT2T04g02476"	6708.36944151605	0.0463185723654615	0.0962322675728658	0.481320595821871	0.63028866131785	0.983500532165675	"No"	"No"	"No"
"CaT2T06g00866"	183.094507392515	-0.10764052613234	0.223890905825067	-0.480772212411532	0.63067840157599	0.983500532165675	"No"	"No"	"No"
"CaT2T06g01149"	657.101726585378	-0.0700769290693797	0.146067201088745	-0.479758142464875	0.631399379455669	0.983500532165675	"No"	"No"	"No"
"CaT2T06g03586"	337.96423929764	-0.0858952156764765	0.17862128812186	-0.480878939904836	0.630602541478305	0.983500532165675	"No"	"No"	"No"
"CaT2T07g02935"	4562.92521980733	0.0466855605649952	0.0973941728178776	0.479346548302176	0.631692112545554	0.983625199108292	"No"	"No"	"No"
"CaT2T02g03718"	2893.22933539331	0.0569593862354233	0.118826966027192	0.479347307600103	0.631691572466171	0.983625199108292	"No"	"No"	"No"
"CaT2T01g02537"	81.5825545820913	0.149097923617958	0.31120030436381	0.479105969779689	0.631863243020152	0.983690781457242	"No"	"No"	"No"
"CaT2T04g01970"	722.631457757208	0.0666040798740822	0.139102110994628	0.478814299781937	0.632070742795655	0.983690781457242	"No"	"No"	"No"
"CaT2T02g00530"	219.969903402239	-0.106107180941535	0.221590569252137	-0.478843397079778	0.632050041103855	0.983690781457242	"No"	"No"	"No"
"CaT2T01g01342"	51.8157692657318	0.161980729313487	0.338297298060332	0.478811773674287	0.632072540044948	0.983690781457242	"No"	"No"	"No"
"CaT2T11g01144"	2825.40714778167	-0.04893772457107	0.102235562813823	-0.47867613992783	0.632169042550367	0.983690781457242	"No"	"No"	"No"
"CaT2T01g01317"	970.844355381372	0.0887828987364811	0.185471118760863	0.478688538299882	0.632160220931181	0.983690781457242	"No"	"No"	"No"
"CaT2T11g01896"	442.006074476948	-0.0726369304437157	0.151625887146327	-0.479053622114125	0.631900482044957	0.983690781457242	"No"	"No"	"No"
"CaT2T12g00393"	2516.90158343456	-0.0504491180237579	0.105317093037081	-0.479021178508939	0.631923562209917	0.983690781457242	"No"	"No"	"No"
"CaT2T11g00687"	420.550805927928	0.0772689963344917	0.161344643024632	0.478906487912929	0.632005155212305	0.983690781457242	"No"	"No"	"No"
"CaT2T01g00744"	71.7492578881204	-0.165391265703113	0.348583235345241	-0.474467068214877	0.635166876339541	0.98371679138385	"No"	"No"	"No"
"CaT2T09g00929"	309.681197360761	-0.081162875541042	0.171061217218722	-0.474466842108727	0.635167037540823	0.98371679138385	"No"	"No"	"No"
"CaT2T06g03310"	1177.43706315103	-0.0542316978138588	0.113557506243669	-0.477570348343948	0.632956039531703	0.98371679138385	"No"	"No"	"No"
"CaT2T03g03243"	27.1056587737534	0.231938783094042	0.487043060502202	0.47621822771663	0.633918914898428	0.98371679138385	"No"	"No"	"No"
"CaT2T12g00773"	513.109196953712	0.0654400090972328	0.137628851176054	0.475481765182521	0.634443627341335	0.98371679138385	"No"	"No"	"No"
"CaT2T12g03709"	900.814030607205	-0.0627914229559767	0.131412408661483	-0.477819587933488	0.632778618246858	0.98371679138385	"No"	"No"	"No"
"CaT2T08g00335"	191.678092013087	0.0928080083621466	0.195152631336313	0.475566266909347	0.634383412486967	0.98371679138385	"No"	"No"	"No"
"CaT2T04g00102"	654.097520209625	0.0609861017263416	0.127746553055321	0.477399196046655	0.633077886582978	0.98371679138385	"No"	"No"	"No"
"CaT2T04g02834"	71.1015513265724	-0.174938727018332	0.368868667715333	-0.474257486009457	0.635316304375483	0.98371679138385	"No"	"No"	"No"
"CaT2T06g00782"	243.386582341747	-0.0938851936242907	0.196452413722638	-0.477902978361176	0.632719261459799	0.98371679138385	"No"	"No"	"No"
"CaT2T01g01661"	469.553762922499	0.0705583476696276	0.148071874132387	0.47651417990795	0.633708107652419	0.98371679138385	"No"	"No"	"No"
"CaT2T09g00523"	41.4122715664672	-0.190391870391413	0.399062326622631	-0.477098081401844	0.633292280827629	0.98371679138385	"No"	"No"	"No"
"CaT2T01g04542"	144.487206364933	0.120032718894744	0.253321375762966	0.473835729547982	0.635617053544067	0.98371679138385	"No"	"No"	"No"
"CaT2T04g02555"	45.9844511327752	-0.16732960482349	0.353524306865355	-0.473318528808318	0.635985944861183	0.98371679138385	"No"	"No"	"No"
"CaT2T03g02307"	1128.80130048687	-0.071836273412259	0.151256333248985	-0.474930681375228	0.634836381968365	0.98371679138385	"No"	"No"	"No"
"CaT2T08g02871"	36.0760126234828	0.244634222394632	0.513435157603827	0.476465662258748	0.633742664819088	0.98371679138385	"No"	"No"	"No"
"CaT2T01g01497"	1151.30392742817	0.0679524090122708	0.143464199418126	0.473654119201012	0.635746576089352	0.98371679138385	"No"	"No"	"No"
"CaT2T09g02147"	714.352887337806	0.19311667881281	0.404861671233576	0.476994224285055	0.6333662344527	0.98371679138385	"No"	"No"	"No"
"CaT2T08g00187"	495.570744805519	-0.0912273335870118	0.19143486895185	-0.476545020698174	0.633686141415499	0.98371679138385	"No"	"No"	"No"
"CaT2T05g00053"	1144.60176297272	0.0562072866220015	0.118351124238935	0.474919752418459	0.634844172020228	0.98371679138385	"No"	"No"	"No"
"CaT2T07g03161"	2064.29389558811	-0.0555851405172214	0.117265103672159	-0.474012632714864	0.635490898824753	0.98371679138385	"No"	"No"	"No"
"CaT2T11g00983"	25.5111133504089	0.266824455549557	0.55974300172263	0.4766910077096	0.633582167096509	0.98371679138385	"No"	"No"	"No"
"CaT2T08g02329"	4837.22028291772	-0.0711919655349915	0.148843245663685	-0.478301620053699	0.632435543473816	0.98371679138385	"No"	"No"	"No"
"CaT2T09g00042"	604.617683599571	-0.0673704998439419	0.141937327291705	-0.474649629730481	0.635036725638086	0.98371679138385	"No"	"No"	"No"
"CaT2T07g00234"	3779.88485677173	-0.0473640232113633	0.0994759251493169	-0.476135538727267	0.633977819716532	0.98371679138385	"No"	"No"	"No"
"CaT2T08g03180"	76.6952175060905	0.188830101179072	0.39528944884624	0.477700838538	0.632863147408964	0.98371679138385	"No"	"No"	"No"
"CaT2T10g02185"	104.506605291196	0.15907136935516	0.335519309277871	0.474104961939524	0.635425060409022	0.98371679138385	"No"	"No"	"No"
"CaT2T11g01418"	277.671215815078	-0.0912210275763799	0.192549456897907	-0.473753751612744	0.635675517945566	0.98371679138385	"No"	"No"	"No"
"CaT2T01g04552"	343.958430784728	0.0813520510757334	0.171933563673886	0.473159802759847	0.63609917368301	0.98371679138385	"No"	"No"	"No"
"CaT2T03g02691"	1878.03600174359	0.0488937666190685	0.102363317638255	0.47764929612633	0.632899838240744	0.98371679138385	"No"	"No"	"No"
"CaT2T09g02431"	16.9642558140181	0.270193194483377	0.569472265386788	0.474462429350902	0.635170183598548	0.98371679138385	"No"	"No"	"No"
"CaT2T03g03169"	169.18102815207	-0.0937148956411401	0.198049660571691	-0.473188872783837	0.636078435653063	0.98371679138385	"No"	"No"	"No"
"CaT2T02g03583"	496.310413334196	-0.100343993037	0.211916838799205	-0.473506464165775	0.635851890283833	0.98371679138385	"No"	"No"	"No"
"CaT2T07g02457"	621.869486353552	-0.0667322248589337	0.140129149922938	-0.476219436824045	0.633918053588715	0.98371679138385	"No"	"No"	"No"
"CaT2T11g00462"	392.933559281097	-0.090214129016038	0.190569280911703	-0.47339281853006	0.635932952463789	0.98371679138385	"No"	"No"	"No"
"CaT2T12g00786"	1320.43044342853	-0.0535312521363011	0.112898647506955	-0.474153174713659	0.63539068183679	0.98371679138385	"No"	"No"	"No"
"CaT2T07g00796"	518.61817163889	0.0720421358727178	0.151550863320913	0.475366053970718	0.63452608560197	0.98371679138385	"No"	"No"	"No"
"CaT2T05g03137"	1436.75244574987	0.0684964523959609	0.144004892015222	0.47565364924353	0.63432114749338	0.98371679138385	"No"	"No"	"No"
"CaT2T12g00240"	1286.96162868907	-0.0531213139831564	0.112191676389761	-0.473487122151645	0.635865686421428	0.98371679138385	"No"	"No"	"No"
"CaT2T01g00176"	153.579688896693	0.102978698390668	0.215624456235142	0.477583573722118	0.632946624511171	0.98371679138385	"No"	"No"	"No"
"CaT2T08g00338"	1727.32231586735	-0.0517725851163789	0.108282096008715	-0.478126920559533	0.632559872504411	0.98371679138385	"No"	"No"	"No"
"CaT2T02g01128"	245.295866473664	-0.0986439035699695	0.208095130017416	-0.474032734748351	0.635476564157692	0.98371679138385	"No"	"No"	"No"
"CaT2T03g00166"	829.96110863619	0.0719205259319985	0.150726454579391	0.477159275939289	0.633248707697134	0.98371679138385	"No"	"No"	"No"
"CaT2T05g03144"	1441.19461491169	0.0577528251646877	0.121877872506005	0.473858166188797	0.635601052746715	0.98371679138385	"No"	"No"	"No"
"CaT2T02g02161"	19.4174515034429	0.258543220179364	0.546402443502258	0.473173616359011	0.636089319275348	0.98371679138385	"No"	"No"	"No"
"CaT2T01g04177"	969.204579239309	-0.0613897535806484	0.12970922694495	-0.473287483292943	0.636008090822469	0.98371679138385	"No"	"No"	"No"
"CaT2T03g00998"	186.639656495689	0.12449234427371	0.262589417076414	0.474095055542481	0.635432124355966	0.98371679138385	"No"	"No"	"No"
"CaT2T10g01960"	2090.12771211851	-0.0536133777343139	0.11236300813731	-0.477144378947182	0.63325931487612	0.98371679138385	"No"	"No"	"No"
"CaT2T04g00974"	315.90999231243	0.0833595385672004	0.174576296735232	0.477496316087093	0.633008743487071	0.98371679138385	"No"	"No"	"No"
"CaT2T05g03221"	2252.94646374842	-0.0521795632711959	0.109225547159673	-0.47772306596841	0.632847324933564	0.98371679138385	"No"	"No"	"No"
"CaT2T01g03930"	117.888263976511	-0.123688792925525	0.26056740702169	-0.47469019375562	0.635007808498683	0.98371679138385	"No"	"No"	"No"
"CaT2T04g01980"	168.181069983207	0.112163506725081	0.235771882382896	0.475728935916649	0.634267503436906	0.98371679138385	"No"	"No"	"No"
"CaT2T03g03277"	1058.6265519932	-0.0587226207169961	0.123053563358313	-0.477211867046914	0.633211261593552	0.98371679138385	"No"	"No"	"No"
"CaT2T07g02988"	4790.3529802207	0.0419774821515063	0.0879881085006937	0.477081310949824	0.633304222329535	0.98371679138385	"No"	"No"	"No"
"CaT2T02g01845"	618.786082384825	-0.0656114876393626	0.137915840618114	-0.475735690297095	0.634262690828238	0.98371679138385	"No"	"No"	"No"
"CaT2T12g02346"	821.061067837911	-0.0549746241185927	0.115172053414222	-0.477326074241932	0.633129946625323	0.98371679138385	"No"	"No"	"No"
"CaT2T08g01726"	4870.75058960022	0.045722960740542	0.0959261568526911	0.476647478025795	0.633613168886841	0.98371679138385	"No"	"No"	"No"
"CaT2T06g01323"	4472.46157648467	-0.0513969880127954	0.107782339636946	-0.476859086432165	0.633462467662991	0.98371679138385	"No"	"No"	"No"
"CaT2T02g02139"	1559.875678298	0.0645546581385767	0.136212512195969	0.473926052003961	0.635552640690083	0.98371679138385	"No"	"No"	"No"
"CaT2T02g00409"	74.7212242758817	-0.131848680276296	0.278465782511468	-0.473482519421811	0.63586896944323	0.98371679138385	"No"	"No"	"No"
"CaT2T06g00807"	28.3368413766587	-0.216186014504066	0.455323655996062	-0.474796360033479	0.634932127692168	0.98371679138385	"No"	"No"	"No"
"CaT2T03g02345"	29.9643995976854	0.298216263357854	0.626689754824516	0.475859483998361	0.634174488491565	0.98371679138385	"No"	"No"	"No"
"CaT2T02g00483"	577.585263786132	0.0842431654857472	0.177407726705274	0.474856236818252	0.634889446109667	0.98371679138385	"No"	"No"	"No"
"CaT2T11g02458"	413.017017629515	0.0985562287430993	0.206645675293379	0.476933420470459	0.633409532776821	0.98371679138385	"No"	"No"	"No"
"CaT2T10g02096"	359.017326499037	0.0858718161073502	0.180449745122471	0.475876627307338	0.634162274387017	0.98371679138385	"No"	"No"	"No"
"CaT2T08g00444"	1742.17533493818	-0.0484713237541002	0.102194496589286	-0.474304638427877	0.635282684323166	0.98371679138385	"No"	"No"	"No"
"CaT2T07g03322"	487.539257969934	-0.0664759981956655	0.1389294481943	-0.478487455753047	0.632303300502048	0.98371679138385	"No"	"No"	"No"
"CaT2T04g03068"	1394.70393113667	0.0650400360775604	0.136044696505411	0.478078438544451	0.632594377719248	0.98371679138385	"No"	"No"	"No"
"CaT2T12g01805"	59.5337123383052	-0.155892476689204	0.327261607055855	-0.476354308993529	0.633821980283962	0.98371679138385	"No"	"No"	"No"
"CaT2T10g02511"	514.389918559363	-0.0652802458761893	0.136820734063828	-0.477122464828581	0.63327491863143	0.98371679138385	"No"	"No"	"No"
"CaT2T03g04742"	21.6379527796287	-0.268816713662774	0.566022481877664	-0.474922326002015	0.634842337591785	0.98371679138385	"No"	"No"	"No"
"CaT2T03g04229"	997.39763681614	0.0590330672886517	0.124056206496656	0.475857427497939	0.634175953694458	0.98371679138385	"No"	"No"	"No"
"CaT2T03g02945"	69.756716760343	-0.178025801782118	0.374022934346938	-0.475975629924832	0.634091739876833	0.98371679138385	"No"	"No"	"No"
"CaT2T10g00224"	572.92244705671	0.0674065360917482	0.141323033361498	0.476967798443198	0.633385052109006	0.98371679138385	"No"	"No"	"No"
"CaT2T07g02491"	211.353278864545	-0.0872668771734258	0.18346534038162	-0.475658655699791	0.634317580180594	0.98371679138385	"No"	"No"	"No"
"CaT2T01g02839"	4668.73926410887	-0.0428002027450275	0.0898494206045805	-0.47635479958616	0.633821630832062	0.98371679138385	"No"	"No"	"No"
"CaT2T07g01776"	48.0728766567767	-0.162256984195986	0.340699132163603	-0.47624713090866	0.633898325796467	0.98371679138385	"No"	"No"	"No"
"CaT2T07g00652"	2960.18125557168	-0.0476839759869962	0.100390197576241	-0.474986374548996	0.634796685055166	0.98371679138385	"No"	"No"	"No"
"CaT2T06g01833"	20.0886218087757	0.305810923168169	0.645700023030133	0.473611448444842	0.635777010030135	0.98371679138385	"No"	"No"	"No"
"CaT2T01g02953"	953.79490109719	0.0750649674262847	0.157588809181094	0.476334378160212	0.63383617719809	0.98371679138385	"No"	"No"	"No"
"CaT2T03g02355"	1145.3359760757	0.0565441976959677	0.119128763321641	0.474647735100729	0.635038076288682	0.98371679138385	"No"	"No"	"No"
"CaT2T07g02729"	4767.70729192435	0.0802453532022574	0.169652160940972	0.472999299019702	0.636213679286568	0.983744435294184	"No"	"No"	"No"
"CaT2T03g02659"	127.336083142785	0.110068601116834	0.232701779142808	0.473002834453131	0.636211156965478	0.983744435294184	"No"	"No"	"No"
"CaT2T11g01673"	639.998852269194	0.0794314419133656	0.167964444402779	0.472906287969428	0.636280038643912	0.983772334029061	"No"	"No"	"No"
"CaT2T07g02430"	755.368856864818	-0.0664379924169163	0.14051138870985	-0.47282994657542	0.636334507104354	0.983781845038099	"No"	"No"	"No"
"CaT2T03g04739"	2857.23289630993	0.0491482133699146	0.105429129630167	0.466172997371035	0.641091675869329	0.98384880091855	"No"	"No"	"No"
"CaT2T05g02961"	1578.63899794134	-0.0616132037256737	0.133290280924013	-0.462248284710258	0.643903280955557	0.98384880091855	"No"	"No"	"No"
"CaT2T03g03174"	321.772997706403	-0.0763944344283077	0.163470235018847	-0.467329324017305	0.64026427950819	0.98384880091855	"No"	"No"	"No"
"CaT2T01g00299"	1549.0406043194	-0.054510511735451	0.118677740596064	-0.459315381820296	0.646007703483747	0.98384880091855	"No"	"No"	"No"
"CaT2T03g00664"	25.1710456366554	-0.268536363558581	0.570420936379392	-0.47076877167772	0.637805867410192	0.98384880091855	"No"	"No"	"No"
"CaT2T01g00813"	557.867665964488	-0.0652331708260109	0.138939049339479	-0.469509264214284	0.638705664488412	0.98384880091855	"No"	"No"	"No"
"CaT2T03g00735"	11723.8752520971	0.0495159053042931	0.106619653572818	0.464416302670457	0.642349512170156	0.98384880091855	"No"	"No"	"No"
"CaT2T06g01595"	79.1968194818324	0.135282562222708	0.295957050110711	0.457102009133088	0.647597726253627	0.98384880091855	"No"	"No"	"No"
"CaT2T06g01599"	292.929198197579	-0.0835217821176757	0.18527829770768	-0.450790962303912	0.652140215648566	0.98384880091855	"No"	"No"	"No"
"CaT2T08g01802"	85.5035295067746	-0.126950038596568	0.274507843349412	-0.462464157845491	0.6437484996937	0.98384880091855	"No"	"No"	"No"
"CaT2T08g01805"	6207.49326002378	-0.0531958865141453	0.116835820488476	-0.455304600008284	0.648890117350493	0.98384880091855	"No"	"No"	"No"
"CaT2T05g01964"	15397.6565209153	-0.0423300986286694	0.0937629281140239	-0.451458795924038	0.651658915601007	0.98384880091855	"No"	"No"	"No"
"CaT2T02g03827"	2945.26362833054	0.060967831826986	0.134716736599465	0.452563158564727	0.650863332507367	0.98384880091855	"No"	"No"	"No"
"CaT2T03g00908"	333.375601976848	0.0811466489333433	0.172222177336485	0.471174213381359	0.637516331692172	0.98384880091855	"No"	"No"	"No"
"CaT2T10g01002"	160.819136051532	0.106429924903001	0.225892859162828	0.471152232511627	0.637532027344833	0.98384880091855	"No"	"No"	"No"
"CaT2T08g02840"	29.0987712027651	0.237795786201093	0.517648357362353	0.459377070976844	0.645963410896155	0.98384880091855	"No"	"No"	"No"
"CaT2T03g01322"	1637.58908049897	-0.0493746797430667	0.105194427943735	-0.469365922779443	0.638808101927324	0.98384880091855	"No"	"No"	"No"
"CaT2T03g02708"	733.257439153075	0.0667236279980636	0.14407825913203	0.463106844849642	0.643287783945218	0.98384880091855	"No"	"No"	"No"
"CaT2T07g02787"	319.229137791944	-0.0884353811075122	0.196362283102513	-0.450368470513981	0.652444775497329	0.98384880091855	"No"	"No"	"No"
"CaT2T09g00378"	143.359703079415	-0.114415584745165	0.253071051700793	-0.452108544127122	0.651190788754344	0.98384880091855	"No"	"No"	"No"
"CaT2T11g01179"	259.534447567295	0.0880037599505899	0.18833976826479	0.467260636250035	0.640313415778808	0.98384880091855	"No"	"No"	"No"
"CaT2T07g02990"	1213.0451774743	-0.0566646299920643	0.124821962905376	-0.453963618846632	0.649855012398021	0.98384880091855	"No"	"No"	"No"
"CaT2T07g02993"	921.356119408918	0.0532803076389411	0.114932831950536	0.463577784821934	0.642950273577748	0.98384880091855	"No"	"No"	"No"
"CaT2T08g02463"	1489.17035252428	0.0965456246003177	0.210415546877979	0.458833132973321	0.646353999626767	0.98384880091855	"No"	"No"	"No"
"CaT2T07g01537"	313.566310274956	0.0798980359370772	0.170849972847205	0.467650270032714	0.64003470945593	0.98384880091855	"No"	"No"	"No"
"CaT2T02g02289"	394.949628299759	0.0758371411600645	0.166913469248761	0.454350038384499	0.649576906186982	0.98384880091855	"No"	"No"	"No"
"CaT2T05g00366"	228.025854766266	-0.087147632310652	0.192460494738422	-0.452807899247565	0.650687075047913	0.98384880091855	"No"	"No"	"No"
"CaT2T05g01613"	235.0705445051	-0.0920948505128095	0.198845836526849	-0.463146989252523	0.643259010630017	0.98384880091855	"No"	"No"	"No"
"CaT2T01g06039"	171.147338542214	-0.0913913561405028	0.197646243292127	-0.462398650327108	0.643795467019584	0.98384880091855	"No"	"No"	"No"
"CaT2T03g00730"	347.082645598426	-0.0729784336598272	0.158745056139322	-0.459720985551687	0.645716504503827	0.98384880091855	"No"	"No"	"No"
"CaT2T04g00317"	1747.64400288408	0.0485885283770084	0.106714093443168	0.455315008629904	0.648882630190121	0.98384880091855	"No"	"No"	"No"
"CaT2T08g03191"	5669.37813337914	0.0585108324557752	0.124985143679972	0.468142298620659	0.639682832346601	0.98384880091855	"No"	"No"	"No"
"CaT2T02g00169"	2092.38715444642	0.0475677643292548	0.101159736273816	0.470224281729044	0.638194787784507	0.98384880091855	"No"	"No"	"No"
"CaT2T08g01404"	4735.32993042624	-0.044238275041212	0.0944682438538103	-0.468287259681368	0.63957917805254	0.98384880091855	"No"	"No"	"No"
"CaT2T06g00598"	510.933106772154	0.0680890127984354	0.147909473119651	0.460342474098023	0.645270418610166	0.98384880091855	"No"	"No"	"No"
"CaT2T04g01374"	438.702413918664	-0.0796215992510842	0.170953077064855	-0.465751191017625	0.641393605698151	0.98384880091855	"No"	"No"	"No"
"CaT2T01g00776"	440.230736638437	0.0767648945003492	0.165407294912017	0.46409618476127	0.642578835082582	0.98384880091855	"No"	"No"	"No"
"CaT2T02g00817"	101.240478150283	0.117766731110308	0.25260526861978	0.466208530620832	0.641066243808759	0.98384880091855	"No"	"No"	"No"
"CaT2T05g00205"	2636.74168904334	0.0670461923363292	0.144107281520088	0.465251940284385	0.641751047024436	0.98384880091855	"No"	"No"	"No"
"CaT2T10g03017"	42.6231385213437	0.168025948615623	0.365459588539749	0.45976615167493	0.645684081314301	0.98384880091855	"No"	"No"	"No"
"CaT2T04g03098"	20.4619464166478	0.26754300805326	0.568780276416908	0.470380249010524	0.638083372693262	0.98384880091855	"No"	"No"	"No"
"CaT2T12g01390"	7915.11125911977	0.0464438621285432	0.0986106184570441	0.470982363311864	0.637653329571755	0.98384880091855	"No"	"No"	"No"
"CaT2T11g01250"	1230.31718794926	-0.0587143219146635	0.12472394005167	-0.470754226416673	0.637816255559764	0.98384880091855	"No"	"No"	"No"
"CaT2T04g01048"	168.001404796798	0.10172033921392	0.216459939629768	0.469926857541871	0.638407275140074	0.98384880091855	"No"	"No"	"No"
"CaT2T08g00111"	28.2915052677794	0.220290114168029	0.486164152659518	0.453118793236711	0.650463203435024	0.98384880091855	"No"	"No"	"No"
"CaT2T02g00861"	13352.8257160385	-0.0397001193127676	0.0844879773636642	-0.469890753117277	0.63843307107523	0.98384880091855	"No"	"No"	"No"
"CaT2T03g05145"	85.4088496246306	-0.132663312772108	0.282370028015802	-0.469820801110961	0.638483051718926	0.98384880091855	"No"	"No"	"No"
"CaT2T12g00604"	2476.03153144562	0.0465193881071998	0.103262966102181	0.450494401460128	0.652353990130184	0.98384880091855	"No"	"No"	"No"
"CaT2T05g00351"	333.985689920138	0.26620939921132	0.586051938204626	0.454241990951953	0.649654663027913	0.98384880091855	"No"	"No"	"No"
"CaT2T07g02477"	104.422455800371	-0.113769775852228	0.244647394609732	-0.4650357140885	0.641905881139553	0.98384880091855	"No"	"No"	"No"
"CaT2T09g02302"	344.475680568721	0.0734757784719243	0.161516836866031	0.454910954780945	0.649173301435476	0.98384880091855	"No"	"No"	"No"
"CaT2T08g01796"	969.686763366022	-0.0631700575701752	0.136805068497986	-0.461752318563438	0.644258947696672	0.98384880091855	"No"	"No"	"No"
"CaT2T11g02002"	2695.07161361792	0.0473470091433428	0.10422138070334	0.45429266839319	0.649618192294691	0.98384880091855	"No"	"No"	"No"
"CaT2T02g00044"	696.038224378463	-0.0760752990142231	0.164400556769835	-0.462743560660384	0.643548190528086	0.98384880091855	"No"	"No"	"No"
"CaT2T08g02094"	246.804921685269	-0.0840269315461146	0.181800280661993	-0.462193629405553	0.643942471316313	0.98384880091855	"No"	"No"	"No"
"CaT2T02g00897"	710.399252324001	0.0682689918118745	0.144876258452644	0.471222769976417	0.637481659961945	0.98384880091855	"No"	"No"	"No"
"CaT2T12g00011"	440.041529804705	-0.0787361820076578	0.17228365322878	-0.457014815579178	0.647660396566468	0.98384880091855	"No"	"No"	"No"
"CaT2T01g02114"	56.1472693265611	0.241392705134204	0.520995026463944	0.463330152636131	0.643127735910807	0.98384880091855	"No"	"No"	"No"
"CaT2T07g03261"	27.6732693958104	0.23858199036252	0.508776193635396	0.468933085602458	0.639117466254662	0.98384880091855	"No"	"No"	"No"
"CaT2T10g00903"	741.659673820532	-0.0542336367813376	0.120369827626837	-0.450558398650112	0.652307855641195	0.98384880091855	"No"	"No"	"No"
"CaT2T04g00471"	1919.10219384564	0.0510227251240583	0.110493921125879	0.461769521835786	0.644246609539222	0.98384880091855	"No"	"No"	"No"
"CaT2T08g01346"	40.8888569781594	0.172577300204673	0.382630296240214	0.451028844031549	0.651968760384347	0.98384880091855	"No"	"No"	"No"
"CaT2T09g02596"	76.1807705760528	0.171645304903685	0.36892301095925	0.465260500984701	0.641744917243755	0.98384880091855	"No"	"No"	"No"
"CaT2T12g00229"	54.4850803364261	-0.154214273835816	0.336206965008756	-0.458688515961589	0.646457862016702	0.98384880091855	"No"	"No"	"No"
"CaT2T10g02488"	5478.46652643451	-0.0423999162641254	0.0932607194113723	-0.454638528758283	0.649369311442232	0.98384880091855	"No"	"No"	"No"
"CaT2T01g04088"	280.976380449427	-0.0809967079260463	0.173400404217803	-0.467107953360413	0.640422644191357	0.98384880091855	"No"	"No"	"No"
"CaT2T09g01632"	2858.79124080013	-0.0555589295025491	0.117731402733787	-0.47191257568024	0.636989191428945	0.98384880091855	"No"	"No"	"No"
"CaT2T05g01373"	36.8115946745656	0.228105381425609	0.490045988273791	0.465477499834495	0.641589546128741	0.98384880091855	"No"	"No"	"No"
"CaT2T02g02867"	802.399334816204	-0.0538837322187493	0.119630878477967	-0.450416588963469	0.652410085631243	0.98384880091855	"No"	"No"	"No"
"CaT2T01g00609"	73.7947302983512	-0.138334729950047	0.295542064651104	-0.468071203716314	0.639733671273939	0.98384880091855	"No"	"No"	"No"
"CaT2T12g01434"	5631.12246458542	0.0393727193049804	0.0872836762575665	0.451089149691576	0.651925297492993	0.98384880091855	"No"	"No"	"No"
"CaT2T04g02459"	439.629593975169	0.0766730955346737	0.162778706173867	0.471026569364531	0.63762176145141	0.98384880091855	"No"	"No"	"No"
"CaT2T11g00158"	2872.00602653577	0.0431793924257372	0.095614657485909	0.451598045332125	0.651558578420681	0.98384880091855	"No"	"No"	"No"
"CaT2T05g01871"	459.035981384344	0.0668397626647626	0.14628289748663	0.456921238320916	0.647727657941182	0.98384880091855	"No"	"No"	"No"
"CaT2T09g01435"	62.8590021274493	0.15529925395283	0.337396583745075	0.460286978098655	0.645310246792416	0.98384880091855	"No"	"No"	"No"
"CaT2T01g05658"	120.89175075065	0.147938830174421	0.322048964769615	0.459367507298936	0.645970277499523	0.98384880091855	"No"	"No"	"No"
"CaT2T12g02636"	7726.68350429853	-0.0435361074561912	0.0944407766452138	-0.460988452262983	0.644806890049804	0.98384880091855	"No"	"No"	"No"
"CaT2T08g01497"	13075.0983655197	0.0640150879192064	0.138992327528185	0.460565622992573	0.645110280133909	0.98384880091855	"No"	"No"	"No"
"CaT2T04g00154"	141.619009269931	-0.129191144126946	0.274634442276762	-0.470411296762093	0.638061194734475	0.98384880091855	"No"	"No"	"No"
"CaT2T01g04823"	112.707872286641	-0.117707743111448	0.258392191837602	-0.455539086821271	0.648721454210795	0.98384880091855	"No"	"No"	"No"
"CaT2T01g05444"	237.075686981317	0.088561981398783	0.192070562759628	0.461090862266159	0.644733417324039	0.98384880091855	"No"	"No"	"No"
"CaT2T12g01646"	1602.90368901371	0.0576020495923903	0.127441327684342	0.451988775062545	0.651277068949061	0.98384880091855	"No"	"No"	"No"
"CaT2T02g03769"	356.67089369406	0.0753341701386046	0.162169130301696	0.464540754448485	0.64226036783398	0.98384880091855	"No"	"No"	"No"
"CaT2T06g03569"	9038.86143989794	0.0788271027966774	0.168564196612166	0.467638468790875	0.640043150177387	0.98384880091855	"No"	"No"	"No"
"CaT2T04g02758"	5303.9715876506	-0.0575050657868277	0.122491873718835	-0.469460251043458	0.638740690456537	0.98384880091855	"No"	"No"	"No"
"CaT2T05g02865"	15580.2484221161	0.0404221812364787	0.0877048337634914	0.460888864409491	0.644878341387613	0.98384880091855	"No"	"No"	"No"
"CaT2T08g02475"	115.938059217998	-0.104952072812367	0.231097471540879	-0.45414634834636	0.649723495861341	0.98384880091855	"No"	"No"	"No"
"CaT2T06g02552"	109.708106493794	-0.139758648107591	0.300601833150479	-0.464929460485457	0.641981972365508	0.98384880091855	"No"	"No"	"No"
