GeneID	log2FoldChange	color	KO_number
CaT2T02g02213	-2.418	#56c9ea	K01466
CaT2T09g00227	-4.933	#1ab2df	K13464
CaT2T07g03209	-1.493	#76d3ee	K17275
CaT2T06g01274	-1.248	#76d3ee	K12130
CaT2T03g03046	-1.118	#76d3ee	K11320
CaT2T02g03504	-1.796	#76d3ee	K09422
CaT2T02g00341	-1.094	#76d3ee	K07252
CaT2T02g00348	-1.905	#76d3ee	K08900
CaT2T01g05280	-1.775	#76d3ee	K20887
CaT2T03g00716	-1.107	#76d3ee	K09753
CaT2T12g01597	-1.229	#76d3ee	K18999
CaT2T07g00559	-2.870	#56c9ea	K05894
CaT2T10g02996	-1.300	#76d3ee	K13412
CaT2T01g00590	-2.096	#56c9ea	K19791
CaT2T05g01096	-1.185	#76d3ee	K22415
CaT2T12g01415	-1.499	#76d3ee	K00029
CaT2T02g03778	-1.022	#76d3ee	K18635
CaT2T06g01842	-1.366	#76d3ee	K12812
CaT2T10g00067	-1.015	#76d3ee	K09286
CaT2T03g00077	-3.084	#36bee6	K00951
CaT2T02g03919	-1.670	#76d3ee	K00703
CaT2T03g04403	-2.086	#56c9ea	K03116, K12761
CaT2T02g00675	-1.392	#76d3ee	K21444
CaT2T01g03479	-2.188	#56c9ea	K06611
CaT2T03g00336	-1.217	#76d3ee	K03301
CaT2T06g00479	-1.048	#76d3ee	K03283
CaT2T09g01203	-1.307	#76d3ee	K07513
CaT2T01g03675	-1.105	#76d3ee	K03232
CaT2T03g00138	-1.845	#76d3ee	K05747
CaT2T08g01620	-1.261	#76d3ee	K01695, K13222
CaT2T03g02218	-1.229	#76d3ee	K14497
CaT2T06g03096	-1.832	#76d3ee	K03549
CaT2T07g00834	-1.568	#76d3ee	K19476
CaT2T06g01799	-1.068	#76d3ee	K07904
CaT2T05g00513	-1.307	#76d3ee	K14572, K14573, K16913
CaT2T05g03078	-1.064	#76d3ee	K18059
CaT2T08g02187	-1.234	#76d3ee	K14945
CaT2T09g00670	-1.609	#76d3ee	K14638
CaT2T01g04385	-1.858	#76d3ee	K02689
CaT2T01g02009	-1.025	#76d3ee	K00430
CaT2T04g00521	-1.051	#76d3ee	K09286
CaT2T04g00364	-1.061	#76d3ee	K10610
CaT2T03g01097	-1.146	#76d3ee	K16276
CaT2T03g00621	-1.480	#76d3ee	K01904
CaT2T12g01754	-3.151	#36bee6	K20562
CaT2T07g00429	-1.270	#76d3ee	K04422
CaT2T10g00743	-1.622	#76d3ee	K06962
CaT2T06g01660	-1.907	#76d3ee	K13210
CaT2T01g02548	-1.262	#76d3ee	K12130
CaT2T03g00862	-2.087	#56c9ea	K00012
CaT2T03g02832	-1.126	#76d3ee	K01728
CaT2T01g05275	-1.232	#76d3ee	K11820, K13691, K21374
CaT2T04g02842	-4.896	#1ab2df	K17982
CaT2T07g00320	-1.050	#76d3ee	K13431
CaT2T11g00599	-1.073	#76d3ee	K09842, K11817, K22417
CaT2T05g03478	-1.601	#76d3ee	K08057
CaT2T08g02100	-1.210	#76d3ee	K01179
CaT2T03g00272	-1.908	#76d3ee	K14638
CaT2T11g00921	-1.718	#76d3ee	K09284
CaT2T08g00536	-1.593	#76d3ee	K15336
CaT2T08g01475	-1.847	#76d3ee	K20359
CaT2T09g00028	-1.211	#76d3ee	K08679
CaT2T10g01854	-1.050	#76d3ee	K10775, K13064
CaT2T03g01666	-1.849	#76d3ee	K20178
CaT2T06g03191	-3.424	#36bee6	K15746
CaT2T06g00508	-1.587	#76d3ee	K07195
CaT2T06g01451	-1.475	#76d3ee	K09285
CaT2T09g02925	-1.007	#76d3ee	K10775, K13064
CaT2T09g02923	-1.147	#76d3ee	K10775, K13064
CaT2T01g00032	-3.961	#36bee6	K13679
CaT2T02g03530	-1.564	#76d3ee	K09286
CaT2T02g03532	-2.596	#56c9ea	K09284
CaT2T02g03283	-2.299	#56c9ea	K08332
CaT2T11g02205	-2.442	#56c9ea	K22312
CaT2T08g02691	-1.102	#76d3ee	K00083
CaT2T01g00311	-1.429	#76d3ee	K21915, K21953
CaT2T08g01352	-1.257	#76d3ee	K01537
CaT2T01g01297	-1.113	#76d3ee	K17893
CaT2T05g01922	-1.122	#76d3ee	K05857
CaT2T03g05075	-1.265	#76d3ee	K09667
CaT2T08g02306	-1.296	#76d3ee	K13414
CaT2T11g02430	-2.219	#56c9ea	K09287
CaT2T03g02395	-1.426	#76d3ee	K07375
CaT2T03g02394	-2.485	#56c9ea	K22133
CaT2T02g03092	-1.514	#76d3ee	K08900
CaT2T11g00141	-1.408	#76d3ee	K03526
CaT2T11g01361	-1.128	#76d3ee	K18730
CaT2T05g01883	-1.288	#76d3ee	K13095
CaT2T08g02790	-1.412	#76d3ee	K03152
CaT2T03g01931	-2.543	#56c9ea	K20924
CaT2T03g01938	-2.369	#56c9ea	K01904
CaT2T08g02800	-1.100	#76d3ee	K17906
CaT2T05g01530	-1.043	#76d3ee	K10590
CaT2T06g00424	-1.005	#76d3ee	K14638
CaT2T06g00429	-1.369	#76d3ee	K12897
CaT2T04g02167	-1.277	#76d3ee	K00889
CaT2T04g02165	-1.015	#76d3ee	K18758
CaT2T09g01182	-1.232	#76d3ee	K02184
CaT2T05g03144	-1.180	#76d3ee	K00784
CaT2T03g02749	-1.641	#76d3ee	K03797
CaT2T03g01216	-1.262	#76d3ee	K17987
CaT2T01g04851	-1.396	#76d3ee	K02958
CaT2T09g03122	-1.385	#76d3ee	K19525
CaT2T07g02747	-2.109	#56c9ea	K20867
CaT2T07g00390	-2.057	#56c9ea	K01183
CaT2T04g01082	-2.619	#56c9ea	K21374
CaT2T02g03196	-1.237	#76d3ee	K15397
CaT2T02g01781	-2.799	#56c9ea	K13420
CaT2T12g00820	-1.436	#76d3ee	K14503
CaT2T12g01440	-1.331	#76d3ee	K11262
CaT2T12g01441	-1.195	#76d3ee	K17470
CaT2T03g04365	-1.343	#76d3ee	K01537
CaT2T04g00846	-1.550	#76d3ee	K03327
CaT2T06g01173	-1.095	#76d3ee	K04733
CaT2T04g00069	-1.555	#76d3ee	K04733
CaT2T05g03091	-1.389	#76d3ee	K08472
CaT2T01g02438	-1.168	#76d3ee	K12611
CaT2T04g01335	-1.164	#76d3ee	K04733
CaT2T08g02260	-1.467	#76d3ee	K21867
CaT2T06g01820	-1.034	#76d3ee	K09580
CaT2T10g01027	-1.458	#76d3ee	K10268
CaT2T03g01021	-1.247	#76d3ee	K04733
CaT2T10g00375	-2.688	#56c9ea	K14487, K14506
CaT2T08g00695	-1.852	#76d3ee	K22246
CaT2T01g01452	-2.482	#56c9ea	K08869
CaT2T06g03267	-2.936	#56c9ea	K05857
CaT2T12g02109	-1.115	#76d3ee	K13412
CaT2T08g03129	-1.268	#76d3ee	K10949
CaT2T03g00160	-1.366	#76d3ee	K13210
CaT2T02g03256	-1.675	#76d3ee	K12261
CaT2T05g02037	-1.662	#76d3ee	K09872
CaT2T05g00045	-2.040	#56c9ea	K19613
CaT2T08g02484	-2.346	#56c9ea	K07385, K12467, K12742, K18108, K19968, K21925
CaT2T01g04042	-1.619	#76d3ee	K21773
CaT2T08g01446	-1.071	#76d3ee	K14802
CaT2T01g01622	-1.648	#76d3ee	K10589
CaT2T01g01623	-1.773	#76d3ee	K10589
CaT2T02g03182	-2.631	#56c9ea	K10525
CaT2T01g00979	-1.898	#76d3ee	K11446
CaT2T02g02333	-1.764	#76d3ee	K17871
CaT2T04g02622	-1.133	#76d3ee	K03327
CaT2T09g02632	-2.619	#56c9ea	K05278
CaT2T02g04027	-2.348	#56c9ea	K10529
CaT2T10g00268	-1.502	#76d3ee	K07428, K10717, K20660
CaT2T02g01899	-1.564	#76d3ee	K14503
CaT2T09g00765	-2.142	#56c9ea	K09286
CaT2T08g02724	-1.310	#76d3ee	K10352
CaT2T03g02630	-1.290	#76d3ee	K00383
CaT2T03g00092	-2.729	#56c9ea	K13464
CaT2T03g00090	-1.182	#76d3ee	K07195
CaT2T08g00611	-1.113	#76d3ee	K10144
CaT2T02g00859	-1.157	#76d3ee	K03580, K11643, K14435
CaT2T02g00852	-1.067	#76d3ee	K03671
CaT2T11g01733	-2.274	#56c9ea	K14664
CaT2T06g01584	-1.522	#76d3ee	K00454, K15718
CaT2T05g03414	-1.235	#76d3ee	K05925
CaT2T05g03411	-1.913	#76d3ee	K10775, K13064
CaT2T07g00733	-1.327	#76d3ee	K10357
CaT2T07g00737	-1.103	#76d3ee	K12856
CaT2T01g04637	-1.335	#76d3ee	K20305
CaT2T08g01992	-1.587	#76d3ee	K08770
CaT2T02g00719	-1.132	#76d3ee	K11644
CaT2T02g03064	-1.328	#76d3ee	K00128
CaT2T09g00695	-2.914	#56c9ea	K14009
CaT2T12g00561	-2.379	#56c9ea	K11820, K13691
CaT2T12g00562	-1.768	#76d3ee	K11820, K13691
CaT2T12g00563	-1.508	#76d3ee	K11820, K13691
CaT2T06g01205	-1.051	#76d3ee	K20843
CaT2T06g02956	-1.217	#76d3ee	K20043, K20044
CaT2T08g02056	-1.009	#76d3ee	K00789
CaT2T05g00213	-1.409	#76d3ee	K03403
CaT2T01g00226	-1.423	#76d3ee	K16240
CaT2T01g03288	-1.148	#76d3ee	K00465
CaT2T01g03284	-1.321	#76d3ee	K15170
CaT2T01g03287	-1.031	#76d3ee	K00465
CaT2T02g02275	-1.114	#76d3ee	K18643
CaT2T06g03488	-1.062	#76d3ee	K06689
CaT2T07g00225	-1.070	#76d3ee	K08330
CaT2T04g00431	-1.702	#76d3ee	K13963
CaT2T05g00472	-1.014	#76d3ee	K11446
CaT2T05g03112	-1.344	#76d3ee	K14317
CaT2T08g02570	-2.361	#56c9ea	K12412
CaT2T09g03175	-1.095	#76d3ee	K15199
CaT2T08g03198	-1.110	#76d3ee	K01102
CaT2T07g02771	-1.544	#76d3ee	K11000
CaT2T12g01604	-1.257	#76d3ee	K13156
CaT2T08g00881	-1.318	#76d3ee	K14487, K14506
CaT2T04g00038	-1.241	#76d3ee	K00021
CaT2T03g01699	-1.243	#76d3ee	K00654
CaT2T01g01990	-2.545	#56c9ea	K10256, K21704, K21736
CaT2T09g00614	-1.859	#76d3ee	K17839
CaT2T09g02614	-2.033	#56c9ea	K09872
CaT2T12g00875	-1.325	#76d3ee	K00699, K18822
CaT2T01g03971	-1.514	#76d3ee	K05665, K05666
CaT2T07g00679	-1.911	#76d3ee	K22390
CaT2T01g01526	-1.230	#76d3ee	K11366
CaT2T12g02733	-1.142	#76d3ee	K16226
CaT2T11g01648	-2.654	#56c9ea	K08235
CaT2T05g01831	-1.232	#76d3ee	K01858
CaT2T02g01068	-1.304	#76d3ee	K22395
CaT2T04g00838	-1.204	#76d3ee	K00854
CaT2T06g01126	-1.238	#76d3ee	K10523
CaT2T11g00252	-1.859	#76d3ee	K13680
CaT2T02g03979	-4.028	#1ab2df	K08900
CaT2T03g04428	-1.313	#76d3ee	K14484
CaT2T03g00683	-2.714	#56c9ea	K07192
CaT2T03g01089	-1.289	#76d3ee	K14638
CaT2T06g03239	-2.234	#56c9ea	K20536
CaT2T04g01240	-1.298	#76d3ee	K19476
CaT2T01g00300	-1.319	#76d3ee	K12392, K16281
CaT2T09g02224	-2.121	#56c9ea	K00966
CaT2T03g00807	-1.220	#76d3ee	K10960
CaT2T02g00404	-1.090	#76d3ee	K15397
CaT2T03g02230	-1.254	#76d3ee	K14948
CaT2T12g02447	-1.316	#76d3ee	K10396
CaT2T11g00974	-1.058	#76d3ee	K15397
CaT2T07g00340	-1.197	#76d3ee	K11855
CaT2T05g02008	-1.685	#76d3ee	K01859
CaT2T11g01480	-1.124	#76d3ee	K03004
CaT2T05g02825	-2.149	#56c9ea	K00660
CaT2T09g01055	-1.258	#76d3ee	K10635, K19041
CaT2T05g03010	-1.217	#76d3ee	K14491
CaT2T02g04215	-1.008	#76d3ee	K15559
CaT2T01g03378	-2.100	#56c9ea	K00006
CaT2T12g00695	-1.269	#76d3ee	K14638
CaT2T11g01307	-1.845	#76d3ee	K19525
CaT2T01g01617	-1.289	#76d3ee	K09338
CaT2T11g01303	-1.114	#76d3ee	K21842
CaT2T12g03611	-1.566	#76d3ee	K07562
CaT2T02g00233	-1.079	#76d3ee	K08832
CaT2T07g03315	-1.097	#76d3ee	K14945
CaT2T06g00341	-1.247	#76d3ee	K00487
CaT2T05g03254	-1.467	#76d3ee	K15502
CaT2T04g00500	-1.274	#76d3ee	K17098
CaT2T04g00507	-1.071	#76d3ee	K19042
CaT2T11g01563	-1.082	#76d3ee	K09842, K11817, K22417
CaT2T03g03155	-1.230	#76d3ee	K22262
CaT2T01g03313	-1.536	#76d3ee	K00559
CaT2T03g00554	-1.373	#76d3ee	K00928, K17964
CaT2T10g01882	-1.588	#76d3ee	K10352
CaT2T03g02608	-1.813	#76d3ee	K01087
CaT2T01g05398	-1.961	#76d3ee	K19861
CaT2T03g00600	-3.436	#36bee6	K03696
CaT2T07g02680	-1.231	#76d3ee	K10717, K20660
CaT2T10g02750	-1.591	#76d3ee	K02183
CaT2T01g01403	-1.799	#76d3ee	K11247
CaT2T12g03801	-1.190	#76d3ee	K11267
CaT2T06g02720	-2.892	#56c9ea	K08900
CaT2T06g01605	-2.327	#56c9ea	K14376
CaT2T10g00692	-2.610	#56c9ea	K06689
CaT2T10g00698	-1.993	#76d3ee	K14487, K14506
CaT2T02g00485	-2.702	#56c9ea	K01537
CaT2T03g00410	-1.146	#76d3ee	K11866
CaT2T10g03283	-1.923	#76d3ee	K09875
CaT2T12g00455	-1.890	#76d3ee	K08679
CaT2T04g02566	-1.135	#76d3ee	K07437
CaT2T09g01506	-1.120	#76d3ee	K20799
CaT2T05g01169	-1.806	#76d3ee	K15305
CaT2T03g00258	-1.074	#76d3ee	K09580
CaT2T01g05705	-1.475	#76d3ee	K10352
CaT2T09g03181	-2.705	#56c9ea	K01674
CaT2T02g00728	-1.305	#76d3ee	K08900, K14692
CaT2T02g02382	-2.101	#56c9ea	K04733
CaT2T02g02815	-1.175	#76d3ee	K12825
CaT2T06g00522	-1.710	#76d3ee	K09284
CaT2T07g01800	-1.608	#76d3ee	K14489
CaT2T12g02047	-1.568	#76d3ee	K00924
CaT2T05g01571	-1.345	#76d3ee	K19477
CaT2T05g00226	-1.046	#76d3ee	K13648
CaT2T02g03619	-1.883	#76d3ee	K04421
CaT2T06g01948	-2.935	#56c9ea	K13423, K13424
CaT2T05g00420	-1.541	#76d3ee	K00924, K04733
CaT2T10g00971	-1.420	#76d3ee	K19986
CaT2T10g00970	-1.179	#76d3ee	K19986
CaT2T10g00973	-1.793	#76d3ee	K19986
CaT2T10g00972	-1.504	#76d3ee	K19986
CaT2T07g03213	-1.617	#76d3ee	K01126
CaT2T02g00009	-1.530	#76d3ee	K20181
CaT2T01g05295	-1.464	#76d3ee	K13459
CaT2T03g02897	-1.369	#76d3ee	K00284
CaT2T02g01131	-2.202	#56c9ea	K09832
CaT2T09g02581	-2.162	#56c9ea	K03043
CaT2T09g02582	-1.637	#76d3ee	K02705
CaT2T09g02583	-2.259	#56c9ea	K02690
CaT2T09g02584	-2.505	#56c9ea	K02689
CaT2T12g00236	-1.345	#76d3ee	K10393
CaT2T10g02142	-1.305	#76d3ee	K12492
CaT2T12g02277	-1.033	#76d3ee	K01051
CaT2T11g01156	-1.079	#76d3ee	K13113, K14964
CaT2T04g00986	-1.406	#76d3ee	K01810
CaT2T02g02951	-1.427	#76d3ee	K03006
CaT2T05g01257	-1.340	#76d3ee	K20043
CaT2T03g00673	-1.522	#76d3ee	K14963
CaT2T11g02458	-1.123	#76d3ee	K19476
CaT2T02g01810	-1.060	#76d3ee	K14638
CaT2T12g00880	-1.243	#76d3ee	K14505
CaT2T03g04382	-1.088	#76d3ee	K05747
CaT2T01g05648	-1.462	#76d3ee	K20353
CaT2T01g05645	-2.016	#56c9ea	K20353
CaT2T03g01919	-1.705	#76d3ee	K09753
CaT2T03g01912	-2.500	#56c9ea	K19761
CaT2T10g00584	-3.800	#36bee6	K12133, K12134
CaT2T02g03695	-1.557	#76d3ee	K01611
CaT2T02g00643	-1.100	#76d3ee	K13648, K20867
CaT2T09g00165	-1.846	#76d3ee	K13459, K13460, K20599
CaT2T08g01719	-2.129	#56c9ea	K21026
CaT2T07g00475	-1.102	#76d3ee	K20032
CaT2T05g00309	-2.109	#56c9ea	K19613
CaT2T09g01213	-1.333	#76d3ee	K20888
CaT2T04g01294	-1.301	#76d3ee	K02945, K20279
CaT2T03g04310	-1.132	#76d3ee	K20478
CaT2T02g03713	-1.176	#76d3ee	K00422
CaT2T02g03715	-1.211	#76d3ee	K00422
CaT2T01g00810	-1.145	#76d3ee	K14326
CaT2T02g04121	-1.408	#76d3ee	K16280
CaT2T05g00565	-1.185	#76d3ee	K14972
CaT2T03g04155	-1.060	#76d3ee	K10406
CaT2T11g01451	-1.077	#76d3ee	K20478
CaT2T03g02441	-2.518	#56c9ea	K15442
CaT2T02g00147	-1.226	#76d3ee	K14317
CaT2T05g00444	-1.135	#76d3ee	K05658
CaT2T03g00598	-2.241	#56c9ea	K13447
CaT2T06g00833	-1.169	#76d3ee	K04567
CaT2T10g03242	-1.119	#76d3ee	K13459
CaT2T01g00992	-2.926	#56c9ea	K20924
CaT2T07g03322	-1.015	#76d3ee	K10374
CaT2T04g03069	-1.094	#76d3ee	K12386
CaT2T11g01555	-1.159	#76d3ee	K14272
CaT2T04g01356	-2.458	#56c9ea	K10999
CaT2T08g02202	-1.217	#76d3ee	K20102
CaT2T02g03465	-1.482	#76d3ee	K00430
CaT2T02g01915	-2.163	#56c9ea	K16055
CaT2T07g02832	-1.195	#76d3ee	K11855
CaT2T07g01765	-1.891	#76d3ee	K08869
CaT2T11g01790	-1.046	#76d3ee	K14802
CaT2T10g02638	-2.277	#56c9ea	K08486
CaT2T10g02632	-2.336	#56c9ea	K00924
CaT2T07g01403	-1.637	#76d3ee	K19476
CaT2T10g00156	-1.615	#76d3ee	K20241
CaT2T01g02552	-1.010	#76d3ee	K14802
CaT2T03g04399	-1.989	#76d3ee	K15397
CaT2T02g03793	-1.228	#76d3ee	K07195
CaT2T03g00856	-1.371	#76d3ee	K08509, K18211
CaT2T06g01257	-2.584	#56c9ea	K08910
CaT2T06g03005	-1.612	#76d3ee	K10257
CaT2T03g00460	-1.315	#76d3ee	K13448
CaT2T03g01230	-1.519	#76d3ee	K08867
CaT2T06g00720	-1.624	#76d3ee	K12655
CaT2T04g00378	-1.776	#76d3ee	K20893
CaT2T08g02177	-1.025	#76d3ee	K08738
CaT2T10g02964	-1.453	#76d3ee	K15109
CaT2T03g00180	-1.565	#76d3ee	K20359
CaT2T01g00563	-1.684	#76d3ee	K00512
CaT2T12g00665	-1.067	#76d3ee	K13210
CaT2T08g00380	-1.297	#76d3ee	K10277
CaT2T03g02840	-1.018	#76d3ee	K20403
CaT2T03g02327	-1.187	#76d3ee	K03327
CaT2T09g03058	-1.880	#76d3ee	K01754
CaT2T12g01278	-1.556	#76d3ee	K01507
CaT2T06g01442	-1.016	#76d3ee	K01904
CaT2T07g01874	-1.494	#76d3ee	K01179
CaT2T11g02061	-1.859	#76d3ee	K13424
CaT2T11g02395	-2.220	#56c9ea	K01530, K14802
CaT2T08g02704	-2.214	#56c9ea	K05402
CaT2T01g05549	-1.033	#76d3ee	K12493
CaT2T11g01944	-1.138	#76d3ee	K07761, K07999
CaT2T10g00539	-1.112	#76d3ee	K09338
CaT2T12g00038	-2.623	#56c9ea	K10256, K21704, K21710, K21736
CaT2T10g02593	-1.461	#76d3ee	K10624
CaT2T07g03240	-1.685	#76d3ee	K14709
CaT2T06g03792	-1.834	#76d3ee	K00901
CaT2T04g00452	-1.029	#76d3ee	K16297
CaT2T11g02213	-1.690	#76d3ee	K22312
CaT2T01g04114	-1.253	#76d3ee	K11000
CaT2T08g02519	-1.306	#76d3ee	K02492
CaT2T01g00454	-2.101	#56c9ea	K00108, K21270
CaT2T01g00456	-1.546	#76d3ee	K01641
CaT2T04g02530	-1.066	#76d3ee	K11430
CaT2T12g00207	-1.278	#76d3ee	K11367
CaT2T07g00514	-1.767	#76d3ee	K03715
CaT2T12g02208	-1.016	#76d3ee	K01051
CaT2T11g01102	-1.102	#76d3ee	K19044
CaT2T06g02637	-1.495	#76d3ee	K03787
CaT2T11g00659	-1.947	#76d3ee	K19613
CaT2T11g00336	-1.080	#76d3ee	K05359
CaT2T10g00883	-1.098	#76d3ee	K19600
CaT2T02g02841	-3.812	#36bee6	K20777
CaT2T12g02011	-1.561	#76d3ee	K01051
CaT2T05g01896	-1.542	#76d3ee	K09286
CaT2T05g01894	-1.783	#76d3ee	K09286
CaT2T05g01893	-1.765	#76d3ee	K09286, K13432, K14517
CaT2T03g04812	-2.532	#56c9ea	K00660
CaT2T01g05636	-1.565	#76d3ee	K20353
CaT2T03g00035	-1.506	#76d3ee	K13413
CaT2T02g01784	-1.470	#76d3ee	K08912
CaT2T02g01786	-1.682	#76d3ee	K08912
CaT2T02g02255	-1.182	#76d3ee	K16803
CaT2T01g01382	-1.032	#76d3ee	K19882
CaT2T07g02514	-2.223	#56c9ea	K04427
CaT2T09g02441	-1.627	#76d3ee	K09284
CaT2T12g01623	-1.032	#76d3ee	K12619, K20553
CaT2T03g04864	-1.200	#76d3ee	K00383
CaT2T10g01997	-1.351	#76d3ee	K14496
CaT2T01g00825	-1.379	#76d3ee	K14648
CaT2T09g00343	-2.009	#56c9ea	K00924
CaT2T06g03500	-1.690	#76d3ee	K07198, K12761
CaT2T04g02773	-1.034	#76d3ee	K08235
CaT2T11g01460	-1.189	#76d3ee	K14398
CaT2T05g01783	-1.943	#76d3ee	K09338
CaT2T03g03328	-1.472	#76d3ee	K14493
CaT2T08g02412	-1.107	#76d3ee	K21596
CaT2T08g02415	-1.149	#76d3ee	K17506
CaT2T08g00704	-1.162	#76d3ee	K22246
CaT2T11g01664	-1.693	#76d3ee	K03549
CaT2T11g01668	-1.762	#76d3ee	K16055
CaT2T04g00851	-1.280	#76d3ee	K01610
CaT2T04g00852	-1.646	#76d3ee	K02492
CaT2T10g00026	-1.128	#76d3ee	K04733
CaT2T04g00077	-3.065	#36bee6	K00700
CaT2T02g02700	-1.107	#76d3ee	K01869
CaT2T02g02702	-2.421	#56c9ea	K21989
CaT2T01g01302	-1.334	#76d3ee	K06066
CaT2T02g01941	-3.508	#36bee6	K04733, K13420
CaT2T10g01037	-1.907	#76d3ee	K20359
CaT2T08g01745	-1.469	#76d3ee	K03347
CaT2T07g02338	-1.325	#76d3ee	K04733
CaT2T11g00072	-1.076	#76d3ee	K08955
CaT2T06g03217	-1.551	#76d3ee	K00873
CaT2T12g02117	-1.158	#76d3ee	K09503
CaT2T12g02111	-1.155	#76d3ee	K14317
CaT2T09g02204	-1.014	#76d3ee	K08269
CaT2T03g00828	-1.421	#76d3ee	K08238
CaT2T03g01707	-1.754	#76d3ee	K06041
CaT2T09g02568	-1.993	#76d3ee	K02690
CaT2T09g02569	-1.078	#76d3ee	K02705
CaT2T09g02567	-2.289	#56c9ea	K02689
CaT2T03g00864	-1.257	#76d3ee	K00901
CaT2T06g00776	-1.280	#76d3ee	K14514
CaT2T06g00777	-1.320	#76d3ee	K14514
CaT2T12g00434	-1.606	#76d3ee	K12471
CaT2T05g01707	-1.231	#76d3ee	K01051
CaT2T11g01209	-1.053	#76d3ee	K14500
CaT2T04g00968	-1.150	#76d3ee	K11855
CaT2T01g04075	-2.634	#56c9ea	K03006
CaT2T08g01433	-1.106	#76d3ee	K14514
CaT2T02g01801	-1.140	#76d3ee	K03377
CaT2T10g01897	-1.668	#76d3ee	K18732
CaT2T02g00784	-1.775	#76d3ee	K15208
CaT2T03g00484	-3.151	#36bee6	K13464
CaT2T01g00603	-1.639	#76d3ee	K20456
